Entry	Gene Names	Orthomcl ID
A0A2H0ZYV7	B9J08_001572	OG6_101578
A0A2H0ZPS0	B9J08_003857	OG6_101578
A0A2H0ZY53	B9J08_001674	OG6_101575
A0A2H0ZIH6	B9J08_004237	OG6_101574
A0A2H0ZM87	B9J08_003331	OG6_101573
A0A2H0ZZP7	B9J08_001247	OG6_101571
A0A2H0ZIV7	B9J08_004399	OG6_101570
A0A2H0ZY17	B9J08_001636	OG6_101569
A0A2H0ZM68	B9J08_003285	OG6_101568
A0A2H0ZLI2	B9J08_003077	OG6_101567
A0A2H1A7L8	B9J08_000324	OG6_101566
A0A2H0ZGQ5	B9J08_004836	OG6_101565
A0A2H0ZC71	B9J08_004935	OG6_101564
A0A2H1A899	B9J08_000193	OG6_101563
A0A2H0ZGS3	B9J08_004844	OG6_101562
A0A2H0ZEH5	B9J08_005137	OG6_101562
A0A2H0ZLR3	B9J08_003119	OG6_101561
A0A5C1DUJ9	B9J08_000459	OG6_101558
A0A2H0ZWA9	B9J08_002399	OG6_101550
A0A2H1A628	B9J08_000824	OG6_101550
A0A2H1A7A6	B9J08_000215	OG6_101548
A0A2H1A706	B9J08_000103	OG6_101547
A0A2H0ZMS2	B9J08_003537	OG6_101546
A0A2H0ZDR7	B9J08_005468	OG6_101544
A0A2H1A213	B9J08_001455	OG6_101543
A0A2H0ZL07	B9J08_002892	OG6_101540
A0A2H0ZVT9	B9J08_002537	OG6_101540
A0A2H0ZFT0	B9J08_004543	OG6_101538
A0A2H0ZFU0	B9J08_004542	OG6_101538
A0A2H0ZIJ2	B9J08_004277	OG6_101536
A0A2H0ZM48	B9J08_002983	OG6_101533
A0A2H0ZIT3	B9J08_004569	OG6_101532
A0A2H0ZXS2	B9J08_001543	OG6_101531
A0A2H0ZU36	B9J08_003722	OG6_101528
A0A2H1A6S1	B9J08_000015	OG6_101528
A0A2H0ZUE7	B9J08_004024	OG6_101526
A0A2H0ZDI5	B9J08_005053	OG6_101525
A0A2H0ZLP4	B9J08_002807	OG6_101524
A0A2H0ZGH2	B9J08_004751	OG6_101523
A0A2H0ZD70	B9J08_005270	OG6_101522
A0A2H0ZME5	B9J08_003090	OG6_101518
A0A2H1A716	B9J08_000113	OG6_101514
A0A2H0ZDS4	B9J08_005186	OG6_101513
A0A2H1A779	B9J08_000189	OG6_101512
A0A2H0ZLB5	B9J08_003008	OG6_101511
A0A2H0ZRX7	B9J08_003057	OG6_101510
A0A2H0ZH73	B9J08_004781	OG6_101506
A0A2H0ZZC8	B9J08_001756	OG6_101506
A0A2H0ZIP9	B9J08_004315	OG6_101505
A0A2H0ZNJ0	B9J08_003817	OG6_101503
A0A2H0ZUG8	B9J08_003987	OG6_101501
A0A2H0ZIT1	B9J08_004375	OG6_101500
A0A2H0ZN70	B9J08_003371	OG6_101500
A0A2H0ZGU6	B9J08_004853	OG6_101499
A0A2H0ZMB0	B9J08_003353	OG6_101497
A0A2H0ZQI6	B9J08_001829	OG6_101496
A0A2H0ZCT8	B9J08_005119	OG6_101494
A0A2H0ZET0	B9J08_005251	OG6_101493
A0A2H1A733	B9J08_000133	OG6_101492
A0A2H1A267	B9J08_001495	OG6_101491
A0A2H0ZCT4	B9J08_005133	OG6_101489
A0A2H0ZCU8	B9J08_005138	OG6_101484
A0A2H0ZJB8	B9J08_004221	OG6_101483
A0A2H1A003	B9J08_001120	OG6_101482
A0A2H0ZLF2	B9J08_002746	OG6_101480
A0A2H1A2I3	B9J08_001323	OG6_101479
A0A2H1A205	B9J08_001130	OG6_101478
A0A2H1A1B5	B9J08_001085	OG6_101477
A0A2H1A827	B9J08_000496	OG6_101474
A0A2H0ZPQ6	B9J08_003876	OG6_101473
A0A2H0ZGL3	B9J08_004798	OG6_101472
A0A2H0ZKR4	B9J08_002816	OG6_101471
A0A2H1A7M9	B9J08_000342	OG6_101471
A0A2H0ZM64	B9J08_003327	OG6_101467
A0A2H0ZNM2	B9J08_003801	OG6_101466
A0A2H1A6I5	B9J08_000978	OG6_101465
A0A2H1A594	B9J08_000550	OG6_101464
A0A2H0ZFT2	B9J08_004531	OG6_101463
A0A2H0ZK26	B9J08_002587	OG6_101463
A0A2H0ZDM7	B9J08_005432	OG6_101462
A0A2H0ZLS9	B9J08_003184	OG6_101460
A0A2H0ZQ33	B9J08_003956	OG6_101458
A0A2H0ZVJ3	B9J08_004041	OG6_101458
A0A2H0ZY99	B9J08_001730	OG6_101455
A0A2H0ZJM0	B9J08_004297	OG6_101454
A0A2H0ZI83	B9J08_004153	OG6_101453
A0A2H0ZJC7	B9J08_004216	OG6_101452
A0A2H0ZQ99	B9J08_001822	OG6_101451
A0A2H1A7Q2	B9J08_000353	OG6_101450
A0A2H1A226	B9J08_001150	OG6_101449
A0A2H0ZLR4	B9J08_003147	OG6_101447
A0A2H0ZM38	B9J08_002973	OG6_101444
A0A2H0ZT22	B9J08_003402	OG6_101443
A0A2H0ZWJ5	B9J08_002452	OG6_101442
A0A2H1A498	B9J08_000283	OG6_101441
A0A2H1A5I9	B9J08_000643	OG6_101440
A0A2H0ZKA2	B9J08_002672	OG6_101438
A0A2H0ZU25	B9J08_003816	OG6_101438
A0A2H0ZL30	B9J08_002918	OG6_101437
A0A5Q7YKC5	B9J08_005089	OG6_101436
A0A2H0ZEI9	B9J08_005134	OG6_101429
A0A2H0ZU66	B9J08_003809	OG6_101429
A0A2H0ZDU9	B9J08_005481	OG6_101428
A0A2H0ZCG7	B9J08_005018	OG6_101427
A0A2H0ZC49	B9J08_004914	OG6_101426
A0A2H0ZY98	B9J08_001702	OG6_101426
A0A2H0ZQV0	B9J08_002652	OG6_101425
A0A2H1A3Y3	B9J08_000659	OG6_101424
A0A2H0ZZI5	B9J08_001797	OG6_101423
A0A2H0ZLJ6	B9J08_003074	OG6_101420
A0A2H1A033	B9J08_001938	OG6_101420
A0A2H0ZH75	B9J08_004764	OG6_101419
A0A2H0ZGJ7	B9J08_004495	OG6_101418
A0A2H0ZRV6	B9J08_002994	OG6_101413
A0A2H0ZW79	B9J08_002005	OG6_101412
A0A2H0ZMZ5	B9J08_003618	OG6_101411
A0A2H1A7M3	B9J08_000323	OG6_101410
A0A2H0ZBN7	B9J08_005582	OG6_101410
A0A2H0ZSW7	B9J08_003421	OG6_101409
A0A2H0ZMB9	B9J08_003384	OG6_101408
A0A2H0ZPG0	B9J08_001955	OG6_101407
A0A2H0ZTS7	B9J08_003699	OG6_101405
A0A2H0ZYZ3	B9J08_001924	OG6_101404
A0A2H0ZSY7	B9J08_003307	OG6_101403
A0A2H1A1H5	B9J08_001297	OG6_101402
A0A2H0ZMH7	B9J08_003425	OG6_101401
A0A2H0ZHD5	B9J08_004716	OG6_101400
A0A2H1A741	B9J08_000910	OG6_101399
A0A2H0ZSR2	B9J08_003300	OG6_101398
A0A2H0ZJG9	B9J08_004232	OG6_101397
A0A2H1A5G8	B9J08_000622	OG6_101396
A0A2H1A821	B9J08_000202	OG6_101395
A0A2H1A2Q0	B9J08_000200	OG6_101393
A0A2H0ZLR1	B9J08_002847	OG6_101391
A0A5C1E3L9	B9J08_002406	OG6_101390
A0A2H0ZIZ6	B9J08_004406	OG6_101388
A0A2H0ZVY0	B9J08_002569	OG6_101387
A0A2H0ZKA8	B9J08_002671	OG6_101387
A0A2H1A237	B9J08_001493	OG6_101386
A0A2H1A5V1	B9J08_000753	OG6_101386
A0A2H0ZLA7	B9J08_002977	OG6_101384
A0A2H0ZY19	B9J08_001647	OG6_101383
A0A2H0ZLK3	B9J08_002767	OG6_101382
A0A2H0ZJS3	B9J08_004381	OG6_101381
A0A2H0ZWN8	B9J08_002184	OG6_101380
A0A2H1A6B1	B9J08_000924	OG6_101377
A0A2H0ZGR4	B9J08_004846	OG6_101375
A0A2H0ZDI6	B9J08_005367	OG6_101374
A0A2H0ZHC3	B9J08_004718	OG6_101373
A0A2H1A363	B9J08_001489	OG6_101372
A0A2H1A7P1	B9J08_000345	OG6_101371
A0A2H0ZWD9	B9J08_002105	OG6_101370
A0A2H0ZCQ2	B9J08_005103	OG6_101369
A0A2H0ZV47	B9J08_002318	OG6_101368
A0A2H0ZQJ3	B9J08_004039	OG6_101368
A0A2H0ZF98	B9J08_005437	OG6_101367
A0A2H0ZGL2	B9J08_004802	OG6_101366
A0A2H0ZUG2	B9J08_004042	OG6_101364
A0A2H0ZE81	B9J08_005038	OG6_101363
A0A2H0ZVS8	B9J08_002467	OG6_101362
A0A2H1A3Y8	B9J08_000686	OG6_101359
A0A2H0ZHP1	B9J08_004581	OG6_101358
A0A2H0ZMD5	B9J08_003080	OG6_101356
A0A2H0ZPH3	B9J08_003796	OG6_101355
A0A2H0ZLV1	B9J08_002879	OG6_101353
A0A2H0ZTQ5	B9J08_003692	OG6_101353
A0A2H1A123	B9J08_001228	OG6_101353
A0A2H1A5M1	B9J08_000681	OG6_101353
A0A2H0ZFQ6	B9J08_004489	OG6_101348
A0A2H0ZKT1	B9J08_002820	OG6_101346
A0A2H0ZUW8	B9J08_003617	OG6_101346
A0A2H0ZXI8	B9J08_002502	OG6_101344
A0A2H0ZK22	B9J08_002589	OG6_101343
A0A2H0ZID9	B9J08_004224	OG6_101342
A0A2H0ZYB1	B9J08_001745	OG6_101341
A0A2H0ZIY2	B9J08_004413	OG6_101340
A0A2H0ZNA2	B9J08_003716	OG6_101338
A0A2H1A6K5	B9J08_000673	OG6_101337
A0A2H0ZGH0	B9J08_005476	OG6_101336
A0A2H0ZDP1	B9J08_005418	OG6_101335
A0A2H1A0W9	B9J08_001095	OG6_101334
A0A2H0ZW70	B9J08_002002	OG6_101333
A0A2H0ZW30	B9J08_001975	OG6_101332
A0A2H0ZYT0	B9J08_001897	OG6_101330
A0A2H0ZHE4	B9J08_004739	OG6_101328
A0A2H0ZCS2	B9J08_005122	OG6_101327
A0A2H0ZI74	B9J08_004141	OG6_101326
A0A2H0ZJY8	B9J08_004351	OG6_101324
A0A2H1A1S6	B9J08_001380	OG6_101324
A0A2H1A565	B9J08_000537	OG6_101323
A0A2H1A421	B9J08_000727	OG6_101322
A0A2H0ZNW0	B9J08_003941	OG6_101319
A0A2H0ZIQ0	B9J08_004341	OG6_101318
A0A2H0ZNH0	B9J08_003800	OG6_101317
A0A2H0ZYY1	B9J08_001644	OG6_101316
A0A2H0ZVN6	B9J08_002470	OG6_101315
A0A2H1A5P9	B9J08_000705	OG6_101314
A0A2H0ZHG8	B9J08_004759	OG6_101313
A0A2H1A152	B9J08_001135	OG6_101312
A0A2H0ZY25	B9J08_001646	OG6_101311
A0A2H0ZZX6	B9J08_001143	OG6_101310
A0A2H0ZDY0	B9J08_005207	OG6_101309
A0A2H0ZPC9	B9J08_003764	OG6_101308
A0A2H0ZVM1	B9J08_002454	OG6_101307
A0A2H0ZD39	B9J08_005229	OG6_101300
A0A2H1A352	B9J08_000344	OG6_101299
A0A2H0ZCP2	B9J08_005093	OG6_101299
A0A2H0ZNC9	B9J08_003742	OG6_101298
A0A2H1A4P4	B9J08_000409	OG6_101298
A0A2H1A162	B9J08_001172	OG6_101297
A0A2H0ZMV7	B9J08_003535	OG6_101296
A0A2H0ZWP2	B9J08_002197	OG6_101296
A0A2H0ZWH2	B9J08_002130	OG6_101295
A0A2H1A6I3	B9J08_000996	OG6_101294
A0A2H0ZWC0	B9J08_002085	OG6_101293
A0A2H0ZP17	B9J08_004003	OG6_101292
A0A2H0ZYV9	B9J08_001915	OG6_101289
A0A2H0ZPR5	B9J08_002113	OG6_101288
A0A2H0ZIY0	B9J08_004412	OG6_101286
A0A2H0ZMK6	B9J08_003473	OG6_101285
A0A2H0ZYG5	B9J08_001762	OG6_101284
A0A2H0ZST9	B9J08_002809	OG6_101282
A0A2H0ZX08	B9J08_001957	OG6_101281
A0A2H0ZGS4	B9J08_004856	OG6_101279
A0A2H1A816	B9J08_000482	OG6_101277
A0A2H0ZRD1	B9J08_002822	OG6_101270
A0A2H1A823	B9J08_000499	OG6_101269
A0A2H0ZFU7	B9J08_004548	OG6_101268
A0A2H0ZMQ0	B9J08_003177	OG6_101267
A0A2H0ZUP3	B9J08_003919	OG6_101266
A0A2H0ZC68	B9J08_004921	OG6_101265
A0A2H0ZNP8	B9J08_003859	OG6_101264
A0A2H0ZD46	B9J08_005244	OG6_101263
A0A2H0ZF26	B9J08_005356	OG6_101262
A0A2H0ZGI3	B9J08_004761	OG6_101261
A0A2H0ZLK1	B9J08_003100	OG6_101260
A0A2H0ZCV5	B9J08_005153	OG6_101259
A0A2H0ZJ33	B9J08_004434	OG6_101259
A0A2H0ZGE3	B9J08_004737	OG6_101258
A0A2H1A808	B9J08_000475	OG6_101255
A0A2H0ZIT5	B9J08_004372	OG6_101254
A0A2H0ZNW8	B9J08_003948	OG6_101253
A0A2H0ZWA5	B9J08_002068	OG6_101253
A0A2H0ZK51	B9J08_002607	OG6_101252
A0A5C1DXC8	B9J08_001177	OG6_101252
A0A2H0ZHL7	B9J08_004656	OG6_101251
A0A5Q7YJG1	B9J08_000579	OG6_101251
A0A2H0ZMD1	B9J08_003396	OG6_101250
A0A2H0ZI09	B9J08_004122	OG6_101249
A0A2H0ZDF4	B9J08_005062	OG6_101248
A0A2H0ZI39	B9J08_004890	OG6_101248
A0A2H0ZGU7	B9J08_004882	OG6_101248
A0A2H0ZZI4	B9J08_001294	OG6_101248
A0A2H1A669	B9J08_000861	OG6_101247
A0A2H1A238	B9J08_001464	OG6_101246
A0A2H0ZCF3	B9J08_005007	OG6_101245
A0A2H0ZVY9	B9J08_002538	OG6_101243
A0A2H0ZJG1	B9J08_004253	OG6_101242
A0A2H0ZJE5	B9J08_004230	OG6_101241
A0A2H0ZVL8	B9J08_002473	OG6_101240
A0A2H1A3R2	B9J08_000587	OG6_101239
A0A2H0ZGC9	B9J08_004712	OG6_101238
A0A2H1A6J9	B9J08_001005	OG6_101237
A0A2H0ZGR1	B9J08_004848	OG6_101235
A0A2H0ZM43	B9J08_003296	OG6_101234
A0A5Q7YHS6	B9J08_001176	OG6_101233
A0A2H0ZPA8	B9J08_004073	OG6_101231
A0A2H0ZCY3	B9J08_005552	OG6_101230
A0A2H0ZD69	B9J08_005272	OG6_101230
A0A2H0ZDY2	B9J08_004900	OG6_101230
A0A2H1A276	B9J08_000007	OG6_101230
A0A2H0ZWP7	B9J08_002201	OG6_101229
A0A2H1A6A4	B9J08_000886	OG6_101229
A0A2H0ZDA8	B9J08_005282	OG6_101228
A0A2H0ZTK4	B9J08_003596	OG6_101227
A0A2H0ZNV5	B9J08_003915	OG6_101226
A0A2H1A0W4	B9J08_001250	OG6_101225
A0A2H1A1W1	B9J08_001413	OG6_101224
A0A2H1A248	B9J08_001474	OG6_101221
A0A2H0ZNM6	B9J08_003861	OG6_101219
A0A2H1A5D9	B9J08_000598	OG6_101218
A0A2H0ZQ96	B9J08_001850	OG6_101217
A0A2H0ZV73	B9J08_002345	OG6_101216
A0A2H1A5G5	B9J08_000633	OG6_101215
A0A2H0ZEF0	B9J08_005082	OG6_101213
A0A2H0ZT83	B9J08_003466	OG6_101212
A0A2H1A5P2	B9J08_000694	OG6_101212
A0A2H1A5V9	B9J08_000764	OG6_101212
A0A2H1A6A6	B9J08_000908	OG6_101211
A0A2H0ZM88	B9J08_003305	OG6_101209
A0A2H0ZW22	B9J08_002568	OG6_101207
A0A2H0ZJR1	B9J08_004298	OG6_101205
A0A2H0ZGB2	B9J08_004706	OG6_101203
A0A2H0ZN17	B9J08_003641	OG6_101202
A0A2H0ZEA1	B9J08_005291	OG6_101199
A0A2H0ZVD4	B9J08_002404	OG6_101197
A0A2H0ZCJ1	B9J08_005044	OG6_101196
A0A2H0ZN30	B9J08_003609	OG6_101195
A0A2H0ZSU3	B9J08_002848	OG6_101194
A0A2H0ZWP4	B9J08_002194	OG6_101193
A0A2H0ZDU8	B9J08_005506	OG6_101192
A0A2H0ZVM5	B9J08_004019	OG6_101191
A0A2H0ZI40	B9J08_004132	OG6_101190
A0A2H0ZTJ1	B9J08_003076	OG6_101190
A0A5C1DRN4	B9J08_002718	OG6_101189
A0A2H0ZD81	B9J08_004958	OG6_101188
A0A2H0ZSJ0	B9J08_003288	OG6_101185
A0A2H1A809	B9J08_000469	OG6_101182
A0A2H1A7B7	B9J08_000217	OG6_101181
A0A2H0ZMY7	B9J08_003587	OG6_101179
A0A2H0ZH62	B9J08_004647	OG6_101178
A0A2H0ZG19	B9J08_004619	OG6_101177
A0A2H1A7U6	B9J08_000408	OG6_101176
A0A2H1A4W2	B9J08_000964	OG6_101172
A0A2H1A6L2	B9J08_001020	OG6_101172
A0A2H1A7T5	B9J08_000108	OG6_101170
A0A2H0ZNT7	B9J08_003918	OG6_101168
A0A2H1A6X8	B9J08_000787	OG6_101167
A0A2H0ZX88	B9J08_002020	OG6_101166
A0A2H0ZNN0	B9J08_003519	OG6_101165
A0A2H0ZX73	B9J08_002010	OG6_101164
A0A2H0ZLI7	B9J08_003059	OG6_101163
A0A2H0ZF31	B9J08_005488	OG6_101162
A0A2H1A7P8	B9J08_000356	OG6_101161
A0A2H1A3E1	B9J08_000018	OG6_101160
A0A2H0ZYI7	B9J08_001799	OG6_101157
A0A2H0ZWY9	B9J08_002290	OG6_101156
A0A2H0ZNX5	B9J08_003935	OG6_101155
A0A2H0ZFR0	B9J08_004511	OG6_101154
A0A2H0ZIK5	B9J08_004299	OG6_101153
A0A2H0ZUQ9	B9J08_003512	OG6_101150
A0A2H0ZUH6	B9J08_003426	OG6_101145
A0A2H0ZMF3	B9J08_003069	OG6_101144
A0A2H0ZQJ2	B9J08_001928	OG6_101143
A0A2H0ZXU9	B9J08_001574	OG6_101142
A0A2H1A121	B9J08_001142	OG6_101140
A0A2H1A6C5	B9J08_000933	OG6_101138
A0A2H0ZMY4	B9J08_003289	OG6_101137
A0A2H1A552	B9J08_000516	OG6_101137
A0A2H0ZGK1	B9J08_004792	OG6_101137
A0A2H1A5V2	B9J08_000758	OG6_101137
A0A2H0ZTC4	B9J08_003569	OG6_101136
A0A2H0ZTM6	B9J08_003107	OG6_101133
A0A2H0ZNP3	B9J08_003874	OG6_101130
A0A2H0ZL93	B9J08_002986	OG6_101128
A0A2H1A787	B9J08_000185	OG6_101127
A0A2H1A1U4	B9J08_001384	OG6_101125
A0A2H0ZPR9	B9J08_002090	OG6_101124
A0A2H1A4L4	B9J08_000912	OG6_101124
A0A2H0ZTM7	B9J08_003667	OG6_101123
A0A2H0ZVA0	B9J08_002365	OG6_101122
A0A2H1A183	B9J08_001192	OG6_101122
A0A2H0ZUQ3	B9J08_003894	OG6_101121
A0A2H0ZK20	B9J08_004400	OG6_101119
A0A2H1A6N0	B9J08_001046	OG6_101118
A0A2H0ZX67	B9J08_002349	OG6_101117
A0A5Q7YMH1	B9J08_005510	OG6_101116
A0A2H1A0J8	B9J08_001432	OG6_101115
A0A2H0ZCN5	B9J08_005085	OG6_101114
A0A2H1A1K1	B9J08_001305	OG6_101113
A0A2H0ZFR2	B9J08_004518	OG6_101112
A0A2H0ZXR6	B9J08_002143	OG6_101112
A0A2H0ZRM2	B9J08_001804	OG6_101110
A0A2H0ZCW6	B9J08_005163	OG6_101108
A0A5Q7YJ74	B9J08_000632	OG6_101107
A0A2H1A780	B9J08_000950	OG6_101106
A0A2H1A788	B9J08_000186	OG6_101105
A0A2H1A0X0	B9J08_001090	OG6_101104
A0A2H1A0T5	B9J08_001073	OG6_101103
A0A2H0ZDN6	B9J08_005442	OG6_101102
A0A2H0ZTQ4	B9J08_003139	OG6_101102
A0A2H1A7H6	B9J08_000281	OG6_101102
A0A2H0ZZP3	B9J08_001837	OG6_101101
A0A2H1A1A9	B9J08_001230	OG6_101100
A0A2H0ZVW1	B9J08_002554	OG6_101097
A0A2H0ZK81	B9J08_002638	OG6_101093
A0A2H0ZFQ8	B9J08_004523	OG6_101092
A0A2H0ZV04	B9J08_002291	OG6_101091
A0A2H0ZDN1	B9J08_005440	OG6_101090
A0A2H1A6Q3	B9J08_000713	OG6_101089
A0A2H0ZES9	B9J08_005228	OG6_101088
A0A2H1A1V5	B9J08_001407	OG6_101087
A0A2H0ZIU7	B9J08_004389	OG6_101086
A0A2H0ZND1	B9J08_003746	OG6_101085
A0A2H0ZFE1	B9J08_005483	OG6_101084
A0A2H0ZJ12	B9J08_004457	OG6_101084
A0A2H0ZMK2	B9J08_003153	OG6_101083
A0A2H0ZLJ4	B9J08_003095	OG6_101082
A0A2H0ZY18	B9J08_001641	OG6_101081
A0A2H1A1V9	B9J08_001396	OG6_101074
A0A2H0ZN07	B9J08_003290	OG6_101072
A0A2H0ZMM6	B9J08_003485	OG6_101071
A0A2H0ZDW7	B9J08_005526	OG6_101070
A0A2H1A540	B9J08_000506	OG6_101069
A0A2H1A7E4	B9J08_000248	OG6_101068
A0A2H0ZM80	B9J08_003342	OG6_101067
A0A2H0ZCI3	B9J08_005035	OG6_101065
A0A2H0ZFN1	B9J08_004500	OG6_101064
A0A5C1DP24	B9J08_003804	OG6_101063
A0A2H1A766	B9J08_000880	OG6_101059
A0A2H0ZZE3	B9J08_001727	OG6_101057
A0A2H0ZSM9	B9J08_003274	OG6_101056
A0A2H1A6M6	B9J08_001018	OG6_101052
A0A0L0P3N2	B9J08_003416	OG6_101051
A0A2H0ZQK7	B9J08_001917	OG6_101050
A0A2H0ZNX3	B9J08_003940	OG6_101049
A0A2H0ZNB4	B9J08_003738	OG6_101048
A0A2H0ZPU1	B9J08_001676	OG6_101047
A0A2H0ZPC7	B9J08_001960	OG6_101046
A0A2H0ZN69	B9J08_003685	OG6_101045
A0A2H0ZLM0	B9J08_003122	OG6_101044
A0A2H1A483	B9J08_000734	OG6_101040
A0A2H0ZWB3	B9J08_002047	OG6_101039
A0A2H1A7B1	B9J08_000209	OG6_101037
A0A2H0ZMX0	B9J08_003250	OG6_101037
A0A2H0ZFZ5	B9J08_005274	OG6_101035
A0A2H0ZBN1	B9J08_005586	OG6_101033
A0A2H0ZBQ8	B9J08_005585	OG6_101033
A0A2H1A7L9	B9J08_000328	OG6_101033
A0A2H0ZP22	B9J08_004005	OG6_101031
A0A2H0ZNC8	B9J08_003761	OG6_101027
A0A2H0ZVD1	B9J08_002396	OG6_101026
A0A2H0ZXP5	B9J08_002580	OG6_101024
A0A2H0ZFV2	B9J08_004554	OG6_101023
A0A2H0ZGR2	B9J08_004825	OG6_101022
A0A2H0ZQE9	B9J08_004038	OG6_101022
A0A2H0ZET2	B9J08_005455	OG6_101021
A0A2H0ZM91	B9J08_003354	OG6_101020
A0A2H1A3Z2	B9J08_000682	OG6_101019
A0A0L0NY28	B9J08_001207	OG6_101016
A0A2H0ZQD9	B9J08_001885	OG6_101015
A0A2H0ZYD5	B9J08_001765	OG6_101014
A0A2H0ZZB5	B9J08_001381	OG6_101013
A0A5Q7YG23	B9J08_003860	OG6_101012
A0A2H0ZIY3	B9J08_004425	OG6_101011
A0A2H0ZLS5	B9J08_003189	OG6_101011
A0A2H0ZCK2	B9J08_005054	OG6_101010
A0A2H0ZPM2	B9J08_003826	OG6_101009
A0A2H0ZZE5	B9J08_001365	OG6_101008
A0A2H0ZW67	B9J08_002034	OG6_101007
A0A2H0ZDK2	B9J08_005115	OG6_101006
A0A2H1A8T9	B9J08_000350	OG6_101004
A0A2H0ZN10	B9J08_003631	OG6_101003
A0A2H1A3I7	B9J08_000527	OG6_100996
A0A2H1A7R2	B9J08_000363	OG6_100995
A0A2H0ZVQ6	B9J08_002484	OG6_100994
A0A2H0ZGE7	B9J08_004731	OG6_100992
A0A2H1A0E9	B9J08_001653	OG6_100992
A0A2H1A7A7	B9J08_000206	OG6_100992
A0A2H1A7R5	B9J08_000377	OG6_100991
A0A2H0ZLK6	B9J08_003050	OG6_100990
A0A2H0ZE91	B9J08_005027	OG6_100989
A0A2H0ZCE7	B9J08_005005	OG6_100988
A0A2H0ZYP1	B9J08_001561	OG6_100987
A0A2H0ZM02	B9J08_003243	OG6_100985
A0A2H0ZVI7	B9J08_002449	OG6_100984
A0A5Q7YGU4	B9J08_003916	OG6_100984
A0A2H0ZFQ3	B9J08_004512	OG6_100983
A0A2H0ZGC7	B9J08_004715	OG6_100981
A0A2H0ZZ73	B9J08_001422	OG6_100980
A0A2H0ZXP8	B9J08_001540	OG6_100979
A0A2H0ZP23	B9J08_003986	OG6_100976
A0A2H0ZV74	B9J08_002350	OG6_100975
A0A5Q7YK69	B9J08_005097	OG6_100973
A0A2H0ZLL7	B9J08_003104	OG6_100972
A0A2H0ZYS2	B9J08_001870	OG6_100971
A0A2H0ZFB0	B9J08_005447	OG6_100967
A0A2H0ZKB9	B9J08_004146	OG6_100966
A0A2H1A6R5	B9J08_000016	OG6_100965
A0A2H0ZLN2	B9J08_002797	OG6_100964
A0A2H0ZSM3	B9J08_003319	OG6_100963
A0A2H0ZU23	B9J08_003767	OG6_100962
A0A5Q7YF84	B9J08_003249	OG6_100961
A0A2H0ZVF3	B9J08_003820	OG6_100959
A0A2H0ZGN7	B9J08_004816	OG6_100958
A0A2H1A2S6	B9J08_000203	OG6_100955
A0A5Q7YIA8	B9J08_000878	OG6_100954
A0A2H0ZCB5	B9J08_004974	OG6_100952
A0A2H1A5M4	B9J08_000685	OG6_100952
A0A2H0ZGB6	B9J08_004699	OG6_100950
A0A2H1A592	B9J08_000697	OG6_100949
A0A2H0ZVF8	B9J08_002428	OG6_100948
A0A2H1A6S5	B9J08_000023	OG6_100948
A0A2H0ZSK2	B9J08_003293	OG6_100947
A0A2H0ZRE4	B9J08_002870	OG6_100945
A0A2H0ZLP9	B9J08_003152	OG6_100943
A0A2H0ZY91	B9J08_001708	OG6_100942
A0A2H1A887	B9J08_000255	OG6_100940
A0A2H1A448	B9J08_000733	OG6_100938
A0A2H0ZYD7	B9J08_002477	OG6_100937
A0A2H1A6N6	B9J08_001034	OG6_100936
A0A5Q7YFI1	B9J08_003677	OG6_100935
A0A2H0ZXY1	B9J08_001616	OG6_100934
A0A2H0ZMV3	B9J08_003578	OG6_100933
A0A2H0ZR23	B9J08_002719	OG6_100932
A0A2H0ZMG0	B9J08_003405	OG6_100931
A0A2H0ZUF8	B9J08_003846	OG6_100931
A0A2H0ZXQ2	B9J08_001535	OG6_100930
A0A2H0ZW40	B9J08_001987	OG6_100930
A0A2H1A828	B9J08_000491	OG6_100930
A0A2H1A5B0	B9J08_000565	OG6_100929
A0A2H1A6E3	B9J08_000932	OG6_100927
A0A2H0ZLI9	B9J08_003093	OG6_100926
A0A2H0ZDS8	B9J08_005156	OG6_100925
A0A2H0ZTB1	B9J08_003500	OG6_100925
A0A2H0ZMP3	B9J08_003196	OG6_100923
A0A2H0ZP76	B9J08_004067	OG6_100920
A0A2H0ZW21	B9J08_002316	OG6_100919
A0A2H0ZW59	B9J08_002024	OG6_100918
A0A2H0ZZZ8	B9J08_001868	OG6_100917
A0A2H0ZVV1	B9J08_002544	OG6_100914
A0A2H0ZYL6	B9J08_001824	OG6_100914
A0A2H1A6D6	B9J08_000611	OG6_100913
A0A2H0ZNR0	B9J08_003573	OG6_100912
A0A2H0ZLG0	B9J08_003058	OG6_100909
A0A2H0ZLM4	B9J08_003128	OG6_100909
A0A2H0ZLE5	B9J08_003038	OG6_100908
A0A2H0ZW74	B9J08_002041	OG6_100908
A0A2H0ZN05	B9J08_003622	OG6_100908
A0A2H0ZN09	B9J08_003607	OG6_100908
A0A2H1A1J1	B9J08_001306	OG6_100908
A0A2H0ZDB4	B9J08_005319	OG6_100907
A0A2H0ZKU8	B9J08_002845	OG6_100906
A0A2H1A5E4	B9J08_000613	OG6_100905
A0A2H1A3R4	B9J08_000091	OG6_100904
A0A2H0ZD80	B9J08_005283	OG6_100903
A0A2H0ZQG6	B9J08_001893	OG6_100902
A0A2H0ZS24	B9J08_003115	OG6_100899
