Entry	Entry Name	Protein names	Gene Names
A0A2V1AW26	A0A2V1AW26_9ASCO	Uncharacterized protein	CXQ85_000046
A0A2V1AW27	A0A2V1AW27_9ASCO	Large ribosomal subunit protein mL43	CXQ85_005338
A0A2V1AW28	A0A2V1AW28_9ASCO	FAR1 domain-containing protein	CXQ85_004669
A0A2V1AW29	A0A2V1AW29_9ASCO	ACB domain-containing protein	CXQ85_000705
A0A2V1AW30	A0A2V1AW30_9ASCO	C2H2-type domain-containing protein	CXQ85_004667
A0A2V1AW31	A0A2V1AW31_9ASCO	TauD/TfdA-like domain-containing protein	CXQ85_005335
A0A2V1AW33	A0A2V1AW33_9ASCO	DNA-directed RNA polymerase I subunit RPA34	CXQ85_004737
A0A2V1AW34	A0A2V1AW34_9ASCO	Pre-mRNA-splicing factor CWC15	CXQ85_004664
A0A2V1AW35	A0A2V1AW35_9ASCO	RRM domain-containing protein	CXQ85_000514
A0A2V1AW36	A0A2V1AW36_9ASCO	Uncharacterized protein	CXQ85_000056
A0A2V1AW38	A0A2V1AW38_9ASCO	Uncharacterized protein	CXQ85_004681
A0A2V1AW40	A0A2V1AW40_9ASCO	Uncharacterized protein	CXQ85_004678
A0A2V1AW41	A0A2V1AW41_9ASCO	Programmed cell death protein 2 C-terminal domain-containing protein	CXQ85_005345
A0A2V1AW42	A0A2V1AW42_9ASCO	Pre-mRNA-splicing factor CWC21	CXQ85_004724
A0A2V1AW44	A0A2V1AW44_9ASCO	Uncharacterized protein	CXQ85_004675
A0A2V1AW45	A0A2V1AW45_9ASCO	Uncharacterized protein	CXQ85_000524
A0A2V1AW48	A0A2V1AW48_9ASCO	C2H2-type domain-containing protein	CXQ85_004690
A0A2V1AW49	A0A2V1AW49_9ASCO	Amino acid permease/ SLC12A domain-containing protein	CXQ85_000726
A0A2V1AW51	A0A2V1AW51_9ASCO	4-hydroxy-4-methyl-2-oxoglutarate aldolase	CXQ85_004734
A0A2V1AW55	A0A2V1AW55_9ASCO	Thiol-specific monooxygenase	CXQ85_000534
A0A2V1AW59	A0A2V1AW59_9ASCO	OPA3-like protein	CXQ85_004701
A0A2V1AW61	A0A2V1AW61_9ASCO	Chromatin target of PRMT1 protein C-terminal domain-containing protein	CXQ85_004744
A0A2V1AW63	A0A2V1AW63_9ASCO	Major facilitator superfamily (MFS) profile domain-containing protein	CXQ85_005365
A0A2V1AW65	A0A2V1AW65_9ASCO	Uncharacterized protein	CXQ85_000544
A0A2V1AW66	A0A2V1AW66_9ASCO	Protein SYM1	CXQ85_000086
A0A2V1AW67	A0A2V1AW67_9ASCO	FMP27 GFWDK domain-containing protein	CXQ85_000747
A0A2V1AW68	A0A2V1AW68_9ASCO	Uncharacterized protein	CXQ85_004711
A0A2V1AW70	A0A2V1AW70_9ASCO	OBG-type G domain-containing protein	CXQ85_004754
A0A2V1AW71	A0A2V1AW71_9ASCO	Vacuolar membrane protease	CXQ85_005378
A0A2V1AW74	A0A2V1AW74_9ASCO	Acid phosphatase	CXQ85_004723
A0A2V1AW75	A0A2V1AW75_9ASCO	Metallo-beta-lactamase domain-containing protein	CXQ85_004721
A0A2V1AW76	A0A2V1AW76_9ASCO	Vacuolar amino acid transporter YPQ3	CXQ85_004764
A0A2V1AW77	A0A2V1AW77_9ASCO	Magnesium transporter	CXQ85_000757
A0A2V1AW78	A0A2V1AW78_9ASCO	Calcineurin-like phosphoesterase domain-containing protein	CXQ85_004708
A0A2V1AW85	A0A2V1AW85_9ASCO	Timeless N-terminal domain-containing protein	CXQ85_004733
A0A2V1AW86	A0A2V1AW86_9ASCO	Uncharacterized protein	CXQ85_004718
A0A2V1AW93	A0A2V1AW93_9ASCO	Vacuolar membrane protease	CXQ85_004935
A0A2V1AW94	A0A2V1AW94_9ASCO	Mitochondrial phosphate carrier protein	CXQ85_004741
A0A2V1AW95	A0A2V1AW95_9ASCO	F-box domain-containing protein	CXQ85_004728
A0A2V1AW97	A0A2V1AW97_9ASCO	GPI-GlcNAc transferase complex PIG-H component conserved domain-containing protein	CXQ85_000575
A0A2V1AWA1	A0A2V1AWA1_9ASCO	Uncharacterized protein	CXQ85_004948
A0A2V1AWA3	A0A2V1AWA3_9ASCO	Uncharacterized protein	CXQ85_004807
A0A2V1AWA4	A0A2V1AWA4_9ASCO	HD domain-containing protein	CXQ85_004794
A0A2V1AWA5	A0A2V1AWA5_9ASCO	J domain-containing protein	CXQ85_004751
A0A2V1AWA6	A0A2V1AWA6_9ASCO	Inner centromere protein ARK-binding domain-containing protein	CXQ85_004738
A0A2V1AWB0	A0A2V1AWB0_9ASCO	EF-hand domain-containing protein	CXQ85_004955
A0A2V1AWB1	A0A2V1AWB1_9ASCO	SUMO-conjugating enzyme UBC9	CXQ85_000126
A0A2V1AWB2	A0A2V1AWB2_9ASCO	F-box domain-containing protein	CXQ85_004958
A0A2V1AWB5	A0A2V1AWB5_9ASCO	Uncharacterized protein	CXQ85_004761
A0A2V1AWB6	A0A2V1AWB6_9ASCO	Transcription regulator Rua1 C-terminal domain-containing protein	CXQ85_004748
A0A2V1AWB8	A0A2V1AWB8_9ASCO	AMP-dependent synthetase/ligase domain-containing protein	CXQ85_004763
A0A2V1AWB9	A0A2V1AWB9_9ASCO	Protein Zds1 C-terminal domain-containing protein	CXQ85_000136
A0A2V1AWC0	A0A2V1AWC0_9ASCO	Opaque-phase-specific protein OP4	CXQ85_004968
A0A2V1AWC1	A0A2V1AWC1_9ASCO	SCP domain-containing protein	CXQ85_000797
A0A2V1AWC2	A0A2V1AWC2_9ASCO	Uncharacterized protein	CXQ85_004965
A0A2V1AWC3	A0A2V1AWC3_9ASCO	Vacuolar protein sorting-associated protein IST1	CXQ85_004828
A0A2V1AWC6	A0A2V1AWC6_9ASCO	F-box domain-containing protein	CXQ85_004758
A0A2V1AWC9	A0A2V1AWC9_9ASCO	Letm1 RBD domain-containing protein	CXQ85_004838
A0A2V1AWD0	A0A2V1AWD0_9ASCO	Rab GDP dissociation inhibitor	CXQ85_000807
A0A2V1AWD1	A0A2V1AWD1_9ASCO	Uncharacterized protein	CXQ85_004978
A0A2V1AWD3	A0A2V1AWD3_9ASCO	AN1-type domain-containing protein	CXQ85_004975
A0A2V1AWD4	A0A2V1AWD4_9ASCO	Mannosyl phosphorylinositol ceramide synthase SUR1	CXQ85_004773
A0A2V1AWD6	A0A2V1AWD6_9ASCO	GTP-binding protein RHO1	CXQ85_004768
A0A2V1AWE0	A0A2V1AWE0_9ASCO	Uncharacterized protein	CXQ85_004835
A0A2V1AWE1	A0A2V1AWE1_9ASCO	DUF866-domain-containing protein	CXQ85_004848
A0A2V1AWE2	A0A2V1AWE2_9ASCO	Arrestin-like N-terminal domain-containing protein	CXQ85_004988
A0A2V1AWE4	A0A2V1AWE4_9ASCO	Rdx family-domain-containing protein	CXQ85_004985
A0A2V1AWE7	A0A2V1AWE7_9ASCO	SH3 domain-containing protein	CXQ85_000626
A0A2V1AWE9	A0A2V1AWE9_9ASCO	Uncharacterized protein	CXQ85_000829
A0A2V1AWF1	A0A2V1AWF1_9ASCO	Rab-GAP TBC domain-containing protein	CXQ85_004858
A0A2V1AWF2	A0A2V1AWF2_9ASCO	CMP/dCMP-type deaminase domain-containing protein	CXQ85_004788
A0A2V1AWF3	A0A2V1AWF3_9ASCO	Karyogamy protein	CXQ85_004999
A0A2V1AWF5	A0A2V1AWF5_9ASCO	Uncharacterized protein	CXQ85_000168
A0A2V1AWF6	A0A2V1AWF6_9ASCO	CRAL-TRIO domain-containing protein	CXQ85_000636
A0A2V1AWF8	A0A2V1AWF8_9ASCO	Uncharacterized protein	CXQ85_004811
A0A2V1AWG2	A0A2V1AWG2_9ASCO	COX assembly mitochondrial protein	CXQ85_004868
A0A2V1AWG5	A0A2V1AWG5_9ASCO	Arrestin-like N-terminal domain-containing protein	CXQ85_005006
A0A2V1AWH0	A0A2V1AWH0_9ASCO	DNA mismatch repair protein HSM3 C-terminal domain-containing protein	CXQ85_004865
A0A2V1AWH2	A0A2V1AWH2_9ASCO	Uncharacterized protein	CXQ85_004808
A0A2V1AWH4	A0A2V1AWH4_9ASCO	Uncharacterized protein	CXQ85_000659
A0A2V1AWH6	A0A2V1AWH6_9ASCO	Importin N-terminal domain-containing protein	CXQ85_005016
A0A2V1AWH7	A0A2V1AWH7_9ASCO	Methyltransferase type 12 domain-containing protein	CXQ85_004813
A0A2V1AWH8	A0A2V1AWH8_9ASCO	Anaphase-promoting complex subunit 13	CXQ85_004875
A0A2V1AWI3	A0A2V1AWI3_9ASCO	Dephospho-CoA kinase	CXQ85_004890
A0A2V1AWI4	A0A2V1AWI4_9ASCO	Methyltransferase small domain-containing protein	CXQ85_000200
A0A2V1AWI7	A0A2V1AWI7_9ASCO	RRM domain-containing protein	CXQ85_004824
A0A2V1AWI9	A0A2V1AWI9_9ASCO	PI31 proteasome regulator C-terminal domain-containing protein	CXQ85_004842
A0A2V1AWJ1	A0A2V1AWJ1_9ASCO	Uncharacterized protein	CXQ85_000680
A0A2V1AWJ2	A0A2V1AWJ2_9ASCO	Arrestin-like N-terminal domain-containing protein	CXQ85_004829
A0A2V1AWJ7	A0A2V1AWJ7_9ASCO	Uncharacterized protein	CXQ85_005039
A0A2V1AWJ8	A0A2V1AWJ8_9ASCO	Cytidyltransferase-like domain-containing protein	CXQ85_004852
A0A2V1AWJ9	A0A2V1AWJ9_9ASCO	Major facilitator superfamily (MFS) profile domain-containing protein	CXQ85_000692
A0A2V1AWK2	A0A2V1AWK2_9ASCO	60S acidic ribosomal protein P2-B	CXQ85_004897
A0A2V1AWK3	A0A2V1AWK3_9ASCO	6-phosphogluconolactonase	CXQ85_004844
A0A2V1AWK8	A0A2V1AWK8_9ASCO	SAM domain-containing protein	CXQ85_000702
A0A2V1AWL0	A0A2V1AWL0_9ASCO	Amino acid permease/ SLC12A domain-containing protein	CXQ85_004560
A0A2V1AWL3	A0A2V1AWL3_9ASCO	DUF1279 domain-containing protein	CXQ85_004921
A0A2V1AWL5	A0A2V1AWL5_9ASCO	Major facilitator superfamily (MFS) profile domain-containing protein	CXQ85_000713
A0A2V1AWL7	A0A2V1AWL7_9ASCO	NAD-dependent epimerase/dehydratase domain-containing protein	CXQ85_005059
A0A2V1AWL8	A0A2V1AWL8_9ASCO	Uncharacterized protein	CXQ85_004872
A0A2V1AWM1	A0A2V1AWM1_9ASCO	Amino acid permease/ SLC12A domain-containing protein	CXQ85_004917
A0A2V1AWM5	A0A2V1AWM5_9ASCO	Transcription factor TFIIIC triple barrel domain-containing protein	CXQ85_005069
A0A2V1AWM8	A0A2V1AWM8_9ASCO	Uncharacterized protein	CXQ85_004882
A0A2V1AWM9	A0A2V1AWM9_9ASCO	Uncharacterized protein	CXQ85_004580
A0A2V1AWN0	A0A2V1AWN0_9ASCO	CNNM transmembrane domain-containing protein	CXQ85_005066
A0A2V1AWN1	A0A2V1AWN1_9ASCO	(S)-ureidoglycine aminohydrolase cupin domain-containing protein	CXQ85_005280
A0A2V1AWN5	A0A2V1AWN5_9ASCO	Centrosomin N-terminal motif 1 domain-containing protein	CXQ85_004874
A0A2V1AWN9	A0A2V1AWN9_9ASCO	NADH:flavin oxidoreductase/NADH oxidase N-terminal domain-containing protein	CXQ85_005079
A0A2V1AWP5	A0A2V1AWP5_9ASCO	Killer toxin Kp4 domain-containing protein	CXQ85_004600
A0A2V1AWP7	A0A2V1AWP7_9ASCO	ATP synthase subunit g, mitochondrial	CXQ85_004904
A0A2V1AWP8	A0A2V1AWP8_9ASCO	BCAS3 domain-containing protein	CXQ85_005090
A0A2V1AWQ4	A0A2V1AWQ4_9ASCO	Uncharacterized protein	CXQ85_004896
A0A2V1AWQ7	A0A2V1AWQ7_9ASCO	AP complex subunit sigma	CXQ85_000273
A0A2V1AWR1	A0A2V1AWR1_9ASCO	DUF202 domain-containing protein	CXQ85_005098
A0A2V1AWR5	A0A2V1AWR5_9ASCO	Alpha/beta hydrolase fold-3 domain-containing protein	CXQ85_004621
A0A2V1AWR6	A0A2V1AWR6_9ASCO	Gfo/Idh/MocA-like oxidoreductase N-terminal domain-containing protein	CXQ85_005277
A0A2V1AWR7	A0A2V1AWR7_9ASCO	Phosphoribulokinase/uridine kinase domain-containing protein	CXQ85_000284
A0A2V1AWS0	A0A2V1AWS0_9ASCO	TauD/TfdA-like domain-containing protein	CXQ85_005336
A0A2V1AWS6	A0A2V1AWS6_9ASCO	Protein kinase domain-containing protein	CXQ85_005289
A0A2V1AWS7	A0A2V1AWS7_9ASCO	protein-tyrosine-phosphatase (EC 3.1.3.48)	CXQ85_000784
A0A2V1AWS8	A0A2V1AWS8_9ASCO	Uncharacterized protein	CXQ85_000295
A0A2V1AWS9	A0A2V1AWS9_9ASCO	Uncharacterized protein	CXQ85_005121
A0A2V1AWT2	A0A2V1AWT2_9ASCO	Ion transport domain-containing protein	CXQ85_004911
A0A2V1AWT6	A0A2V1AWT6_9ASCO	EXS domain-containing protein	CXQ85_005299
A0A2V1AWT8	A0A2V1AWT8_9ASCO	Uncharacterized protein	CXQ85_000305
A0A2V1AWT9	A0A2V1AWT9_9ASCO	Saccharopine dehydrogenase [NADP(+), L-glutamate-forming]	CXQ85_005132
A0A2V1AWU0	A0A2V1AWU0_9ASCO	Uncharacterized protein	CXQ85_005356
A0A2V1AWU1	A0A2V1AWU1_9ASCO	ADF-H domain-containing protein	CXQ85_005343
A0A2V1AWU2	A0A2V1AWU2_9ASCO	Uncharacterized protein	CXQ85_005291
A0A2V1AWU5	A0A2V1AWU5_9ASCO	Uncharacterized protein	CXQ85_000804
A0A2V1AWU7	A0A2V1AWU7_9ASCO	Protein CMS1	CXQ85_005309
A0A2V1AWV3	A0A2V1AWV3_9ASCO	Arrestin-like N-terminal domain-containing protein	CXQ85_005353
A0A2V1AWV5	A0A2V1AWV5_9ASCO	Uncharacterized protein	CXQ85_004661
A0A2V1AWV6	A0A2V1AWV6_9ASCO	NAD-dependent epimerase/dehydratase domain-containing protein	CXQ85_005286
A0A2V1AWV7	A0A2V1AWV7_9ASCO	60S ribosomal protein L9-B	CXQ85_005139
A0A2V1AWV8	A0A2V1AWV8_9ASCO	Asp/Glu/hydantoin racemase	CXQ85_000326
A0A2V1AWW0	A0A2V1AWW0_9ASCO	Uncharacterized protein	CXQ85_005152
A0A2V1AWW1	A0A2V1AWW1_9ASCO	Aldehyde dehydrogenase domain-containing protein	CXQ85_005376
A0A2V1AWW6	A0A2V1AWW6_9ASCO	AMP-dependent synthetase/ligase domain-containing protein	CXQ85_004672
A0A2V1AWW9	A0A2V1AWW9_9ASCO	Uncharacterized protein	CXQ85_000336
A0A2V1AWX0	A0A2V1AWX0_9ASCO	Uncharacterized protein	CXQ85_005162
A0A2V1AWX4	A0A2V1AWX4_9ASCO	K Homology domain-containing protein	CXQ85_005340
A0A2V1AWX5	A0A2V1AWX5_9ASCO	Protein-lysine N-methyltransferase EFM2	CXQ85_004683
A0A2V1AWY0	A0A2V1AWY0_9ASCO	EngB-type G domain-containing protein	CXQ85_005332
A0A2V1AWY1	A0A2V1AWY1_9ASCO	Uncharacterized protein	CXQ85_005383
A0A2V1AWY2	A0A2V1AWY2_9ASCO	Uncharacterized protein	CXQ85_004936
A0A2V1AWY3	A0A2V1AWY3_9ASCO	Uncharacterized protein	CXQ85_005172
A0A2V1AWY4	A0A2V1AWY4_9ASCO	VPS9 domain-containing protein	CXQ85_005350
A0A2V1AWY6	A0A2V1AWY6_9ASCO	Uncharacterized protein	CXQ85_000858
A0A2V1AWY7	A0A2V1AWY7_9ASCO	DUF1774-domain-containing protein	CXQ85_005316
A0A2V1AWY8	A0A2V1AWY8_9ASCO	Uncharacterized protein	CXQ85_000358
A0A2V1AWY9	A0A2V1AWY9_9ASCO	tRNA pseudouridine(38-40) synthase	CXQ85_005169
A0A2V1AWZ1	A0A2V1AWZ1_9ASCO	VWFA domain-containing protein	CXQ85_004946
A0A2V1AWZ4	A0A2V1AWZ4_9ASCO	Peptidase M20 dimerisation domain-containing protein	CXQ85_004933
A0A2V1AWZ5	A0A2V1AWZ5_9ASCO	RRM domain-containing protein	CXQ85_004705
A0A2V1AWZ8	A0A2V1AWZ8_9ASCO	PPM-type phosphatase domain-containing protein	CXQ85_005327
A0A2V1AX05	A0A2V1AX05_9ASCO	Uncharacterized protein	CXQ85_000878
A0A2V1AX08	A0A2V1AX08_9ASCO	EF-hand domain-containing protein	CXQ85_000378
A0A2V1AX09	A0A2V1AX09_9ASCO	Protein SIP5	CXQ85_004966
A0A2V1AX11	A0A2V1AX11_9ASCO	Major facilitator superfamily (MFS) profile domain-containing protein	CXQ85_005380
A0A2V1AX13	A0A2V1AX13_9ASCO	Uncharacterized protein	CXQ85_005191
A0A2V1AX14	A0A2V1AX14_9ASCO	Mso1 N-terminal domain-containing protein	CXQ85_005204
A0A2V1AX15	A0A2V1AX15_9ASCO	Uncharacterized protein	CXQ85_004557
A0A2V1AX16	A0A2V1AX16_9ASCO	TauD/TfdA-like domain-containing protein	CXQ85_005347
A0A2V1AX17	A0A2V1AX17_9ASCO	Altered inheritance of mitochondria protein 21	CXQ85_004725
A0A2V1AX19	A0A2V1AX19_9ASCO	Enhancer of translation termination 1	CXQ85_004976
A0A2V1AX20	A0A2V1AX20_9ASCO	Stc1 domain-containing protein	CXQ85_004963
A0A2V1AX23	A0A2V1AX23_9ASCO	Nodulin-like domain-containing protein	CXQ85_005214
A0A2V1AX24	A0A2V1AX24_9ASCO	RGS domain-containing protein	CXQ85_005201
A0A2V1AX26	A0A2V1AX26_9ASCO	Uncharacterized protein	CXQ85_004735
A0A2V1AX27	A0A2V1AX27_9ASCO	Translocation protein SEC66	CXQ85_000398
A0A2V1AX30	A0A2V1AX30_9ASCO	Uncharacterized protein	CXQ85_005382
A0A2V1AX31	A0A2V1AX31_9ASCO	Uncharacterized protein	CXQ85_004986
A0A2V1AX34	A0A2V1AX34_9ASCO	Uncharacterized protein	CXQ85_005211
A0A2V1AX35	A0A2V1AX35_9ASCO	54S ribosomal protein L20, mitochondrial	CXQ85_004577
A0A2V1AX36	A0A2V1AX36_9ASCO	SAC domain-containing protein	CXQ85_004745
A0A2V1AX38	A0A2V1AX38_9ASCO	Major facilitator superfamily (MFS) profile domain-containing protein	CXQ85_004932
A0A2V1AX39	A0A2V1AX39_9ASCO	RRM domain-containing protein	CXQ85_000408
A0A2V1AX41	A0A2V1AX41_9ASCO	Uncharacterized protein	CXQ85_004983
A0A2V1AX43	A0A2V1AX43_9ASCO	Uncharacterized protein	CXQ85_004950
A0A2V1AX44	A0A2V1AX44_9ASCO	Uncharacterized protein	CXQ85_005221
A0A2V1AX45	A0A2V1AX45_9ASCO	Uracil phosphoribosyltransferase	CXQ85_004587
A0A2V1AX47	A0A2V1AX47_9ASCO	Mitochondrial import protein 1	CXQ85_004942
A0A2V1AX50	A0A2V1AX50_9ASCO	Uncharacterized protein	CXQ85_004994
A0A2V1AX51	A0A2V1AX51_9ASCO	Uncharacterized protein	CXQ85_005007
A0A2V1AX52	A0A2V1AX52_9ASCO	EamA domain-containing protein	CXQ85_000419
A0A2V1AX53	A0A2V1AX53_9ASCO	3',5'-cyclic-nucleotide phosphodiesterase	CXQ85_004960
A0A2V1AX55	A0A2V1AX55_9ASCO	40S ribosomal protein S5	CXQ85_004597
A0A2V1AX57	A0A2V1AX57_9ASCO	Protein MNN4	CXQ85_004952
A0A2V1AX59	A0A2V1AX59_9ASCO	Uncharacterized protein	CXQ85_005017
A0A2V1AX63	A0A2V1AX63_9ASCO	UBX domain-containing protein	CXQ85_000431
A0A2V1AX64	A0A2V1AX64_9ASCO	FF domain-containing protein	CXQ85_005241
A0A2V1AX67	A0A2V1AX67_9ASCO	CCZ1/INTU/HSP4 first Longin domain-containing protein	CXQ85_004608
A0A2V1AX72	A0A2V1AX72_9ASCO	TIGR01456 family HAD hydrolase	CXQ85_004980
A0A2V1AX73	A0A2V1AX73_9ASCO	Uncharacterized protein	CXQ85_000441
A0A2V1AX75	A0A2V1AX75_9ASCO	Cytochrome b2, mitochondrial	CXQ85_005274
A0A2V1AX77	A0A2V1AX77_9ASCO	Alpha/beta hydrolase fold-3 domain-containing protein	CXQ85_004618
A0A2V1AX78	A0A2V1AX78_9ASCO	PIG-P domain-containing protein	CXQ85_005037
A0A2V1AX81	A0A2V1AX81_9ASCO	HMA domain-containing protein	CXQ85_004785
A0A2V1AX84	A0A2V1AX84_9ASCO	Enoyl reductase (ER) domain-containing protein	CXQ85_005261
A0A2V1AX87	A0A2V1AX87_9ASCO	Golgi to ER traffic protein 4	CXQ85_004957
A0A2V1AX88	A0A2V1AX88_9ASCO	Rad21/Rec8-like protein N-terminal domain-containing protein	CXQ85_005047
A0A2V1AX89	A0A2V1AX89_9ASCO	Kinetochore-associated protein	CXQ85_005034
A0A2V1AX90	A0A2V1AX90_9ASCO	CUE domain-containing protein	CXQ85_004982
A0A2V1AX92	A0A2V1AX92_9ASCO	Uncharacterized protein	CXQ85_005271
A0A2V1AX94	A0A2V1AX94_9ASCO	GLC7-interacting protein 3	CXQ85_000461
A0A2V1AX98	A0A2V1AX98_9ASCO	Triacylglycerol lipase	CXQ85_005044
A0A2V1AX99	A0A2V1AX99_9ASCO	Uncharacterized protein	CXQ85_004967
A0A2V1AXA0	A0A2V1AXA0_9ASCO	NADH-ubiquinone oxidoreductase 23 kDa subunit, mitochondrial	CXQ85_005057
A0A2V1AXA2	A0A2V1AXA2_9ASCO	FAD/NAD(P)-binding domain-containing protein	CXQ85_005011
A0A2V1AXA3	A0A2V1AXA3_9ASCO	Uncharacterized protein	CXQ85_005389
A0A2V1AXA4	A0A2V1AXA4_9ASCO	Protein BCP1	CXQ85_004648
A0A2V1AXA6	A0A2V1AXA6_9ASCO	Histone-binding protein RBBP4 N-terminal domain-containing protein	CXQ85_005003
A0A2V1AXA9	A0A2V1AXA9_9ASCO	Uncharacterized protein	CXQ85_004815
A0A2V1AXB0	A0A2V1AXB0_9ASCO	Amino acid permease/ SLC12A domain-containing protein	CXQ85_005067
A0A2V1AXB2	A0A2V1AXB2_9ASCO	Zn(2)-C6 fungal-type domain-containing protein	CXQ85_005399
A0A2V1AXB3	A0A2V1AXB3_9ASCO	Uroporphyrinogen-III C-methyltransferase	CXQ85_004977
A0A2V1AXB4	A0A2V1AXB4_9ASCO	C2H2-type domain-containing protein	CXQ85_004658
A0A2V1AXB5	A0A2V1AXB5_9ASCO	Protein FYV8	CXQ85_002459
A0A2V1AXB6	A0A2V1AXB6_9ASCO	Rhodanese domain-containing protein	CXQ85_004826
A0A2V1AXB7	A0A2V1AXB7_9ASCO	Nitrogen regulatory protein DAL80	CXQ85_005031
A0A2V1AXC1	A0A2V1AXC1_9ASCO	Phosphoribulokinase/uridine kinase domain-containing protein	CXQ85_005077
A0A2V1AXC2	A0A2V1AXC2_9ASCO	Arrestin-like N-terminal domain-containing protein	CXQ85_005064
A0A2V1AXC4	A0A2V1AXC4_9ASCO	Spermidine synthase	CXQ85_004668
A0A2V1AXC5	A0A2V1AXC5_9ASCO	Geranylgeranyl transferase type-1 subunit beta	CXQ85_002469
A0A2V1AXC7	A0A2V1AXC7_9ASCO	Formamidase	CXQ85_002455
A0A2V1AXC8	A0A2V1AXC8_9ASCO	Iron transporter FTH1	CXQ85_005041
A0A2V1AXC9	A0A2V1AXC9_9ASCO	Brl1/Brr6 domain-containing protein	CXQ85_000492
A0A2V1AXD1	A0A2V1AXD1_9ASCO	Uncharacterized protein	CXQ85_002466
A0A2V1AXD4	A0A2V1AXD4_9ASCO	Uncharacterized protein	CXQ85_005087
A0A2V1AXD5	A0A2V1AXD5_9ASCO	NADH-ubiquinone oxidoreductase 21kDa subunit N-terminal domain-containing protein	CXQ85_005074
A0A2V1AXD6	A0A2V1AXD6_9ASCO	Cytochrome c oxidase assembly protein COX16, mitochondrial	CXQ85_004998
A0A2V1AXD8	A0A2V1AXD8_9ASCO	Mitochondrial outer membrane protein porin	CXQ85_000502
A0A2V1AXE1	A0A2V1AXE1_9ASCO	GTP-binding protein ryh1	CXQ85_004691
A0A2V1AXE2	A0A2V1AXE2_9ASCO	Uncharacterized protein	CXQ85_004856
A0A2V1AXE4	A0A2V1AXE4_9ASCO	SAP domain-containing protein	CXQ85_005099
A0A2V1AXE5	A0A2V1AXE5_9ASCO	Ubiquitin-conjugating enzyme variant MMS2	CXQ85_005008
A0A2V1AXE7	A0A2V1AXE7_9ASCO	Altered inheritance of mitochondria protein 23, mitochondrial	CXQ85_005061
A0A2V1AXE9	A0A2V1AXE9_9ASCO	Ribosomal protein S15	CXQ85_005033
A0A2V1AXF1	A0A2V1AXF1_9ASCO	PX domain-containing protein	CXQ85_002502
A0A2V1AXF2	A0A2V1AXF2_9ASCO	SEC7 domain-containing protein	CXQ85_004866
A0A2V1AXF3	A0A2V1AXF3_9ASCO	Sin3 binding protein	CXQ85_005096
A0A2V1AXF5	A0A2V1AXF5_9ASCO	Uncharacterized protein	CXQ85_005109
A0A2V1AXF8	A0A2V1AXF8_9ASCO	Proteasome assembly chaperone 1	CXQ85_005071
A0A2V1AXF9	A0A2V1AXF9_9ASCO	Altered inheritance of mitochondria protein 18, mitochondrial	CXQ85_000522
A0A2V1AXG0	A0A2V1AXG0_9ASCO	Uncharacterized protein	CXQ85_002512
A0A2V1AXG3	A0A2V1AXG3_9ASCO	Uncharacterized protein	CXQ85_004876
A0A2V1AXG4	A0A2V1AXG4_9ASCO	Mo25-like protein	CXQ85_005053
A0A2V1AXG6	A0A2V1AXG6_9ASCO	RRM domain-containing protein	CXQ85_005081
A0A2V1AXG8	A0A2V1AXG8_9ASCO	Glutathione S-transferase	CXQ85_002499
A0A2V1AXH0	A0A2V1AXH0_9ASCO	C2H2-type domain-containing protein	CXQ85_002522
A0A2V1AXH1	A0A2V1AXH1_9ASCO	EamA domain-containing protein	CXQ85_004722
A0A2V1AXH2	A0A2V1AXH2_9ASCO	Uncharacterized protein	CXQ85_004888
A0A2V1AXH3	A0A2V1AXH3_9ASCO	F-box domain-containing protein	CXQ85_005093
A0A2V1AXH5	A0A2V1AXH5_9ASCO	Uncharacterized protein	CXQ85_005063
A0A2V1AXH6	A0A2V1AXH6_9ASCO	Altered inheritance of mitochondria protein 9, mitochondrial (Found in mitochondrial proteome protein 29)	CXQ85_002509
A0A2V1AXH9	A0A2V1AXH9_9ASCO	Uncharacterized protein	CXQ85_000542
A0A2V1AXI1	A0A2V1AXI1_9ASCO	Uncharacterized protein	CXQ85_002532
A0A2V1AXI2	A0A2V1AXI2_9ASCO	40S ribosomal protein S15	CXQ85_004898
A0A2V1AXI4	A0A2V1AXI4_9ASCO	PCI domain-containing protein	CXQ85_005103
A0A2V1AXI6	A0A2V1AXI6_9ASCO	Uncharacterized protein	CXQ85_005073
A0A2V1AXJ0	A0A2V1AXJ0_9ASCO	RNase III domain-containing protein	CXQ85_004742
A0A2V1AXJ5	A0A2V1AXJ5_9ASCO	Uncharacterized protein	CXQ85_005083
A0A2V1AXJ8	A0A2V1AXJ8_9ASCO	Sporulation protein RMD1	CXQ85_005150
A0A2V1AXK1	A0A2V1AXK1_9ASCO	Uncharacterized protein	CXQ85_004919
A0A2V1AXK4	A0A2V1AXK4_9ASCO	PRELI/MSF1 domain-containing protein	CXQ85_005068
A0A2V1AXK5	A0A2V1AXK5_9ASCO	Vid27 N-terminal domain-containing protein	CXQ85_000563
A0A2V1AXK6	A0A2V1AXK6_9ASCO	Protein disulfide-isomerase domain	CXQ85_005147
A0A2V1AXK9	A0A2V1AXK9_9ASCO	tRNA-splicing endonuclease subunit Sen54 N-terminal domain-containing protein	CXQ85_004762
A0A2V1AXL2	A0A2V1AXL2_9ASCO	Arrestin C-terminal-like domain-containing protein	CXQ85_005105
