Uniprot ID	Orthomcl ID
A0A1D8PEQ9	OG6_103391
A0A1D8PF19	OG6_153158
A0A1D8PF20	OG6_126505
A0A1D8PF62	OG6_100567
A0A1D8PFE6	OG6_101805
A0A1D8PFP9	OG6_113505
A0A1D8PGF8	OG6_210574
A0A1D8PGH4	OG6_101979
A0A1D8PGK4	OG6_101122
A0A1D8PH22	OG6_102615
A0A1D8PI01	OG6_102273
A0A1D8PIE7	OG6_102101
A0A1D8PJ01	OG6_100641
A0A1D8PJ72	OG6_140875
A0A1D8PJ86	OG6_102307
A0A1D8PJN3	OG6_100089
A0A1D8PJN6	OG6_101176
A0A1D8PK53	OG6_100025
A0A1D8PK65	OG6_101866
A0A1D8PK71	OG6_113019
A0A1D8PKA4	OG6_100835
A0A1D8PLP8	OG6_101603
A0A1D8PLU5	OG6_112508
A0A1D8PM29	OG6_101663
A0A1D8PM73	OG6_100166
A0A1D8PM87	OG6_104404
A0A1D8PMD1	OG6_106693
A0A1D8PMH9	OG6_103455
A0A1D8PMY6	OG6_100089
A0A1D8PN45	OG6_100232
A0A1D8PNB5	OG6_112509
A0A1D8PNR7	OG6_100456
A0A1D8PNZ7	OG6_103450
A0A1D8PP44	OG6_127343
A0A1D8PP59	OG6_109499
A0A1D8PPB3	OG6_102643
A0A1D8PQG3	OG6_102909
A0A1D8PRM6	OG6_100049
A0A1D8PS48	OG6_101983
A0A1D8PSH4	OG6_102042
A0A1D8PT88	OG6_102884
A0A1D8PTB4	OG6_137784
A0A1D8PTD1	OG6_100435
A0A1D8PTJ0	OG6_103309
A0A1D8PTP9	OG6_100223
A0A1D8PU03	OG6_104030
O74254	OG6_100516
O74711	OG6_101647
P33181	OG6_123060
P43069	OG6_101209
P78595	OG6_100151
P78599	OG6_100277
P82611	OG6_101426
P83775	OG6_100721
P83780	OG6_100716
P83784	OG6_100423
P84149	OG6_102057
Q04782	OG6_101245
Q59KF3	OG6_101655
Q59LF2	OG6_102563
Q59LR2	OG6_102609
Q59LV8	OG6_127204
Q59LX5	OG6_101418
Q59M50	OG6_113584
Q59NB8	OG6_101703
Q59NP1	OG6_104136
Q59P49	OG6_102165
Q59P87	OG6_103162
Q59PA1	OG6_114877
Q59PT0	OG6_100544
Q59PW0	OG6_127524
Q59Q34	OG6_101914
Q59R28	OG6_116848
Q59R99	OG6_100301
Q59RH5	OG6_101102
Q59RR3	OG6_220878
Q59SD1	OG6_103220
Q59SR6	OG6_127231
Q59UQ8	OG6_105165
Q59UR3	OG6_108795
Q59VW6	OG6_143047
Q59WV0	OG6_137773
Q59XM0	OG6_104355
Q59XP0	OG6_112276
Q59XV0	OG6_102278
Q59Y46	OG6_123067
Q59YS7	OG6_105463
Q59YT1	OG6_104355
Q59ZC8	OG6_113474
Q5A034	OG6_101336
Q5A0M4	OG6_100212
Q5A0N3	OG6_100448
Q5A1M4	OG6_115881
Q5A201	OG6_152975
Q5A368	OG6_101855
Q5A397	OG6_100083
Q5A3Z5	OG6_103966
Q5A3Z6	OG6_106656
Q5A4G2	OG6_153079
Q5A4K7	OG6_167016
Q5A4X0	OG6_113897
Q5A5M7	OG6_499614
Q5A5S7	OG6_114648
Q5A663	OG6_102706
Q5A687	OG6_116848
Q5A6N1	OG6_100411
Q5A6P2	OG6_101162
Q5A6P6	OG6_104355
Q5A6T8	OG6r21_101835
Q5A750	OG6_100329
Q5A7Q6	OG6_103699
Q5A7R7	OG6r21_109259
Q5A846	OG6_588367
Q5A849	OG6_109925
Q5A8A6	OG6_100435
Q5A961	OG6_101386
Q5AA50	OG6_101880
Q5AAL9	OG6_109925
Q5AB48	OG6_101367
Q5ABU8	OG6_454568
Q5ABX0	OG6_102827
Q5ACU3	OG6_101353
Q5ACV9	OG6_106303
Q5ACX4	OG6_101316
Q5AD13	OG6_109128
Q5AD27	OG6_100390
Q5ADP3	OG6_101645
Q5ADQ9	OG6_588367
Q5ADR3	OG6_100089
Q5ADX5	OG6_102244
Q5AFK0	OG6_113605
Q5AFP8	OG6_100109
Q5AG97	OG6r21_101387
Q5AGC4	OG6_117007
Q5AGC7	OG6_101388
Q5AGV4	OG6_101924
Q5AHB1	OG6_113577
Q5AHB8	OG6_137182
Q5AHJ5	OG6_133447
Q5AI14	OG6_100616
Q5AIA1	OG6_107620
Q5AJ82	OG6_123057
Q5AJV5	OG6r21_140033
Q5AK25	OG6_103851
Q5AK62	OG6_102526
Q5AKU3	OG6_222548
Q5AME8	OG6_119586
Q5AMN3	OG6_124904
Q5ANB1	OG6_137735
Q5ANC8	OG6_132540
Q5ANE3	OG6_133377
Q5ANI6	OG6_237958
Q5AP90	OG6_116848
Q5APK0	OG6_102772
Q5APM7	OG6_105578
Q8TGB2	OG6_104308
Q8X1E6	OG6_114747
Q9C0L9	OG6_104183
Q9P8V9	OG6_130000
Q9UW23	OG6_151230
Q9UW24	OG6_101543
A0A1D8PC84	OG6_100578
A0A1D8PCD2	OG6_107381
A0A1D8PCM0	OG6_103054
A0A1D8PCT0	OG6_101172
A0A1D8PCV7	OG6_100454
A0A1D8PCY1	OG6_100406
A0A1D8PCZ6	OG6_102222
A0A1D8PD58	OG6_101873
A0A1D8PD61	OG6_103841
A0A1D8PDC4	OG6_100771
A0A1D8PDC6	OG6_108968
A0A1D8PDC9	OG6_102133
A0A1D8PDD2	OG6_101160
A0A1D8PDE3	OG6_101348
A0A1D8PDI4	OG6_133412
A0A1D8PDP3	OG6_113547
A0A1D8PDP8	OG6_115933
A0A1D8PDR2	OG6_153335
A0A1D8PDU9	OG6_100905
A0A1D8PDW1	OG6_100420
A0A1D8PE04	OG6_103457
A0A1D8PE13	OG6_100877
A0A1D8PE20	OG6_101929
A0A1D8PE35	OG6_102402
A0A1D8PE63	OG6_102076
A0A1D8PE67	OG6_100441
A0A1D8PE76	OG6_102150
A0A1D8PE77	OG6_101769
A0A1D8PE85	OG6_111245
A0A1D8PE97	OG6_101195
A0A1D8PEA0	OG6_104485
A0A1D8PEB4	OG6_103433
A0A1D8PEG7	OG6_186968
A0A1D8PEI4	OG6_124191
A0A1D8PEI6	OG6_101994
A0A1D8PER8	OG6_101008
A0A1D8PEV2	OG6_100381
A0A1D8PEV5	OG6_101364
A0A1D8PEX3	OG6_101773
A0A1D8PEX6	OG6_105226
A0A1D8PF14	OG6_102475
A0A1D8PF22	OG6_103031
A0A1D8PF81	OG6_102426
A0A1D8PFB0	OG6_100236
A0A1D8PFD3	OG6_307818
A0A1D8PFE0	OG6_100562
A0A1D8PFE5	OG6_114276
A0A1D8PFI3	OG6_100800
A0A1D8PFK5	OG6_105483
A0A1D8PFL7	OG6_101799
A0A1D8PFM1	OG6_100652
A0A1D8PFN0	OG6_103505
A0A1D8PFQ0	OG6_121211
A0A1D8PFV9	OG6_118281
A0A1D8PGB2	OG6_103569
A0A1D8PGB7	OG6_103058
A0A1D8PGE3	OG6_101279
A0A1D8PGF0	OG6_108039
A0A1D8PGJ1	OG6_101604
A0A1D8PGL4	OG6_100379
A0A1D8PGT3	OG6_101783
A0A1D8PGZ5	OG6_102732
A0A1D8PH01	OG6_101442
A0A1D8PH11	OG6_100636
A0A1D8PH14	OG6_100636
A0A1D8PH27	OG6_100168
A0A1D8PH43	OG6_101247
A0A1D8PH53	OG6_121377
A0A1D8PHB0	OG6_104840
A0A1D8PHP6	OG6_100556
A0A1D8PHR0	OG6_100292
A0A1D8PHT9	OG6_100468
A0A1D8PHX3	OG6_100794
A0A1D8PI00	OG6_106160
A0A1D8PI26	OG6_159662
A0A1D8PI59	OG6_101492
A0A1D8PIB5	OG6_101911
A0A1D8PIB6	OG6_103960
A0A1D8PID6	OG6_101269
A0A1D8PIH6	OG6_138560
A0A1D8PIP2	OG6_101662
A0A1D8PIP3	OG6_107420
A0A1D8PIP6	OG6_102914
A0A1D8PIR2	OG6_102176
A0A1D8PJB0	OG6_101600
A0A1D8PJD1	OG6_101667
A0A1D8PJF9	OG6_100369
A0A1D8PJG4	OG6_101122
A0A1D8PJJ8	OG6_102126
A0A1D8PJK7	OG6_101525
A0A1D8PJQ2	OG6_110306
A0A1D8PJW1	OG6_101479
A0A1D8PK25	OG6_102289
A0A1D8PK28	OG6_102343
A0A1D8PK74	OG6_107650
A0A1D8PKA5	OG6_100372
A0A1D8PKC2	OG6_140875
A0A1D8PKD3	OG6_101289
A0A1D8PKD5	OG6_100741
A0A1D8PKE9	OG6_102751
A0A1D8PKH9	OG6_104856
A0A1D8PKJ2	OG6_103103
A0A1D8PKT0	OG6_101645
A0A1D8PKY2	OG6_119573
A0A1D8PL05	OG6_103665
A0A1D8PL65	OG6_105970
A0A1D8PL89	OG6_173339
A0A1D8PLB6	OG6_114264
A0A1D8PLC6	OG6_102304
A0A1D8PLD9	OG6_104171
A0A1D8PLH0	OG6_106644
A0A1D8PLL4	OG6_137735
A0A1D8PLN4	OG6_104763
A0A1D8PLQ7	OG6_102565
A0A1D8PLS1	OG6_100069
A0A1D8PLY1	OG6_129058
A0A1D8PLY4	OG6_101725
A0A1D8PM62	OG6_101368
A0A1D8PM71	OG6_104158
A0A1D8PM93	OG6_106564
A0A1D8PMB0	OG6_106370
A0A1D8PMB6	OG6_104155
A0A1D8PMC5	OG6_500208
A0A1D8PMD4	OG6_101897
A0A1D8PME6	OG6_101990
A0A1D8PMI1	OG6r21_115550
A0A1D8PML0	OG6_102391
A0A1D8PMZ2	OG6_101671
A0A1D8PMZ3	OG6_105679
A0A1D8PMZ8	OG6_102374
A0A1D8PN03	OG6_103256
A0A1D8PN08	OG6_104344
A0A1D8PN54	OG6_114877
A0A1D8PN91	OG6_133382
A0A1D8PN92	OG6_100110
A0A1D8PND0	OG6_102053
A0A1D8PND1	OG6_103248
A0A1D8PND3	OG6_152921
A0A1D8PND9	OG6_101729
A0A1D8PNG4	OG6_108525
A0A1D8PNI0	OG6_102289
A0A1D8PNL1	OG6_111549
A0A1D8PNM0	OG6_129945
A0A1D8PNM8	OG6_152950
A0A1D8PNS7	OG6_102357
A0A1D8PNU4	OG6_112436
A0A1D8PNX9	OG6_107467
A0A1D8PP34	OG6_124882
A0A1D8PP74	OG6_100085
A0A1D8PPB0	OG6_100301
A0A1D8PPB9	OG6_101713
A0A1D8PPK3	OG6_102384
A0A1D8PPQ0	OG6_106275
A0A1D8PPY8	OG6_101115
A0A1D8PQ06	OG6_100422
A0A1D8PQ07	OG6_101839
A0A1D8PQ56	OG6_101393
A0A1D8PQ67	OG6_100457
A0A1D8PQ80	OG6_107650
A0A1D8PQ95	OG6_100151
A0A1D8PQB0	OG6_105606
A0A1D8PQB1	OG6_105606
A0A1D8PQD2	OG6_101511
A0A1D8PQH0	OG6_101742
A0A1D8PQI6	OG6_119573
A0A1D8PQP3	OG6_110573
A0A1D8PQQ3	OG6_100699
A0A1D8PQR0	OG6_102108
A0A1D8PQV5	OG6_100496
A0A1D8PR43	OG6_103335
A0A1D8PR64	OG6_101046
A0A1D8PR73	OG6_100069
A0A1D8PR99	OG6_100478
A0A1D8PRB7	OG6_133403
A0A1D8PRD5	OG6_100340
A0A1D8PRE2	OG6_100439
A0A1D8PRE4	OG6_100279
A0A1D8PRI2	OG6_104003
A0A1D8PRM0	OG6_106267
A0A1D8PRN4	OG6r21_102052
A0A1D8PRN8	OG6_111506
A0A1D8PRP8	OG6_101506
A0A1D8PRR1	OG6_111525
A0A1D8PRR9	OG6_101697
A0A1D8PS12	OG6_101014
A0A1D8PS15	OG6_102041
A0A1D8PSC6	OG6_100822
A0A1D8PSC7	OG6_116987
A0A1D8PSD0	OG6_101450
A0A1D8PSH5	OG6_102536
A0A1D8PSH7	OG6_101936
A0A1D8PSI8	OG6_101499
A0A1D8PT95	OG6_102274
A0A1D8PTM6	OG6_112450
A0A1D8PTQ2	OG6_102623
A0A1D8PTW7	OG6_103440
A0A1D8PU07	OG6_112506
A0A1D8PU38	OG6_102104
A0A1D8PU45	OG6_223209
A0A1D8PUA6	OG6_100210
A0A1D8PUA9	OG6_101848
A0A1D8PUB1	OG6_110381
A0A1D8PUC1	OG6_102452
G1UB62	OG6_101538
G1UB68	OG6_101538
O74161	OG6_112515
O93803	OG6_111222
P0CY35	OG6_100227
P31225	OG6_132473
P43075	OG6_114248
P48990	OG6_113593
P87207	OG6_104259
Q3MPQ4	OG6_105405
Q59K07	OG6_102009
Q59K96	OG6_113965
Q59KJ7	OG6_116848
Q59KK0	OG6_101518
Q59KL6	OG6_112959
Q59KN8	OG6_137005
Q59L96	OG6_222559
Q59LC9	OG6_102192
Q59LV5	OG6_109767
Q59M48	OG6_186240
Q59M69	OG6_100751
Q59MA9	OG6_102505
Q59MB6	OG6_115934
Q59MN2	OG6_103063
Q59MQ8	OG6_500858
Q59MW2	OG6_103754
Q59MZ9	OG6_105463
Q59N31	OG6_102942
Q59N43	OG6_103000
Q59NG5	OG6_103117
Q59NR8	OG6_120927
Q59NW5	OG6_102693
Q59P11	OG6_102082
Q59P44	OG6_102948
Q59PA3	OG6_102217
Q59PE4	OG6_105748
Q59PG6	OG6_102889
Q59PL9	OG6_102668
Q59PV6	OG6_101367
Q59PZ3	OG6_102679
Q59PZ9	OG6_114877
Q59Q38	OG6_103952
Q59Q39	OG6_102182
Q59Q79	OG6_102371
Q59QH6	OG6_119785
Q59QL0	OG6_100625
Q59QN5	OG6_104243
Q59RF7	OG6_116543
Q59RK9	OG6_102110
Q59RR7	OG6_100418
Q59S50	OG6_102676
Q59S52	OG6_112022
Q59S59	OG6_123065
Q59S72	OG6_101910
Q59SG9	OG6r21_167627
Q59SI5	OG6_110538
Q59SJ9	OG6_103331
Q59T42	OG6_101945
Q59TM0	OG6_101238
Q59TN1	OG6_100981
Q59TN9	OG6_111249
Q59U11	OG6_103124
Q59U67	OG6_105779
Q59UE8	OG6_102083
Q59UG3	OG6_100501
Q59UQ6	OG6_103923
Q59VC6	OG6_122175
Q59VL7	OG6_105463
Q59VM4	OG6_158762
Q59VM7	OG6_111207
Q59VN0	OG6_103140
Q59VP0	OG6_111877
Q59VP7	OG6_102525
Q59VW7	OG6_104555
Q59VY1	OG6_103775
Q59VY9	OG6_111239
Q59W44	OG6_102279
Q59W48	OG6_100898
Q59W52	OG6_102378
Q59WC1	OG6_124178
Q59WD5	OG6_132987
Q59WF2	OG6_123029
Q59WJ8	OG6_102388
Q59X11	OG6_102791
Q59X26	OG6_104368
Q59XB0	OG6_109925
Q59XM1	OG6_104892
Q59XQ1	OG6_106695
Q59XW9	OG6_103262
Q59XY9	OG6_109980
Q59Y41	OG6_105075
Q59YE9	OG6_113316
Q59YF4	OG6_103262
Q59YF9	OG6_121243
Q59YK4	OG6_143830
Q59YV0	OG6_100411
Q59Z52	OG6_101524
Q59ZE6	OG6_103617
Q59ZH9	OG6_102605
Q59ZV4	OG6_112755
Q59ZV5	OG6_102687
Q59ZX6	OG6_102005
Q59ZY9	OG6_103550
Q5A029	OG6_109925
Q5A044	OG6_103871
Q5A061	OG6_111913
Q5A0L9	OG6_105833
Q5A0Y2	OG6_100211
Q5A0Y8	OG6_101199
Q5A119	OG6_156413
Q5A1E0	OG6_109925
Q5A1E8	OG6_100447
Q5A1M3	OG6_114637
Q5A216	OG6_103226
Q5A218	OG6_102453
Q5A246	OG6_102868
Q5A2A1	OG6_100447
Q5A2B9	OG6r21_126902
Q5A2C3	OG6_101923
Q5A2J1	OG6_103111
Q5A2V2	OG6_222549
Q5A301	OG6_101809
Q5A309	OG6_103524
Q5A319	OG6_104131
Q5A322	OG6_101765
Q5A346	OG6_102221
Q5A3K5	OG6_100344
Q5A3M6	OG6_103930
Q5A3P1	OG6_101226
Q5A432	OG6_107467
Q5A455	OG6_100992
Q5A4G9	OG6_103231
Q5A4N5	OG6_105794
Q5A4X3	OG6_100592
Q5A4X8	OG6_121753
Q5A507	OG6_101981
Q5A5N6	OG6_102531
Q5A5T7	OG6_114266
Q5A644	OG6_101506
Q5A645	OG6r21_102042
Q5A683	OG6_100129
Q5A6K0	OG6_100014
Q5A6L5	OG6_105635
Q5A6M6	OG6_100064
Q5A6U1	OG6_109925
Q5A744	OG6_106150
Q5A766	OG6_500355
Q5A782	OG6_101241
Q5A7M9	OG6_111160
Q5A7Q3	OG6_101928
Q5A847	OG6_102291
Q5A861	OG6_103790
Q5A876	OG6_119786
Q5A895	OG6_103033
Q5A8I8	OG6_145591
Q5A8L5	OG6_101138
Q5A8X9	OG6_108620
Q5A8Y5	OG6_100190
Q5A931	OG6_100931
Q5A936	OG6_104443
Q5A9A6	OG6_101649
Q5AA37	OG6_101496
Q5AA47	OG6_102851
Q5AAG1	OG6_102490
Q5AAJ7	OG6_102680
Q5AAU3	OG6_101250
Q5AAV6	OG6_152930
Q5AB49	OG6_101367
Q5AB97	OG6_104451
Q5ABA1	OG6_106383
Q5ABD1	OG6_102103
Q5ABD9	OG6_110729
Q5ABQ7	OG6_102211
Q5AC48	OG6_102754
Q5ACL4	OG6_104440
Q5ACP5	OG6_104655
Q5ACR4	OG6_104081
Q5ACW5	OG6_100687
Q5ACW6	OG6_105089
Q5ACX1	OG6_101296
Q5ACY2	OG6_143738
Q5ACY8	OG6_100957
Q5AD49	OG6_104505
Q5AD59	OG6_101270
Q5AD67	OG6_102316
Q5AD72	OG6_116848
Q5AD73	OG6_111249
Q5AD77	OG6_106436
Q5ADN9	OG6_100499
Q5ADP6	OG6_103619
Q5ADP9	OG6_101438
Q5ADQ8	OG6_103227
Q5ADU2	OG6_100559
Q5ADV1	OG6_102145
Q5ADW3	OG6_101666
Q5ADX2	OG6_127207
Q5AEC6	OG6_454568
Q5AED6	OG6_101977
Q5AED9	OG6_102013
Q5AEG7	OG6_234256
Q5AEH7	OG6_108834
Q5AEI1	OG6_118296
Q5AEI2	OG6_104820
Q5AEJ1	OG6_102838
Q5AEJ3	OG6_103583
Q5AEN6	OG6_103150
Q5AF44	OG6_101112
Q5AFH3	OG6_105857
Q5AG51	OG6_100289
Q5AG56	OG6_116997
Q5AGA0	OG6_105463
Q5AGA9	OG6_105463
Q5AGE4	OG6_114963
Q5AGF6	OG6_101121
Q5AGM0	OG6_143630
Q5AGV7	OG6_103912
Q5AGW8	OG6_143662
Q5AGY7	OG6_102989
Q5AH12	OG6_116870
Q5AH60	OG6_103715
Q5AH87	OG6_222557
Q5AH99	OG6_102807
Q5AHA4	OG6r21_108061
Q5AHB5	OG6r21_112719
Q5AHH4	OG6_100183
Q5AHZ2	OG6_103527
Q5AHZ4	OG6_102655
Q5AI21	OG6_106907
Q5AI22	OG6_103112
Q5AI80	OG6_106131
Q5AI84	OG6_105241
Q5AI90	OG6_102326
Q5AIB3	OG6_102735
Q5AJ65	OG6_100143
Q5AJ77	OG6_109925
Q5AJB7	OG6_101330
Q5AJC1	OG6_104542
Q5AJD6	OG6_100457
Q5AJD9	OG6_100457
Q5AJZ8	OG6_103841
Q5AK10	OG6_103887
Q5AK64	OG6_101205
Q5AK94	OG6_101324
Q5AKB1	OG6_101324
Q5AKU4	OG6_103577
Q5AKW3	OG6_105299
Q5AKX3	OG6_102456
Q5AL27	OG6_101007
Q5AL45	OG6_100770
Q5AL63	OG6_105266
Q5ALU2	OG6_116989
Q5ALU8	OG6_100521
Q5ALW2	OG6_588367
Q5ALX5	OG6_100099
Q5AM60	OG6_100224
Q5AM80	OG6_104759
Q5AMH3	OG6r21_101253
Q5AML1	OG6_101999
Q5AMQ3	OG6_110137
Q5AMQ5	OG6_102174
Q5AMR1	OG6_115055
Q5AMR5	OG6_102429
Q5ANB2	OG6_101760
Q5ANF0	OG6_148810
Q5ANG9	OG6_101027
Q5ANH2	OG6_104234
Q5ANI0	OG6_210852
Q5ANJ9	OG6_101993
Q5ANL4	OG6_143877
Q5AP66	OG6_110260
Q5AP89	OG6_102153
Q5APF2	OG6_100862
Q5APJ9	OG6_500526
Q5APP3	OG6_500902
Q5APQ8	OG6_105463
Q873N2	OG6_103051
Q96UX5	OG6_100223
Q9P4E5	OG6_130000
Q9P4E6	OG6_130000
Q9P4E7	OG6_130000
Q9P4E8	OG6_130000
Q9P8W1	OG6_130000
A0A1D8PC70	OG6_100000
A0A1D8PC76	OG6_100557
A0A1D8PC77	OG6_101892
A0A1D8PC90	OG6_109925
A0A1D8PCA4	OG6_101824
A0A1D8PCA6	OG6_102115
A0A1D8PCB2	OG6r21_108051
A0A1D8PCG5	OG6_220882
A0A1D8PCJ4	OG6_103519
A0A1D8PCK0	OG6_102691
A0A1D8PCL8	OG6_111598
A0A1D8PCM6	OG6_100076
A0A1D8PCM7	OG6_129996
A0A1D8PCM9	OG6_115793
A0A1D8PCN8	OG6_101106
A0A1D8PCQ2	OG6_102812
A0A1D8PCQ3	OG6_101886
A0A1D8PCQ7	OG6_143827
A0A1D8PCR2	OG6_102949
A0A1D8PCW7	OG6_102858
A0A1D8PCX6	OG6_112760
A0A1D8PCY0	OG6_129925
A0A1D8PCY7	OG6_102902
A0A1D8PCZ8	OG6_500046
A0A1D8PD25	OG6_101039
A0A1D8PD33	OG6_100720
A0A1D8PD40	OG6_115946
A0A1D8PD43	OG6r21_110846
A0A1D8PD52	OG6_161859
A0A1D8PD55	OG6_105888
A0A1D8PD57	OG6_102100
A0A1D8PD68	OG6_101562
A0A1D8PD79	OG6_104324
A0A1D8PDB1	OG6_103724
A0A1D8PDB2	OG6_105442
A0A1D8PDC0	OG6r21_110810
A0A1D8PDD7	OG6_112275
A0A1D8PDD8	OG6r21_101813
A0A1D8PDF2	OG6_100965
A0A1D8PDH1	OG6_103247
A0A1D8PDJ5	OG6_108604
A0A1D8PDJ8	OG6r21_104665
A0A1D8PDJ9	OG6_101405
A0A1D8PDL0	OG6_500287
A0A1D8PDL5	OG6_101172
A0A1D8PDN2	OG6_100503
A0A1D8PDP9	OG6_105067
A0A1D8PDR1	OG6_101788
A0A1D8PDR9	OG6_101218
A0A1D8PDT6	OG6_100913
A0A1D8PDU7	OG6_101320
A0A1D8PDY7	OG6_113602
A0A1D8PE08	OG6_102499
A0A1D8PE25	OG6_103586
A0A1D8PE36	OG6_102594
A0A1D8PE41	OG6_100943
A0A1D8PE50	OG6_102667
A0A1D8PE53	OG6_123097
A0A1D8PE62	OG6_102459
A0A1D8PE64	OG6_110868
A0A1D8PE70	OG6_101447
A0A1D8PE78	OG6_101888
A0A1D8PE79	OG6_101373
A0A1D8PE84	OG6_100151
A0A1D8PE86	OG6_102604
A0A1D8PE88	OG6_103273
A0A1D8PEA9	OG6_101397
A0A1D8PEB0	OG6_102920
A0A1D8PEC5	OG6r21_115514
A0A1D8PED2	OG6_115793
A0A1D8PED5	OG6_101471
A0A1D8PED9	OG6_102300
A0A1D8PEE7	OG6_102787
A0A1D8PEF0	OG6_101704
A0A1D8PEF4	OG6_101828
A0A1D8PEG6	OG6_109735
A0A1D8PEH1	OG6_454940
A0A1D8PEI2	OG6_102658
A0A1D8PEI7	OG6_500510
A0A1D8PEJ4	OG6_233658
A0A1D8PEJ7	OG6_100558
A0A1D8PEK3	OG6_107140
A0A1D8PEK6	OG6_100923
A0A1D8PEL3	OG6_137446
A0A1D8PEM3	OG6_101801
A0A1D8PEN1	OG6_102620
A0A1D8PET4	OG6_222544
A0A1D8PET7	OG6_101458
A0A1D8PEU2	OG6_101964
A0A1D8PEY1	OG6_103301
A0A1D8PEY6	OG6_100476
A0A1D8PEZ5	OG6_103088
A0A1D8PEZ9	OG6_108388
A0A1D8PF15	OG6_500859
A0A1D8PF23	OG6_103510
A0A1D8PF30	OG6_102034
A0A1D8PF47	OG6r21_119620
A0A1D8PF48	OG6_102210
A0A1D8PF53	OG6_101578
A0A1D8PF84	OG6_100466
A0A1D8PFB8	OG6_100406
A0A1D8PFC1	OG6_104566
A0A1D8PFD1	OG6_100493
A0A1D8PFF4	OG6_143667
A0A1D8PFH0	OG6_101319
A0A1D8PFH5	OG6_101285
A0A1D8PFH7	OG6_102256
A0A1D8PFI0	OG6_101326
A0A1D8PFI2	OG6_102682
A0A1D8PFL5	OG6_102311
A0A1D8PFN2	OG6_134431
A0A1D8PFN4	OG6_104470
A0A1D8PFN8	OG6_143849
A0A1D8PFU3	OG6_101021
A0A1D8PFU6	OG6_100684
A0A1D8PFV4	OG6_101955
A0A1D8PFV7	OG6_101253
A0A1D8PFV8	OG6_124567
A0A1D8PFW5	OG6_100963
A0A1D8PFW9	OG6_101370
A0A1D8PFX6	OG6_101685
A0A1D8PFZ2	OG6_100011
A0A1D8PFZ9	OG6_102269
A0A1D8PG11	OG6_102077
A0A1D8PG13	OG6_102568
A0A1D8PG31	OG6_102322
A0A1D8PG34	OG6_113234
A0A1D8PG36	OG6_101193
A0A1D8PG39	OG6_499970
A0A1D8PG40	OG6_103217
A0A1D8PG41	OG6_166527
A0A1D8PG79	OG6_101467
A0A1D8PG89	OG6_101733
A0A1D8PG90	OG6_103236
A0A1D8PGA1	OG6_102785
A0A1D8PGA6	OG6_101776
A0A1D8PGA8	OG6_105174
A0A1D8PGA9	OG6_103247
A0A1D8PGB0	OG6_103333
A0A1D8PGC3	OG6_102284
A0A1D8PGE6	OG6r21_101661
A0A1D8PGE7	OG6_121562
A0A1D8PGF5	OG6_104156
A0A1D8PGG1	OG6_112308
A0A1D8PGH0	OG6_108099
A0A1D8PGH2	OG6_127173
A0A1D8PGH3	OG6_153271
A0A1D8PGH5	OG6_109058
A0A1D8PGH7	OG6_107650
A0A1D8PGH8	OG6_100000
A0A1D8PGI9	OG6_101380
A0A1D8PGL0	OG6_102177
A0A1D8PGL1	OG6_102592
A0A1D8PGL6	OG6_103183
A0A1D8PGL7	OG6_103177
A0A1D8PGL8	OG6_102585
A0A1D8PGM4	OG6_102389
A0A1D8PGM5	OG6_101873
A0A1D8PGN0	OG6_102524
A0A1D8PGP6	OG6_109517
A0A1D8PGR8	OG6_101356
A0A1D8PGR9	OG6_100306
A0A1D8PGU0	OG6_101811
A0A1D8PGU1	OG6_124658
A0A1D8PGV7	OG6_102783
A0A1D8PGY1	OG6_101395
A0A1D8PGY4	OG6_100581
A0A1D8PGY5	OG6_179758
A0A1D8PGY6	OG6_102093
A0A1D8PGZ7	OG6_102855
A0A1D8PH10	OG6_500870
A0A1D8PH18	OG6_115999
A0A1D8PH70	OG6_101665
A0A1D8PH71	OG6_100212
A0A1D8PH80	OG6_102742
A0A1D8PH87	OG6_101394
A0A1D8PH95	OG6_109506
A0A1D8PH99	OG6_102850
A0A1D8PHA0	OG6_102128
A0A1D8PHB8	OG6_138269
A0A1D8PHD4	OG6_102977
A0A1D8PHE5	OG6_100542
A0A1D8PHF1	OG6_102349
A0A1D8PHF9	OG6_139042
A0A1D8PHH0	OG6_103983
A0A1D8PHH2	OG6_108200
A0A1D8PHH9	OG6_106911
A0A1D8PHI5	OG6_115943
A0A1D8PHI7	OG6_103655
A0A1D8PHL8	OG6_103271
A0A1D8PHL9	OG6_102248
A0A1D8PHN5	OG6_112506
A0A1D8PHQ0	OG6_103234
A0A1D8PHQ5	OG6_102494
A0A1D8PHT4	OG6_100964
A0A1D8PHU2	OG6_104586
A0A1D8PHU3	OG6_102819
A0A1D8PHV3	OG6_107620
A0A1D8PHV4	OG6_132797
A0A1D8PHW6	OG6_137705
A0A1D8PHX1	OG6_101140
A0A1D8PHX6	OG6_102421
A0A1D8PI03	OG6_103086
A0A1D8PI06	OG6_100640
A0A1D8PI13	OG6_153179
A0A1D8PI19	OG6_100323
A0A1D8PI20	OG6_102386
A0A1D8PI21	OG6_102476
A0A1D8PI22	OG6_102044
A0A1D8PI24	OG6_100072
A0A1D8PI28	OG6_100000
A0A1D8PI44	OG6_102493
A0A1D8PI62	OG6_104619
A0A1D8PI73	OG6_111107
A0A1D8PI96	OG6_106094
A0A1D8PIA5	OG6_101137
A0A1D8PIB2	OG6_100710
A0A1D8PIB7	OG6_102202
