Accession	Group ID	Entry
YGR188C	OG7_0005591	P41695
YGR189C	OG7_0004303	P53301
YGR191W	OG7_0005294	P06775
YGR192C	OG7_0002325	P00359
YGR193C	OG7_0001833	P16451
YGR194C	OG7_0007601	P42826
YGR195W	OG7_0002908	P46948
YGR196C	OG7_0156019	P46949
YGR197C	OG7_0022170	P46950
YGR198W	OG7_0101652	P46951
YGR199W	OG7_0004620	P42934
YGR200C	OG7_0007865	P42935
YGR201C	OG7_0004922	P42936
YGR202C	OG7_0002648	P13259
YGR205W	OG7_0012314	P42938
YGR203W	OG7_0010520	P42937
YGR204C-A	OG7_0156158	Q8TGT7
YGR204W	OG7_0002735	P07245
YGR206W	OG7_0155808	P42939
YGR207C	OG7_0006359	P42940
YGR208W	OG7_0006346	P42941
YGR209C	OG7_0000495	P22803
YGR210C	OG7_0003363	P42942
YGR211W	OG7_0006538	P53303
YGR212W	OG7_0025157	P53304
YGR213C	OG7_0010250	P53047
YGR214W	OG7_0004981	P32905
YGR215W	OG7_0015017	P53305
YGR216C	OG7_0007696	P53306
YGR217W	OG7_0001206	P50077
YGR218W	OG7_0006022	P30822
YGR220C	OG7_0005371	P31334
YGR221C	OG7_0101675	P50078
YGR222W	OG7_0155433	P10834
YGR223C	OG7_0002811	P50079
YGR224W	OG7_0002006	P50080
YGR225W	OG7_0002727	P50082
YGR227W	OG7_0009197	P50076
YGR229C	OG7_0020677	P32566
YGR230W	OG7_0020659	P50084
YGR231C	OG7_0003548	P50085
YGR232W	OG7_0000441	P50086
YGR233C	OG7_0005995	P17442
YGR234W	OG7_0013945	P39676
YGR235C	OG7_0020044	P50087
YGR236C	OG7_0156109	P50088
YGR237C	OG7_0071894	P50089
YGR238C	OG7_0001012	P50090
YGR239C	OG7_0155625	P50091
YGR240C	OG7_0002780	P16861
YGR240C-A	OG7_0155929	Q3E786
YGR241C	OG7_0002531	P53309
YGR243W	OG7_0004029	P53311
YGR244C	OG7_0003652	P53312
YGR245C	OG7_0007567	P53313
YGR246C	OG7_0002693	P29056
YGR247W	OG7_0013477	P53314
YGR248W	OG7_0006485	P53315
YGR249W	OG7_0155997	P53050
YGR250C	OG7_0000011	P53316
YGR251W	OG7_0155788	P53317
YGR252W	OG7_0003727	Q03330
YGR253C	OG7_0001215	P32379
YGR254W	OG7_0002539	P00924
YGR255C	OG7_0006928	P53318
YGR256W	OG7_0005832	P53319
YGR257C	OG7_0001370	P53320
YGR258C	OG7_0001893	P07276
YGR260W	OG7_0002542	P53322
YGR261C	OG7_0001921	P46682
YGR262C	OG7_0005083	P53323
YGR263C	OG7_0001300	P53324
YGR264C	OG7_0003306	P00958
YGR266W	OG7_0015335	P53326
YGR267C	OG7_0005918	P51601
YGR268C	OG7_0029247	P40325
YGR270W	OG7_0001162	P40340
YGR271C-A	OG7_0011709	Q3E705
YGR271W	OG7_0001850	P53327
YGR273C	OG7_0028316	P53329
YGR274C	OG7_0005959	P46677
YGR275W	OG7_0155820	P53330
YGR276C	OG7_0002372	P53331
YGR277C	OG7_0003431	P53332
YGR278W	OG7_0006268	P53333
YGR279C	OG7_0010826	P53334
YGR280C	OG7_0005212	P53335
YGR281W	OG7_0000689	P53049
YGR282C	OG7_0010517	P15703
YGR283C	OG7_0007878	P53336
YGR284C	OG7_0008925	P53337
YGR285C	OG7_0006839	P32527
YGR286C	OG7_0009713	P32451
YGR287C	OG7_0002410	P53051
YGR288W	OG7_0026597	P53338
YGR289C	OG7_0012907	P53048
YGR292W	OG7_0002410	P53341
YGR294W	OG7_0014528	P53343
YGR295C	OG7_0017420	P53344
YGR296W	OG7_0014529	P0CX14
YHL001W	OG7_0006043	P38754
YHL002W	OG7_0001949	P38753
YHL003C	OG7_0002554	P38703
YHL004W	OG7_0006861	P32902
YHL006C	OG7_0155639	P38751
YHL007C	OG7_0000432	Q03497
YHL008C	OG7_0011731	P38750
YHL009C	OG7_0014414	P38749
YHL009W-A	OG7_0056869	Q6Q5P6
YHL009W-B	OG7_0056869	P0C2J7
YHL010C	OG7_0006142	P38748
YHL011C	OG7_0002319	P38689
YHL012W	OG7_0005733	P38709
YHL013C	OG7_0002065	P38747
YHL014C	OG7_0003363	P38746
YHL015W	OG7_0003061	P38701
YHL015W-A	OG7_0155455	Q3E7Z6
YHL016C	OG7_0010613	P33413
YHL017W	OG7_0005738	P38745
YHL018W	OG7_0005379	P38744
YHL019C	OG7_0006527	P38700
YHL020C	OG7_0019445	P21957
YHL021C	OG7_0004863	P23180
YHL022C	OG7_0005082	P23179
YHL023C	OG7_0008085	P38742
YHL024W	OG7_0000011	P38741
YHL025W	OG7_0004064	P18888
YHL026C	OG7_0026542	P38740
YHL027W	OG7_0000135	P33400
YHL028W	OG7_0024034	P38739
YHL029C	OG7_0156160	P38738
YHL030W	OG7_0007350	P38737
YHL031C	OG7_0007088	P38736
YHL032C	OG7_0002758	P32190
YHL033C	OG7_0006018	P17076
YHL034C	OG7_0000011	P10080
YHL035C	OG7_0000689	P38735
YHL036W	OG7_0001030	P38734
YHL038C	OG7_0155675	P03874
YHL039W	OG7_0001717	P38732
YHL040C	OG7_0011977	P38731
YHL042W	OG7_0017420	P38729
YHL043W	OG7_0017420	P38728
YHL044W	OG7_0017420	P38727
YHL046C	OG7_0014528	P38725
YHL047C	OG7_0011977	P38724
YHL048C-A	OG7_0155690	Q3E758
YHL048W	OG7_0017420	P38723
YHL049C	OG7_0014529	P38722
YHL050C	OG7_0014529	P38721
YHR001W	OG7_0002578	P38755
YHR001W-A	OG7_0019453	P37299
YHR002W	OG7_0001013	P38702
YHR003C	OG7_0002776	P38756
YHR004C	OG7_0001447	P38757
YHR005C	OG7_0001306	P08539
YHR005C-A	OG7_0008515	P87108
YHR006W	OG7_0038960	P38704
YHR007C	OG7_0007770	P10614
YHR007C-A	OG7_0155777	Q07074
YHR008C	OG7_0003185	P00447
YHR009C	OG7_0008671	P38758
YHR010W	OG7_0006541	P0C2H6
YHR011W	OG7_0002999	P38705
YHR012W	OG7_0005079	P38759
YHR013C	OG7_0001962	P07347
YHR014W	OG7_0155707	P23624
YHR015W	OG7_0002347	P38760
YHR016C	OG7_0006125	P32793
YHR017W	OG7_0155579	P32792
YHR018C	OG7_0006411	P04076
YHR019C	OG7_0002299	P38707
YHR020W	OG7_0002334	P38708
YHR021C	OG7_0004396	P38711
YHR021W-A	OG7_0155562	O13529
YHR022C	OG7_0000131	P38763
YHR022C-A	OG7_0155640	Q8TGT6
YHR023W	OG7_0000433	P08964
YHR024C	OG7_0001887	P11914
YHR025W	OG7_0009339	P17423
YHR026W	OG7_0003059	P23968
YHR027C	OG7_0007231	P38764
YHR028C	OG7_0002160	P18962
YHR029C	OG7_0005875	P38765
YHR030C	OG7_0000396	Q00772
YHR031C	OG7_0001450	P38766
YHR032W	OG7_0001708	P38767
YHR033W	OG7_0004066	P38690
YHR034C	OG7_0006226	P38768
YHR035W	OG7_0156106	P38769
YHR036W	OG7_0014413	P38770
YHR037W	OG7_0000710	P07275
YHR038W	OG7_0006030	P38771
YHR039C	OG7_0000714	P38694
YHR039C-A	OG7_0006223	P48836
YHR040W	OG7_0007866	P38772
YHR041C	OG7_0009334	P34162
YHR042W	OG7_0001640	P16603
YHR043C	OG7_0002629	P38773
YHR044C	OG7_0002629	P38774
YHR045W	OG7_0024065	P38775
YHR046C	OG7_0002653	P38710
YHR047C	OG7_0001210	P37898
YHR048W	OG7_0003055	P38776
YHR049W	OG7_0005378	P38777
YHR050W	OG7_0003741	P38778
YHR050W-A	OG7_0155458	Q05451
YHR051W	OG7_0009384	P00427
YHR052W	OG7_0007533	P38779
YHR053C	OG7_0101608	P0CX80
YHR054C	OG7_0047365	P38780
YHR055C	OG7_0101608	P0CX81
YHR056C	OG7_0047365	P38781
YHR057C	OG7_0000556	P23285
YHR058C	OG7_0008153	P38782
YHR059W	OG7_0016766	P38783
YHR060W	OG7_0011077	P38784
YHR061C	OG7_0101650	P38785
YHR062C	OG7_0007815	P38786
YHR063C	OG7_0007178	P38787
YHR064C	OG7_0000779	P38788
YHR065C	OG7_0000128	P38712
YHR066W	OG7_0007330	P38789
YHR067W	OG7_0018418	P38790
YHR068W	OG7_0005231	P38791
YHR069C	OG7_0006776	P38792
YHR070W	OG7_0003743	P38793
YHR071W	OG7_0001822	P38794
YHR072W	OG7_0005133	P38604
YHR072W-A	OG7_0007877	Q6Q547
YHR073W	OG7_0001714	P38713
YHR074W	OG7_0004572	P38795
YHR075C	OG7_0007170	P38796
YHR076W	OG7_0003823	P38797
YHR077C	OG7_0007636	P38798
YHR078W	OG7_0007514	P38799
YHR079C	OG7_0004934	P32361
YHR079C-A	OG7_0012033	P89114
YHR080C	OG7_0002535	P38800
YHR081W	OG7_0008933	P38801
YHR082C	OG7_0000009	P38691
YHR083W	OG7_0005076	P14693
YHR084W	OG7_0014818	P13574
YHR085W	OG7_0008462	P38803
YHR086W	OG7_0000011	Q00539
YHR086W-A	OG7_0155463	Q3E746
YHR087W	OG7_0016148	P38804
YHR088W	OG7_0004071	P38805
YHR089C	OG7_0007449	P28007
YHR090C	OG7_0002667	P38806
YHR091C	OG7_0003615	P38714
YHR092C	OG7_0000446	P32467
YHR094C	OG7_0000446	P32465
YHR096C	OG7_0000446	P38695
YHR097C	OG7_0019448	P38809
YHR098C	OG7_0002859	P38810
YHR099W	OG7_0005196	P38811
YHR100C	OG7_0012091	P38812
YHR101C	OG7_0156112	P38813
YHR102W	OG7_0000432	P38692
YHR103W	OG7_0101628	P38814
YHR104W	OG7_0001209	P38715
YHR105W	OG7_0001722	P38815
YHR106W	OG7_0004730	P38816
YHR107C	OG7_0001286	P32468
YHR108W	OG7_0001949	P38817
YHR109W	OG7_0001717	P38818
YHR110W	OG7_0001609	P38819
YHR111W	OG7_0002770	P38820
YHR112C	OG7_0002475	P38716
YHR113W	OG7_0006128	P38821
YHR114W	OG7_0003516	P38822
YHR115C	OG7_0004320	P38823
YHR116W	OG7_0010773	P38824
YHR117W	OG7_0009743	P38825
YHR118C	OG7_0156069	P38826
YHR119W	OG7_0000775	P38827
YHR120W	OG7_0001336	P25846
YHR121W	OG7_0008653	P38828
YHR122W	OG7_0005537	P38829
YHR123W	OG7_0002986	P22140
YHR124W	OG7_0015585	P38830
YHR126C	OG7_0155488	P38832
YHR127W	OG7_0155884	P38833
YHR128W	OG7_0001754	P18562
YHR129C	OG7_0000774	P38696
YHR131C	OG7_0021006	P38835
YHR132C	OG7_0001529	P38836
YHR132W-A	OG7_0015020	Q9P305
YHR133C	OG7_0009092	P38837
YHR134W	OG7_0008787	P38838
YHR135C	OG7_0001256	P23291
YHR136C	OG7_0155451	P38839
YHR137W	OG7_0003760	P38840
YHR138C	OG7_0014795	P38841
YHR139C	OG7_0101660	P13130
YHR140W	OG7_0006841	P38842
YHR141C	OG7_0005280	P0CX28
YHR142W	OG7_0014005	P38843
YHR143W	OG7_0155910	P38844
YHR143W-A	OG7_0008098	P40422
YHR144C	OG7_0005686	P06773
YHR146W	OG7_0004018	P38845
YHR147C	OG7_0009214	P32904
YHR148W	OG7_0007798	P32899
YHR149C	OG7_0101675	P32900
YHR150W	OG7_0020669	P38848
YHR151C	OG7_0036256	P38849
YHR152W	OG7_0020659	P17123
YHR153C	OG7_0156096	P17122
YHR154W	OG7_0004250	P38850
YHR155W	OG7_0024053	P38851
YHR156C	OG7_0007795	P38852
YHR157W	OG7_0155701	P33323
YHR158C	OG7_0001012	P38853
YHR159W	OG7_0156247	P38854
YHR160C	OG7_0155545	P38855
YHR161C	OG7_0002531	P38856
YHR162W	OG7_0004029	P38857
YHR163W	OG7_0006485	P38858
YHR164C	OG7_0000985	P38859
YHR165C	OG7_0006744	P33334
YHR166C	OG7_0003813	P16522
YHR167W	OG7_0156221	O13539
YHR171W	OG7_0006371	P38862
YHR168W	OG7_0004234	P38860
YHR169W	OG7_0000128	P38719
YHR170W	OG7_0006848	P38861
YHR172W	OG7_0002813	P38863
YHR173C	OG7_0155827	P38864
YHR174W	OG7_0002539	P00925
YHR175W	OG7_0003576	P38865
YHR175W-A	OG7_0156258	Q3E815
YHR176W	OG7_0001362	P38866
YHR177W	OG7_0010455	P38867
YHR178W	OG7_0020045	P38699
YHR179W	OG7_0002671	Q03558
YHR181W	OG7_0009760	P38869
YHR182W	OG7_0155722	P38870
YHR183W	OG7_0005832	P38720
YHR184W	OG7_0155754	P38871
YHR185C	OG7_0155896	P38872
YHR186C	OG7_0005815	P38873
YHR187W	OG7_0010302	P38874
YHR188C	OG7_0007407	P38875
YHR189W	OG7_0007103	P38876
YHR190W	OG7_0007898	P29704
YHR191C	OG7_0040952	P38877
YHR192W	OG7_0008234	P38878
YHR193C	OG7_0005050	P38879
YHR194W	OG7_0017500	P38880
YHR195W	OG7_0156135	P38881
YHR196W	OG7_0156129	P38882
YHR197W	OG7_0009948	P38883
YHR198C	OG7_0017970	P38884
YHR199C	OG7_0017970	P38885
YHR199C-A	OG7_0155977	Q3E7Y6
YHR200W	OG7_0007046	P38886
YHR201C	OG7_0008103	P38698
YHR202W	OG7_0016146	P38887
YHR203C	OG7_0004517	P0CX36
YHR204W	OG7_0004077	P38888
YHR205W	OG7_0000103	P11792
YHR206W	OG7_0001580	P38889
YHR207C	OG7_0001287	P38890
YHR208W	OG7_0002834	P38891
YHR209W	OG7_0004824	P38892
YHR210C	OG7_0005406	P38893
YHR211W	OG7_0024920	P38894
YHR212W-A	OG7_0024920	P0CX91
YHR213W	OG7_0024920	P0CI67
YHR213W-A	OG7_0155705	Q8TGT4
YHR213W-B	OG7_0101674	Q8TGK1
YHR214C-B	OG7_0011767	O13535
YHR214C-C	OG7_0014733	P0C2I4
YHR214C-D	OG7_0155950	P0CX93
YHR214C-E	OG7_0156194	Q8TGK0
YHR214W	OG7_0056872	P0CX19
YHR215W	OG7_0005430	P38693
YHR216W	OG7_0002926	P38697
YHR218W	OG7_0014529	P38899
YHR219W	OG7_0014529	P38900
YIL001W	OG7_0009573	P40560
YIL002C	OG7_0000974	P40559
YIL002W-A	OG7_0155792	Q3E7Z5
YIL003W	OG7_0002391	P40558
YIL004C	OG7_0005936	P22804
YIL005W	OG7_0000478	P40557
YIL006W	OG7_0001013	P40556
YIL007C	OG7_0007343	P40555
YIL008W	OG7_0007705	P40554
YIL009C-A	OG7_0155723	Q03096
YIL009W	OG7_0001203	P39002
YIL010W	OG7_0001507	P40553
YIL011W	OG7_0014528	P40552
YIL013C	OG7_0002622	P40550
YIL014C-A	OG7_0056867	Q02598
YIL014W	OG7_0010607	P40549
YIL015W	OG7_0001304	P12630
YIL016W	OG7_0156214	P40548
YIL017C	OG7_0007704	P40547
YIL018W	OG7_0003209	P0CX46
YIL019W	OG7_0036249	P40546
YIL020C	OG7_0013141	P40545
YIL021W	OG7_0003550	P16370
YIL022W	OG7_0007476	Q01852
YIL023C	OG7_0002419	P40544
YIL024C	OG7_0156006	P40543
YIL026C	OG7_0004419	P40541
YIL027C	OG7_0010019	P40540
YIL029C	OG7_0071889	P40538
YIL030C	OG7_0001581	P40318
YIL031W	OG7_0001784	P40537
YIL033C	OG7_0001574	P07278
YIL034C	OG7_0008063	P13517
YIL035C	OG7_0000396	P15790
YIL036W	OG7_0101632	P40535
YIL037C	OG7_0156076	P40534
YIL038C	OG7_0005130	P06102
YIL039W	OG7_0006469	P40533
YIL040W	OG7_0155646	P40532
YIL041W	OG7_0017548	P40531
YIL042C	OG7_0002830	P40530
YIL043C	OG7_0002437	P38626
YIL044C	OG7_0001719	P40529
YIL045W	OG7_0004116	P40187
YIL046W	OG7_0002743	P39014
YIL046W-A	OG7_0155632	Q3E7Z4
YIL047C	OG7_0003118	P40528
YIL048W	OG7_0001014	P40527
YIL049W	OG7_0004162	P40526
YIL050W	OG7_0001822	P40186
YIL051C	OG7_0003438	P40185
YIL052C	OG7_0005724	P40525
YIL053W	OG7_0002629	P41277
YIL054W	OG7_0156033	P40524
YIL055C	OG7_0155727	P40523
YIL056W	OG7_0101657	P40522
YIL057C	OG7_0101638	P40188
YIL060W	OG7_0071886	P40519
YIL061C	OG7_0000011	Q00916
YIL062C	OG7_0008106	P40518
YIL063C	OG7_0007126	P40517
YIL064W	OG7_0008645	P40516
YIL065C	OG7_0008270	P40515
YIL066C	OG7_0004218	P21672
YIL067C	OG7_0017479	P40514
YIL068C	OG7_0005838	P32844
YIL069C	OG7_0004421	P0CX32
YIL070C	OG7_0008851	P40513
YIL071C	OG7_0155702	P40512
YIL072W	OG7_0007675	P20050
YIL073C	OG7_0011719	P40511
YIL074C	OG7_0001259	P40510
YIL075C	OG7_0006544	P32565
YIL076W	OG7_0007212	P40509
YIL077C	OG7_0156044	P40508
YIL078W	OG7_0003264	P04801
YIL079C	OG7_0010448	P40507
YIL082W-A	OG7_0000132	Q7LHG5
YIL083C	OG7_0006709	P40506
YIL084C	OG7_0005339	P40505
YIL085C	OG7_0007223	P40504
YIL087C	OG7_0027357	P40502
YIL088C	OG7_0001448	P40501
YIL089W	OG7_0101658	P40500
YIL090W	OG7_0024059	P40499
YIL091C	OG7_0007352	P40498
YIL092W	OG7_0155706	P40497
YIL093C	OG7_0020051	P40496
YIL094C	OG7_0002137	P40495
YIL095W	OG7_0002079	P40494
YIL096C	OG7_0007839	P40493
YIL097W	OG7_0007872	P40492
YIL098C	OG7_0018522	P40491
YIL099W	OG7_0013040	P08019
YIL101C	OG7_0026599	P40489
YIL102C	OG7_0056867	P40488
YIL102C-A	OG7_0010696	Q2V2P5
YIL103W	OG7_0003745	P40487
YIL104C	OG7_0009370	P40486
YIL105C	OG7_0015056	P40485
YIL105W-A	OG7_0155738	Q8TGN5
YIL106W	OG7_0002826	P40484
YIL107C	OG7_0002306	P40433
YIL108W	OG7_0013446	P40483
YIL109C	OG7_0002859	P40482
YIL110W	OG7_0007450	P40481
YIL111W	OG7_0016440	P00425
YIL112W	OG7_0033286	P40480
YIL113W	OG7_0000772	P40479
YIL114C	OG7_0004091	P40478
YIL115C	OG7_0008882	P40477
YIL116W	OG7_0001319	P07172
YIL117C	OG7_0033024	P40476
YIL118W	OG7_0001254	Q00245
YIL119C	OG7_0001158	P23250
YIL120W	OG7_0003055	P40475
YIL121W	OG7_0003055	P40474
YIL122W	OG7_0155700	P40473
YIL123W	OG7_0018853	P40472
YIL124W	OG7_0000085	P40471
YIL125W	OG7_0003220	P20967
YIL126W	OG7_0000402	P32597
YIL127C	OG7_0156120	P40470
YIL128W	OG7_0007713	P40469
YIL129C	OG7_0004231	P40468
YIL130W	OG7_0002985	P40467
YIL131C	OG7_0000970	P40466
YIL132C	OG7_0155845	P40465
YIL133C	OG7_0005590	P26784
YIL134C-A	OG7_0156217	Q45U18
YIL134W	OG7_0001013	P40464
YIL135C	OG7_0101644	P40463
YIL136W	OG7_0155709	P16547
YIL137C	OG7_0001210	P40462
YIL138C	OG7_0017965	P40414
YIL139C	OG7_0005139	P38927
YIL140W	OG7_0028322	P38928
YIL142W	OG7_0001068	P39076
YIL143C	OG7_0005071	Q00578
YIL144W	OG7_0007793	P40460
YIL145C	OG7_0009711	P40459
YIL146C	OG7_0156101	P40458
YIL147C	OG7_0000596	P39928
YIL148W	OG7_0001212	P0CH08
YIL149C	OG7_0007509	P40457
YIL150C	OG7_0008053	P32354
YIL151C	OG7_0101670	P40456
YIL152W	OG7_0155885	P40455
YIL153W	OG7_0006064	P40454
YIL154C	OG7_0155793	P32351
YIL155C	OG7_0005464	P32191
YIL156W	OG7_0001214	P40453
YIL156W-B	OG7_0017229	Q2V2P4
YIL157C	OG7_0020667	P40452
YIL158W	OG7_0101646	P40451
YIL159W	OG7_0001055	P40450
YIL160C	OG7_0001842	P27796
YIL161W	OG7_0155841	P40449
YIL162W	OG7_0005362	P00724
YIL163C	OG7_0156216	P40448
YIL164C	OG7_0012756	P40447
YIL165C	OG7_0012756	P40446
YIL166C	OG7_0002542	P40445
YIL169C	OG7_0056872	P40442
YIL172C	OG7_0002410	P0CW40
YIL173W	OG7_0003289	P40438
YIL176C	OG7_0014528	P0CE89
YIL177C	OG7_0014529	P40434
YIR001C	OG7_0000011	P40561
YIR002C	OG7_0003639	P40562
YIR003W	OG7_0155519	P40563
YIR004W	OG7_0000428	P40564
YIR005W	OG7_0000011	P40565
YIR006C	OG7_0001721	P32521
YIR007W	OG7_0012200	P40566
YIR008C	OG7_0006621	P10363
YIR009W	OG7_0005049	P40567
YIR010W	OG7_0155945	P40568
YIR011C	OG7_0019461	P38637
YIR012W	OG7_0007397	P35184
YIR013C	OG7_0001357	P40569
YIR014W	OG7_0156219	P40570
YIR015W	OG7_0007572	P40571
YIR016W	OG7_0156128	P40572
YIR017C	OG7_0155662	P40573
YIR018C-A	OG7_0155573	Q3E7Z3
YIR018W	OG7_0155961	P40574
YIR019C	OG7_0071890	P08640
YIR020C	OG7_0156254	P40575
YIR021W	OG7_0030341	P07266
YIR021W-A	OG7_0155894	Q3E739
YIR022W	OG7_0005131	P15367
YIR023W	OG7_0022998	P21657
YIR024C	OG7_0155923	P40576
YIR025W	OG7_0155837	P40577
YIR026C	OG7_0000772	Q02256
YIR027C	OG7_0002356	P32375
YIR028W	OG7_0011734	Q04895
YIR029W	OG7_0009596	P25335
YIR030C	OG7_0018899	P32460
YIR031C	OG7_0009699	P21826
YIR032C	OG7_0009596	P32459
YIR033W	OG7_0015592	P40578
YIR034C	OG7_0015852	P38998
YIR035C	OG7_0000082	P40579
YIR036C	OG7_0000082	P40580
YIR037W	OG7_0002331	P40581
YIR038C	OG7_0016485	P40582
YIR039C	OG7_0001304	P40583
YIR041W	OG7_0014528	P40585
YIR042C	OG7_0004044	P40586
YJL001W	OG7_0001933	P38624
YJL002C	OG7_0007453	P41543
YJL003W	OG7_0011158	P47081
YJL004C	OG7_0008327	P41544
YJL005W	OG7_0000783	P08678
YJL006C	OG7_0001363	P46962
YJL008C	OG7_0001068	P47079
YJL010C	OG7_0008396	P47077
YJL011C	OG7_0007505	P47076
YJL012C	OG7_0006206	P47075
YJL013C	OG7_0005591	P47074
YJL014W	OG7_0001068	P39077
YJL016W	OG7_0017553	P47072
YJL019W	OG7_0155924	P47069
YJL020C	OG7_0025221	P47068
YJL023C	OG7_0155435	P47065
YJL024C	OG7_0001857	P47064
YJL025W	OG7_0018849	P40992
YJL026W	OG7_0003661	P09938
YJL027C	OG7_0155733	P47063
YJL028W	OG7_0156028	P47062
YJL029C	OG7_0007000	P47061
YJL030W	OG7_0005139	P40958
YJL031C	OG7_0007446	Q00618
YJL033W	OG7_0000128	P20448
YJL034W	OG7_0000779	P16474
YJL035C	OG7_0002905	P47058
YJL036W	OG7_0001722	P47057
YJL037W	OG7_0101617	P47056
YJL038C	OG7_0101617	P47055
YJL039C	OG7_0006815	P47054
YJL041W	OG7_0008016	P14907
YJL042W	OG7_0018912	P43638
YJL043W	OG7_0071881	P47053
YJL044C	OG7_0003605	P32806
YJL045W	OG7_0003094	P47052
YJL046W	OG7_0005775	P47051
YJL047C	OG7_0155502	P47050
YJL047C-A	OG7_0155704	Q3E737
YJL048C	OG7_0006386	P47049
YJL049W	OG7_0009315	P47048
YJL052W	OG7_0002325	P00360
YJL050W	OG7_0002665	P47047
YJL051W	OG7_0155996	P47046
YJL052C-A	OG7_0155897	Q3E837
YJL053W	OG7_0005528	P40335
YJL054W	OG7_0018911	P47045
YJL055W	OG7_0004886	P47044
YJL056C	OG7_0000135	P47043
YJL057C	OG7_0013639	P47042
YJL058C	OG7_0101612	P47041
YJL059W	OG7_0007291	P47040
YJL060W	OG7_0001326	P47039
YJL061W	OG7_0012871	P40368
YJL062W	OG7_0004202	P40367
YJL062W-A	OG7_0017906	Q3E7B2
YJL063C	OG7_0005993	P22353
YJL065C	OG7_0002332	P40366
YJL066C	OG7_0155824	P40364
YJL068C	OG7_0008048	P40363
YJL069C	OG7_0007823	P40362
YJL070C	OG7_0155547	P40361
YJL071W	OG7_0006456	P40360
YJL072C	OG7_0008049	P40359
YJL073W	OG7_0000428	P40358
YJL074C	OG7_0001761	P47037
YJL076W	OG7_0048407	P47035
YJL077C	OG7_0155581	P47034
YJL077W-A	OG7_0156063	Q8TGN3
YJL077W-B	OG7_0155861	Q8TGT3
YJL078C	OG7_0001152	P47033
YJL079C	OG7_0001152	P47032
YJL080C	OG7_0007708	P06105
YJL081C	OG7_0000774	P80428
YJL082W	OG7_0003879	P47031
YJL083W	OG7_0001721	P47030
YJL084C	OG7_0011635	P47029
YJL085W	OG7_0003688	P19658
YJL087C	OG7_0018415	P09880
YJL088W	OG7_0006045	P05150
YJL089W	OG7_0002985	P46954
YJL090C	OG7_0004430	P47027
YJL091C	OG7_0007455	P47026
YJL092W	OG7_0004605	P12954
YJL093C	OG7_0001366	P40310
YJL094C	OG7_0002685	P40309
YJL095W	OG7_0000432	Q01389
YJL096W	OG7_0005826	P40858
YJL097W	OG7_0004240	P40857
YJL098W	OG7_0003009	P40856
YJL099W	OG7_0014007	P40955
YJL100W	OG7_0004912	P42951
YJL101C	OG7_0007073	P32477
YJL102W	OG7_0003018	P39677
YJL103C	OG7_0007261	P42950
YJL104W	OG7_0008111	P42949
YJL105W	OG7_0007048	P42948
YJL106W	OG7_0000396	P32581
YJL107C	OG7_0010336	P42947
YJL108C	OG7_0010336	P42946
YJL109C	OG7_0006968	P42945
YJL110C	OG7_0001357	P42944
YJL111W	OG7_0001068	P42943
YJL112W	OG7_0002697	P47025
YJL113W	OG7_0001280	P47024
YJL114W	OG7_0056869	P47023
YJL115W	OG7_0006193	P32447
YJL116C	OG7_0018853	P46955
YJL117W	OG7_0155624	P46956
YJL118W	OG7_0155493	P47022
YJL121C	OG7_0004819	P46969
YJL122W	OG7_0156163	P47019
YJL123C	OG7_0021371	P47018
YJL124C	OG7_0001217	P47017
YJL125C	OG7_0005486	P46959
YJL126W	OG7_0002422	P47016
YJL127C	OG7_0014799	P35208
YJL127C-B	OG7_0038192	Q3E828
YJL128C	OG7_0000432	P08018
YJL129C	OG7_0008961	P12685
YJL130C	OG7_0002370	P07259
YJL131C	OG7_0155958	P47015
YJL132W	OG7_0013783	P47014
YJL133C-A	OG7_0155735	Q3E7A3
YJL133W	OG7_0001370	P10566
YJL134W	OG7_0006826	P47013
YJL136C	OG7_0006431	Q3E754
YJL136W-A	OG7_0155953	Q3E801
YJL137C	OG7_0002910	P47011
YJL138C	OG7_0000130	P10081
YJL139C	OG7_0007223	P26725
YJL140W	OG7_0008000	P20433
YJL141C	OG7_0001715	P14680
YJL143W	OG7_0006509	P39515
YJL144W	OG7_0155967	P47009
YJL145W	OG7_0001253	P47008
YJL146W	OG7_0155852	P46958
YJL147C	OG7_0155516	P47007
YJL148W	OG7_0156241	P47006
YJL149W	OG7_0101678	P47005
YJL151C	OG7_0007186	P14359
YJL153C	OG7_0006574	P11986
YJL154C	OG7_0006483	P34110
YJL155C	OG7_0002306	P32604
YJL156C	OG7_0101643	P47002
YJL157C	OG7_0001364	P21268
YJL158C	OG7_0032027	P47001
YJL159W	OG7_0032027	P32478
YJL160C	OG7_0032027	P46999
YJL161W	OG7_0155454	P46998
YJL162C	OG7_0010112	P46997
YJL163C	OG7_0003203	P46996
YJL164C	OG7_0000103	P06244
YJL165C	OG7_0101666	P38970
YJL166W	OG7_0010753	P08525
YJL167W	OG7_0006063	P08524
YJL168C	OG7_0000775	P46995
YJL170C	OG7_0155529	P46993
YJL171C	OG7_0013780	P46992
YJL172W	OG7_0002744	P27614
YJL173C	OG7_0155778	P26755
YJL174W	OG7_0071888	P39005
YJL176C	OG7_0155776	P32591
YJL177W	OG7_0004429	P46990
YJL178C	OG7_0155522	P46989
YJL179W	OG7_0008267	P46988
YJL180C	OG7_0007811	P22135
YJL181W	OG7_0101642	P46987
YJL183W	OG7_0005756	P46985
