Gene Names	Accession
CXQ85_002678	OG6_101296
CXQ85_002679	OG6_500338
CXQ85_002680	OG6_100775
CXQ85_002681	OG6r20_102258
CXQ85_002682	OG6_101229
CXQ85_002683	OG6_100354
CXQ85_002684	OG6_103032
CXQ85_002685	OG6r20_103997
CXQ85_002686	OG6r20_101360
CXQ85_002687	OG6_103026
CXQ85_002688	OG6_103229
CXQ85_002689	OG6_104763
CXQ85_002690	OG6_102138
CXQ85_002691	OG6_122843
CXQ85_002692	OG6_126521
CXQ85_002693	OG6_101757
CXQ85_002694	OG6_103549
CXQ85_002695	OG6_101744
CXQ85_002696	OG6_104054
CXQ85_002697	OG6_155533
CXQ85_002698	OG6_140875
CXQ85_002699	OG6_111549
CXQ85_002700	OG6_137777
CXQ85_002701	OG6_500934
CXQ85_002702	OG6_101868
CXQ85_002703	OG6_100582
CXQ85_002704	OG6_102309
CXQ85_002705	OG6_102391
CXQ85_002706	OG6_105118
CXQ85_002707	OG6_107787
CXQ85_002708	OG6_133175
CXQ85_002709	OG6_118300
CXQ85_002710	OG6_104452
CXQ85_002711	OG6_101840
CXQ85_002712	OG6_500301
CXQ85_002713	OG6_100884
CXQ85_002714	OG6_100396
CXQ85_002715	OG6_101974
CXQ85_002716	OG6_102224
CXQ85_002717	OG6_104079
CXQ85_002718	OG6_123065
CXQ85_002719	OG6_102535
CXQ85_002720	OG6_103957
CXQ85_002721	OG6_102543
CXQ85_002722	OG6_108356
CXQ85_002723	OG6_100245
CXQ85_002724	OG6_103736
CXQ85_002725	OG6_116901
CXQ85_002726	OG6_124924
CXQ85_002727	OG6_102219
CXQ85_002728	OG6_500081
CXQ85_002729	OG6_101103
CXQ85_002730	OG6_102827
CXQ85_002731	OG6_112501
CXQ85_002732	OG6_104533
CXQ85_002733	OG6_153192
CXQ85_002734	OG6_500532
CXQ85_002735	OG6_100370
CXQ85_002736	OG6_110583
CXQ85_002737	OG6_500000
CXQ85_002738	OG6_100360
CXQ85_002739	OG6_101477
CXQ85_002740	OG6_100096
CXQ85_002741	OG6_102938
CXQ85_002742	OG6_104283
CXQ85_002743	OG6_116997
CXQ85_002744	OG6_101104
CXQ85_002745	OG6_102289
CXQ85_002746	OG6_102166
CXQ85_002747	OG6_103167
CXQ85_002748	OG6_100687
CXQ85_002749	OG6_101334
CXQ85_002750	OG6r20_101364
CXQ85_002752	OG6_101826
CXQ85_002753	OG6_101941
CXQ85_002754	OG6r20_102228
CXQ85_002755	OG6_100217
CXQ85_002756	OG6_103352
CXQ85_002757	OG6_108998
CXQ85_002758	OG6_101983
CXQ85_002759	OG6_100111
CXQ85_002760	OG6_500036
CXQ85_002761	OG6_100483
CXQ85_002762	OG6_102719
CXQ85_002763	OG6_102129
CXQ85_002764	OG6r20_106985
CXQ85_002765	OG6_111160
CXQ85_002766	OG6_137773
CXQ85_002767	OG6_105576
CXQ85_002768	OG6r20_102250
CXQ85_002769	OG6_100474
CXQ85_002770	OG6_103325
CXQ85_002771	OG6_102551
CXQ85_002772	OG6_161761
CXQ85_002773	OG6_113605
CXQ85_002774	OG6_100414
CXQ85_002775	OG6_102775
CXQ85_002776	OG6_100222
CXQ85_002777	OG6_100151
CXQ85_002778	OG6_101636
CXQ85_002779	OG6r20_115010
CXQ85_002780	OG6_100325
CXQ85_002781	OG6_103111
CXQ85_002782	OG6_101478
CXQ85_002783	OG6_101957
CXQ85_002784	OG6_103027
CXQ85_002785	OG6_102991
CXQ85_002786	OG6_103317
CXQ85_002787	OG6_101312
CXQ85_002788	OG6_100235
CXQ85_002789	OG6_102024
CXQ85_002790	OG6_100794
CXQ85_002791	OG6_102522
CXQ85_002792	OG6_105779
CXQ85_002793	OG6_102273
CXQ85_002794	OG6_101140
CXQ85_002795	OG6_101310
CXQ85_002796	OG6_221206
CXQ85_002797	OG6_105065
CXQ85_002798	OG6_102296
CXQ85_002799	OG6r20_101648
CXQ85_002800	OG6_105301
CXQ85_002801	OG6_101779
CXQ85_002802	OG6_101449
CXQ85_002803	OG6_108000
CXQ85_002804	OG6_102686
CXQ85_002805	OG6_110565
CXQ85_002807	OG6_129691
CXQ85_002808	OG6_103886
CXQ85_002809	OG6_119694
CXQ85_002810	OG6r20_102748
CXQ85_002811	OG6_106381
CXQ85_002812	OG6_101984
CXQ85_002813	OG6_101780
CXQ85_002814	OG6_103057
CXQ85_002815	OG6r20_102781
CXQ85_002816	OG6r20_102227
CXQ85_002817	OG6_102349
CXQ85_002818	OG6r20_115702
CXQ85_002819	OG6_100542
CXQ85_002820	OG6_165800
CXQ85_002821	OG6_102842
CXQ85_002822	OG6_100130
CXQ85_002823	OG6_100245
CXQ85_002824	OG6_101297
CXQ85_002825	OG6_101879
CXQ85_002826	OG6_121376
CXQ85_002827	OG6_102131
CXQ85_002828	OG6_101233
CXQ85_002829	OG6_101252
CXQ85_002830	OG6_103564
CXQ85_002831	OG6_538604
CXQ85_002832	OG6r20_115401
CXQ85_002833	OG6_115952
CXQ85_002834	OG6r20_106130
CXQ85_002835	OG6_102585
CXQ85_002836	OG6_159662
CXQ85_002837	OG6_100747
CXQ85_002838	OG6_137800
CXQ85_002839	OG6_103286
CXQ85_002840	OG6_102277
CXQ85_002841	OG6r20_109190
CXQ85_002842	OG6_122928
CXQ85_002843	OG6_103038
CXQ85_002844	OG6_101122
CXQ85_002845	OG6_500181
CXQ85_002846	OG6_108099
CXQ85_002847	OG6r20_101800
CXQ85_002848	OG6r20_101644
CXQ85_002849	OG6r20_100795
CXQ85_002850	OG6_108957
CXQ85_002851	OG6_104820
CXQ85_002852	OG6_118296
CXQ85_002853	OG6_105282
CXQ85_002854	OG6_108834
CXQ85_002855	OG6_102838
CXQ85_002856	OG6_222587
CXQ85_002857	OG6_101016
CXQ85_002858	OG6r20_101359
CXQ85_002859	OG6_102113
CXQ85_002860	OG6_127207
CXQ85_002862	OG6_114945
CXQ85_002863	OG6r20_102001
CXQ85_002864	OG6_115847
CXQ85_002865	OG6_105038
CXQ85_002866	OG6_103741
CXQ85_002867	OG6_106444
CXQ85_002868	OG6r20_105300
CXQ85_002869	OG6_104368
CXQ85_002870	OG6r20_309520
CXQ85_002871	OG6_102002
CXQ85_002872	OG6r20_103492
CXQ85_002873	OG6_103271
CXQ85_002874	OG6r20_169544
CXQ85_002875	OG6r20_102004
CXQ85_002876	OG6_100218
CXQ85_002877	OG6_101353
CXQ85_002878	OG6_101909
CXQ85_002879	OG6_101100
CXQ85_002880	OG6_104655
CXQ85_002881	OG6_181392
CXQ85_002883	OG6r20_102238
CXQ85_002884	OG6r20_101994
CXQ85_002885	OG6_102426
CXQ85_002886	OG6_102766
CXQ85_002887	OG6_100714
CXQ85_002888	OG6_222563
CXQ85_002889	OG6_115066
CXQ85_002890	OG6_100466
CXQ85_002891	OG6_500418
CXQ85_002892	OG6_100627
CXQ85_002893	OG6_101827
CXQ85_002894	OG6_104440
CXQ85_002895	OG6_102987
CXQ85_002896	OG6_101571
CXQ85_002897	OG6_103388
CXQ85_002898	OG6_124641
CXQ85_002899	OG6_101225
CXQ85_002900	OG6_123089
CXQ85_002901	OG6_102452
CXQ85_002902	OG6_101672
CXQ85_002903	OG6_105919
CXQ85_002904	OG6_100402
CXQ85_002905	OG6_100210
CXQ85_002906	OG6_120119
CXQ85_002907	OG6_100321
CXQ85_002908	OG6_101848
CXQ85_002909	OG6_110381
CXQ85_002910	OG6_110728
CXQ85_002911	OG6r20_140779
CXQ85_002912	OG6_134529
CXQ85_002913	OG6_106785
CXQ85_002914	OG6_108387
CXQ85_002915	OG6_102327
CXQ85_002916	OG6_117001
CXQ85_002917	OG6_114910
CXQ85_002918	OG6_102087
CXQ85_002919	OG6_105178
CXQ85_002920	OG6_102035
CXQ85_002921	OG6_107531
CXQ85_002922	OG6_129116
CXQ85_002923	OG6_102437
CXQ85_002924	OG6_110817
CXQ85_002925	OG6_100793
CXQ85_002926	OG6_118274
CXQ85_002927	OG6_108836
CXQ85_002928	OG6_102655
CXQ85_002929	OG6_132519
CXQ85_002930	OG6_103939
CXQ85_002931	OG6_104505
CXQ85_002932	OG6_130005
CXQ85_002933	OG6_166201
CXQ85_002934	OG6_100384
CXQ85_002935	OG6_115041
CXQ85_002936	OG6_111133
CXQ85_002937	OG6r20_167149
CXQ85_002938	OG6_100408
CXQ85_002939	OG6_106303
CXQ85_002940	OG6_140564
CXQ85_002941	OG6_101248
CXQ85_002942	OG6_102078
CXQ85_002943	OG6_101866
CXQ85_002944	OG6_101402
CXQ85_002945	OG6_118316
CXQ85_002946	OG6_104590
CXQ85_002947	OG6_111996
CXQ85_002948	OG6_100592
CXQ85_002949	OG6_113897
CXQ85_002950	OG6_100249
CXQ85_002951	OG6_104072
CXQ85_002952	OG6_101113
CXQ85_002953	OG6_123035
CXQ85_002954	OG6_102992
CXQ85_002955	OG6_110173
CXQ85_002956	OG6r20_101807
CXQ85_002957	OG6_120853
CXQ85_002959	OG6_100500
CXQ85_002960	OG6_116115
CXQ85_002961	OG6r20_119437
CXQ85_002962	OG6_494941
CXQ85_002963	OG6_105441
CXQ85_002964	OG6_103791
CXQ85_002965	OG6r20_107977
CXQ85_002966	OG6_102947
CXQ85_002967	OG6_205300
CXQ85_002968	OG6_119711
CXQ85_002969	OG6_100282
CXQ85_002970	OG6_100695
CXQ85_002971	OG6_101479
CXQ85_002972	OG6_110013
CXQ85_002973	OG6_119760
CXQ85_002975	OG6r20_309495
CXQ85_002977	OG6_102469
CXQ85_002978	OG6_101988
CXQ85_002979	OG6_103256
CXQ85_002980	OG6_119774
CXQ85_002981	OG6r20_112891
CXQ85_002983	OG6_474049
CXQ85_002984	OG6r20_140780
CXQ85_002986	OG6_499902
CXQ85_002987	OG6_103065
CXQ85_002988	OG6_101831
CXQ85_002989	OG6_101899
CXQ85_002990	OG6r20_127341
CXQ85_002991	OG6_105748
CXQ85_002992	OG6r20_110714
CXQ85_002993	OG6r20_119771
CXQ85_002994	OG6_101742
CXQ85_002995	OG6_103907
CXQ85_002996	OG6_103907
CXQ85_002997	OG6_103907
CXQ85_002998	OG6_104699
CXQ85_002999	OG6_114191
CXQ85_003000	OG6_100573
CXQ85_003001	OG6_120122
CXQ85_003002	OG6_103895
CXQ85_003003	OG6_109522
CXQ85_003004	OG6_114274
CXQ85_003005	OG6_130010
CXQ85_003006	OG6_100597
CXQ85_003007	OG6_105226
CXQ85_003008	OG6r20_112538
CXQ85_003009	OG6r20_103077
CXQ85_003010	OG6_100327
CXQ85_003011	OG6_102944
CXQ85_003012	OG6_132941
CXQ85_003013	OG6_108375
CXQ85_003014	OG6_133359
CXQ85_003015	OG6_101008
CXQ85_003016	OG6_500526
CXQ85_003017	OG6_186968
CXQ85_003018	OG6_102658
CXQ85_003019	OG6_116786
CXQ85_003020	OG6_500510
CXQ85_003021	OG6_118293
CXQ85_003022	OG6_127179
CXQ85_003023	OG6_116779
CXQ85_003024	OG6_102864
CXQ85_003025	OG6_103801
CXQ85_003026	OG6_102467
CXQ85_003027	OG6_103656
CXQ85_003028	OG6_113000
CXQ85_003029	OG6_101324
CXQ85_003030	OG6_101013
CXQ85_003031	OG6_110554
CXQ85_003032	OG6_103853
CXQ85_003033	OG6_101125
CXQ85_003034	OG6_102149
CXQ85_003035	OG6_112910
CXQ85_003036	OG6r20_140419
CXQ85_003037	OG6_103249
CXQ85_003038	OG6_106957
CXQ85_003039	OG6_106644
CXQ85_003040	OG6_108413
CXQ85_003041	OG6_103064
CXQ85_003042	OG6_101849
CXQ85_003043	OG6_104535
CXQ85_003044	OG6r20_126684
CXQ85_003045	OG6_102429
CXQ85_003046	OG6_113595
CXQ85_003047	OG6_111963
CXQ85_003048	OG6_115055
CXQ85_003049	OG6_103137
CXQ85_003050	OG6_103424
CXQ85_003051	OG6_109506
CXQ85_003052	OG6_101631
CXQ85_003053	OG6_101087
CXQ85_003054	OG6_100473
CXQ85_003055	OG6r20_112554
CXQ85_003056	OG6_103351
CXQ85_003057	OG6r20_109175
CXQ85_003058	OG6_101224
CXQ85_003059	OG6_101603
CXQ85_003060	OG6_101603
CXQ85_003061	OG6_104762
CXQ85_003062	OG6_108914
CXQ85_003063	OG6_102561
CXQ85_003064	OG6_105795
CXQ85_003065	OG6_100980
CXQ85_003066	OG6_111846
CXQ85_003067	OG6_107535
CXQ85_003068	OG6_109925
CXQ85_003069	OG6_102577
CXQ85_003070	OG6_104245
CXQ85_003071	OG6_103572
CXQ85_003072	OG6_108841
CXQ85_003073	OG6_101655
CXQ85_003074	OG6_101115
CXQ85_003075	OG6_104166
CXQ85_003076	OG6_102229
CXQ85_003077	OG6r20_102237
CXQ85_003078	OG6r20_103501
CXQ85_003079	OG6_106757
CXQ85_003080	OG6_103287
CXQ85_003081	OG6r20_108001
CXQ85_003082	OG6r20_106976
CXQ85_003083	OG6_100507
CXQ85_003084	OG6_181780
CXQ85_003085	OG6_101618
CXQ85_003086	OG6_103725
CXQ85_003087	OG6_103889
CXQ85_003088	OG6_103408
CXQ85_003089	OG6_104643
CXQ85_003090	OG6_114877
CXQ85_003091	OG6_105679
CXQ85_003092	OG6r20_110953
CXQ85_003093	OG6_102381
CXQ85_003094	OG6_102132
CXQ85_003095	OG6_101543
CXQ85_003096	OG6_100691
CXQ85_003097	OG6r20_101658
CXQ85_003098	OG6r20_309492
CXQ85_003099	OG6_113005
CXQ85_003100	OG6_353691
CXQ85_003101	OG6r20_102235
CXQ85_003102	OG6_119806
CXQ85_003103	OG6_101782
CXQ85_003104	OG6_121384
CXQ85_003105	OG6_100110
CXQ85_003106	OG6_101246
CXQ85_003107	OG6_100228
CXQ85_003108	OG6r20_169546
CXQ85_003109	OG6_100388
CXQ85_003110	OG6_100282
CXQ85_003111	OG6r20_101818
CXQ85_003112	OG6_102159
CXQ85_003113	OG6r20_102485
CXQ85_003114	OG6_100610
CXQ85_003115	OG6_101221
CXQ85_003116	OG6_107622
CXQ85_003117	OG6_100085
CXQ85_003118	OG6_102061
CXQ85_003119	OG6r20_120177
CXQ85_003120	OG6_104340
CXQ85_003121	OG6_133175
CXQ85_003122	OG6_101592
CXQ85_003123	OG6r20_101109
CXQ85_003124	OG6r20_127076
CXQ85_003125	OG6_105273
CXQ85_003126	OG6r20_107995
CXQ85_003128	OG6_101372
CXQ85_003129	OG6_101372
CXQ85_003130	OG6r20_107990
CXQ85_003131	OG6r20_107991
CXQ85_003132	OG6_101869
CXQ85_003133	OG6_101386
CXQ85_003134	OG6_102887
CXQ85_003135	OG6_101491
CXQ85_003136	OG6_105909
CXQ85_003137	OG6_102614
CXQ85_003138	OG6_102243
CXQ85_003139	OG6_105688
CXQ85_003140	OG6_105504
CXQ85_003141	OG6_104356
CXQ85_003142	OG6_100829
CXQ85_003145	OG6_116543
CXQ85_003146	OG6_107446
CXQ85_003147	OG6r20_101508
CXQ85_003148	OG6_103514
CXQ85_003149	OG6_101632
CXQ85_003150	OG6r20_140781
CXQ85_003151	OG6_499838
CXQ85_003152	OG6_102067
CXQ85_003153	OG6_103385
CXQ85_003154	OG6_106080
CXQ85_003155	OG6_122931
CXQ85_003156	OG6r20_110699
CXQ85_003157	OG6_105463
CXQ85_003158	OG6r20_309521
CXQ85_003159	OG6r20_309515
CXQ85_003160	OG6_114704
CXQ85_003161	OG6_105688
CXQ85_003162	OG6r20_108002
CXQ85_003163	OG6r20_309481
CXQ85_003164	OG6_119672
CXQ85_003165	OG6r20_169547
CXQ85_003166	OG6_111107
CXQ85_003167	OG6_100930
CXQ85_003168	OG6_114704
CXQ85_003169	OG6r20_169548
CXQ85_003170	OG6_100096
CXQ85_003171	OG6r20_103503
CXQ85_003172	OG6r20_309476
CXQ85_003173	OG6_102459
CXQ85_003174	OG6_102594
CXQ85_003175	OG6_101083
CXQ85_003176	OG6_100943
CXQ85_003177	OG6_474051
CXQ85_003178	OG6_102214
CXQ85_003179	OG6r20_101641
CXQ85_003180	OG6_101367
CXQ85_003181	OG6_101447
CXQ85_003182	OG6_102981
CXQ85_003183	OG6r20_102240
CXQ85_003184	OG6_119538
CXQ85_003185	OG6_515067
CXQ85_003186	OG6_139042
CXQ85_003187	OG6_103983
CXQ85_003188	OG6_103074
CXQ85_003189	OG6_101102
CXQ85_003190	OG6_111834
CXQ85_003191	OG6r20_110716
CXQ85_003192	OG6_102448
CXQ85_003193	OG6_102551
CXQ85_003194	OG6_103247
CXQ85_003195	OG6_100394
CXQ85_003196	OG6_102742
CXQ85_003197	OG6_100212
CXQ85_003198	OG6r20_110715
CXQ85_003199	OG6_100909
CXQ85_003200	OG6_100758
CXQ85_003201	OG6_105128
CXQ85_003202	OG6_101661
CXQ85_003203	OG6_102606
CXQ85_003204	OG6_166515
CXQ85_003205	OG6_101044
CXQ85_003206	OG6_104704
CXQ85_003207	OG6_126857
CXQ85_003208	OG6_101561
CXQ85_003209	OG6_100635
CXQ85_003210	OG6_103842
CXQ85_003211	OG6_101720
CXQ85_003212	OG6_100899
CXQ85_003213	OG6_102609
CXQ85_003214	OG6_110556
CXQ85_003215	OG6r20_101513
CXQ85_003216	OG6_104144
CXQ85_003217	OG6r20_106119
CXQ85_003219	OG6_101133
CXQ85_003220	OG6_100378
CXQ85_003221	OG6_100972
CXQ85_003222	OG6_102566
CXQ85_003223	OG6_102922
CXQ85_003224	OG6_102323
CXQ85_003225	OG6_101260
CXQ85_003226	OG6_105683
CXQ85_003227	OG6_102168
CXQ85_003230	OG6_101082
CXQ85_003231	OG6_101760
CXQ85_003232	OG6_100926
CXQ85_003233	OG6_116848
CXQ85_003234	OG6_104259
CXQ85_003235	OG6_101518
CXQ85_003236	OG6_100698
CXQ85_003237	OG6_100163
CXQ85_003238	OG6_118120
CXQ85_003239	OG6r20_101998
CXQ85_003240	OG6_500472
CXQ85_003241	OG6_102382
CXQ85_003242	OG6_101696
CXQ85_003243	OG6_116771
CXQ85_003244	OG6_103832
CXQ85_003245	OG6_109517
CXQ85_003246	OG6_101356
CXQ85_003247	OG6_101811
CXQ85_003248	OG6_500169
CXQ85_003249	OG6_101567
CXQ85_003250	OG6_101190
CXQ85_003251	OG6_103431
CXQ85_003254	OG6_112959
CXQ85_003255	OG6_102850
CXQ85_003256	OG6_112813
CXQ85_003257	OG6_103352
CXQ85_003258	OG6_103063
CXQ85_003259	OG6_102212
CXQ85_003260	OG6r20_102799
CXQ85_003261	OG6_104017
CXQ85_003262	OG6_499911
CXQ85_003263	OG6_111236
CXQ85_003264	OG6_103104
CXQ85_003265	OG6_102501
CXQ85_003266	OG6_102082
CXQ85_003267	OG6_499855
CXQ85_003268	OG6_100436
CXQ85_003269	OG6_106486
CXQ85_003270	OG6_103579
CXQ85_003271	OG6_107691
CXQ85_003272	OG6_100179
CXQ85_003273	OG6_104447
CXQ85_003274	OG6_100697
CXQ85_003275	OG6_112318
CXQ85_003276	OG6_500208
CXQ85_003277	OG6_101897
CXQ85_003280	OG6r20_100698
CXQ85_003281	OG6_101762
CXQ85_003282	OG6_110525
CXQ85_003283	OG6_104240
CXQ85_003284	OG6_153292
CXQ85_003285	OG6_100239
CXQ85_003286	OG6_161859
CXQ85_003287	OG6_104379
CXQ85_003288	OG6_100578
CXQ85_003289	OG6_102484
CXQ85_003290	OG6_109783
CXQ85_003291	OG6_160270
CXQ85_003292	OG6_107133
CXQ85_003293	OG6_100780
CXQ85_003294	OG6_102115
CXQ85_003295	OG6_102081
CXQ85_003296	OG6_112320
CXQ85_003297	OG6_101824
CXQ85_003298	OG6_100985
CXQ85_003299	OG6_102103
CXQ85_003300	OG6_100137
CXQ85_003301	OG6_103406
CXQ85_003302	OG6r20_101990
CXQ85_003303	OG6_100841
CXQ85_003304	OG6_100961
CXQ85_003305	OG6_101037
CXQ85_003306	OG6_107620
CXQ85_003307	OG6_102710
CXQ85_003308	OG6_112021
CXQ85_003309	OG6_121128
CXQ85_003310	OG6_143878
CXQ85_003311	OG6_118170
CXQ85_003312	OG6_102858
CXQ85_003313	OG6_122793
CXQ85_003314	OG6_122563
CXQ85_003315	OG6_104129
CXQ85_003316	OG6_101358
CXQ85_003317	OG6_101684
CXQ85_003318	OG6_106131
CXQ85_003319	OG6_103870
CXQ85_003320	OG6_109758
CXQ85_003321	OG6_119760
CXQ85_003322	OG6_100349
CXQ85_003323	OG6_105325
CXQ85_003324	OG6_133406
CXQ85_003325	OG6_100395
CXQ85_003326	OG6_100454
CXQ85_003327	OG6_100333
CXQ85_003328	OG6_101056
CXQ85_003329	OG6_100109
CXQ85_003330	OG6_100699
CXQ85_003331	OG6r20_110692
CXQ85_003332	OG6_103066
CXQ85_003333	OG6_104927
CXQ85_003334	OG6_114266
CXQ85_003335	OG6_110573
CXQ85_003336	OG6_103503
CXQ85_003337	OG6_115817
CXQ85_003338	OG6_104415
CXQ85_003339	OG6r20_140403
CXQ85_003340	OG6r20_106984
CXQ85_003341	OG6_103917
CXQ85_003342	OG6_101137
CXQ85_003343	OG6_101072
CXQ85_003344	OG6_108758
CXQ85_003345	OG6_100320
CXQ85_003346	OG6_100947
CXQ85_003347	OG6_101999
CXQ85_003348	OG6_104095
CXQ85_003349	OG6_101234
CXQ85_003350	OG6r20_103985
CXQ85_003351	OG6_102416
CXQ85_003352	OG6_123057
CXQ85_003353	OG6_101398
CXQ85_003354	OG6r20_109211
CXQ85_003355	OG6_110422
CXQ85_003356	OG6_104044
CXQ85_003357	OG6_101209
CXQ85_003358	OG6_100218
CXQ85_003359	OG6_101403
CXQ85_003360	OG6_127061
CXQ85_003361	OG6_100519
CXQ85_003362	OG6_102130
CXQ85_003363	OG6_103504
CXQ85_003364	OG6_500258
CXQ85_003365	OG6_100849
CXQ85_003366	OG6_101367
CXQ85_003367	OG6_104710
CXQ85_003368	OG6_103592
CXQ85_003369	OG6r20_309483
CXQ85_003370	OG6r20_110717
CXQ85_003371	OG6_100963
CXQ85_003372	OG6_103554
CXQ85_003373	OG6_103554
CXQ85_003374	OG6_102816
CXQ85_003375	OG6_118281
CXQ85_003376	OG6_100026
CXQ85_003377	OG6_108595
CXQ85_003378	OG6r20_112603
CXQ85_003379	OG6_100169
CXQ85_003380	OG6_101467
CXQ85_003381	OG6_103614
CXQ85_003382	OG6_100390
CXQ85_003383	OG6_102538
CXQ85_003384	OG6_101573
CXQ85_003385	OG6_115711
CXQ85_003386	OG6r20_139740
CXQ85_003387	OG6r20_109177
CXQ85_003388	OG6_103236
CXQ85_003389	OG6_102636
CXQ85_003390	OG6r20_109178
CXQ85_003391	OG6_102480
CXQ85_003392	OG6_100458
CXQ85_003393	OG6_101733
CXQ85_003394	OG6_101746
CXQ85_003395	OG6_101067
CXQ85_003396	OG6_145298
CXQ85_003397	OG6_111340
CXQ85_003398	OG6r20_103090
CXQ85_003399	OG6_102654
CXQ85_003400	OG6_103455
CXQ85_003401	OG6r20_102233
CXQ85_003402	OG6_102774
CXQ85_003403	OG6r20_102502
CXQ85_003404	OG6_129960
CXQ85_003405	OG6_103711
CXQ85_003406	OG6r20_140404
CXQ85_003407	OG6_101497
CXQ85_003408	OG6_101020
CXQ85_003409	OG6_101938
CXQ85_003410	OG6_110822
CXQ85_003411	OG6_102724
CXQ85_003412	OG6_102775
CXQ85_003413	OG6_104146
CXQ85_003414	OG6_104324
CXQ85_003416	OG6_100083
CXQ85_003417	OG6_100430
CXQ85_003418	OG6_103140
CXQ85_003419	OG6_123058
CXQ85_003420	OG6_100119
CXQ85_003421	OG6_100120
CXQ85_003422	OG6_111207
CXQ85_003423	OG6_101500
CXQ85_003424	OG6_111974
CXQ85_003425	OG6_103454
CXQ85_003426	OG6_104865
CXQ85_003427	OG6r20_106099
CXQ85_003428	OG6_100334
CXQ85_003429	OG6_105442
CXQ85_003430	OG6_102297
CXQ85_003431	OG6_102390
CXQ85_003432	OG6_102133
CXQ85_003433	OG6_143758
CXQ85_003434	OG6_102701
CXQ85_003435	OG6_103044
CXQ85_003436	OG6_101408
CXQ85_003437	OG6_121206
CXQ85_003438	OG6_106380
CXQ85_003439	OG6_100898
CXQ85_003440	OG6_152916
CXQ85_003441	OG6_101636
CXQ85_003442	OG6_112506
CXQ85_003443	OG6_112506
CXQ85_003444	OG6_100855
CXQ85_003445	OG6_100612
CXQ85_003446	OG6_500871
CXQ85_003447	OG6_101250
CXQ85_003448	OG6_103857
CXQ85_003449	OG6r20_101352
CXQ85_003450	OG6_109870
CXQ85_003451	OG6_104443
CXQ85_003452	OG6_101443
CXQ85_003453	OG6_112271
CXQ85_003454	OG6_115051
CXQ85_003455	OG6_100931
CXQ85_003456	OG6_102463
CXQ85_003457	OG6r20_126654
CXQ85_003458	OG6_222587
CXQ85_003459	OG6_126505
CXQ85_003460	OG6_102228
CXQ85_003461	OG6_103028
CXQ85_003462	OG6_153234
CXQ85_003463	OG6_100595
CXQ85_003465	OG6_101051
CXQ85_003466	OG6_147781
CXQ85_003467	OG6_103181
CXQ85_003468	OG6r20_102503
CXQ85_003469	OG6r20_104616
CXQ85_003470	OG6_101409
CXQ85_003471	OG6r20_115417
CXQ85_003473	OG6_100759
CXQ85_003474	OG6_101401
CXQ85_003475	OG6_101145
CXQ85_003476	OG6_114273
CXQ85_003477	OG6_102760
CXQ85_003478	OG6_101658
CXQ85_003479	OG6_104163
CXQ85_003480	OG6_101924
CXQ85_003481	OG6_100395
CXQ85_003482	OG6_102011
CXQ85_003483	OG6_103912
CXQ85_003484	OG6_100111
CXQ85_003485	OG6_143627
CXQ85_003486	OG6_101929
CXQ85_003487	OG6_102960
CXQ85_003488	OG6_500643
CXQ85_003489	OG6_100297
CXQ85_003490	OG6_137818
CXQ85_003491	OG6_109980
CXQ85_003492	OG6_103289
CXQ85_003493	OG6_100217
CXQ85_003494	OG6_107420
CXQ85_003495	OG6_111246
CXQ85_003496	OG6_100385
CXQ85_003497	OG6_102278
CXQ85_003498	OG6r20_101230
CXQ85_003499	OG6_103520
CXQ85_003500	OG6_100153
CXQ85_003501	OG6r20_102800
CXQ85_003502	OG6_179758
CXQ85_003504	OG6_102732
CXQ85_003505	OG6_103665
CXQ85_003506	OG6_133176
CXQ85_003507	OG6_129962
CXQ85_003508	OG6_109308
CXQ85_003509	OG6_101647
CXQ85_003510	OG6_103269
CXQ85_003511	OG6_104484
CXQ85_003512	OG6_127200
CXQ85_003513	OG6_101212
CXQ85_003514	OG6_101805
CXQ85_003515	OG6_198585
CXQ85_003516	OG6_103163
CXQ85_003517	OG6_102833
CXQ85_003518	OG6_114276
CXQ85_003520	OG6_101285
CXQ85_003521	OG6r20_109131
CXQ85_003523	OG6_102934
CXQ85_003524	OG6_119786
CXQ85_003525	OG6_105573
CXQ85_003526	OG6r20_110719
CXQ85_003527	OG6_103790
CXQ85_003528	OG6r20_101517
CXQ85_003529	OG6_101071
CXQ85_003530	OG6_108039
CXQ85_003531	OG6_137318
CXQ85_003532	OG6_100772
CXQ85_003533	OG6_100807
CXQ85_003534	OG6r20_109181
CXQ85_003537	OG6_103108
CXQ85_003538	OG6_103165
CXQ85_003539	OG6_100501
CXQ85_003540	OG6_110895
CXQ85_003541	OG6_102227
CXQ85_003542	OG6r20_102244
CXQ85_003543	OG6_100282
CXQ85_003544	OG6_103003
CXQ85_003545	OG6_115950
CXQ85_003546	OG6_100270
CXQ85_003547	OG6_103737
CXQ85_003548	OG6_100330
CXQ85_003549	OG6_103567
CXQ85_003550	OG6_100608
CXQ85_003551	OG6_100617
CXQ85_003552	OG6_100382
CXQ85_003553	OG6_131593
CXQ85_003554	OG6_101150
CXQ85_003555	OG6_500723
CXQ85_003556	OG6_106883
CXQ85_003557	OG6_499846
CXQ85_003558	OG6_500811
CXQ85_003559	OG6_100416
CXQ85_003560	OG6_107465
CXQ85_003561	OG6_101165
CXQ85_003563	OG6_186751
CXQ85_003564	OG6_102933
CXQ85_003565	OG6_103476
