Gene Names	Accession
YJR146W	OG6_500436
YJR147W	OG6_500231
YJR148W	OG6_100313
YJR149W	OG6_103816
YJR150C	OG6_109825
YJR151C	OG6_109825
YJR151W-A	OG6r20_520153
YJR152W	OG6_112012
YJR153W	OG6_102442
YJR154W	OG6_105401
YJR155W	OG6_100564
YJR156C	OG6_107444
YJR158W	OG6_100060
YJR159W	OG6_100349
YJR160C	OG6_113013
YJR161C	OG6_111794
YKL001C	OG6_100343
YKL002W	OG6_102450
YKL003C	OG6_104065
YKL004W	OG6_110014
YKL005C	OG6_129743
YKL006C-A	OG6_116904
YKL006W	OG6_100966
YKL007W	OG6_102492
YKL008C	OG6_118086
YKL009W	OG6_102229
YKL010C	OG6_102181
YKL011C	OG6_129971
YKL012W	OG6_101966
YKL013C	OG6_102934
YKL014C	OG6_104307
YKL015W	OG6_152930
YKL016C	OG6_102981
YKL017C	OG6_102586
YKL018C-A	OG6_500325
YKL018W	OG6_102214
YKL019W	OG6_102620
YKL020C	OG6_114160
YKL021C	OG6_103104
YKL022C	OG6_102501
YKL023C-A	OG6_500382
YKL023W	OG6_500029
YKL024C	OG6_100591
YKL025C	OG6_103887
YKL026C	OG6_100297
YKL027W	OG6_104712
YKL028W	OG6_104238
YKL029C	OG6_100205
YKL032C	OG6_100324
YKL033W	OG6_104423
YKL033W-A	OG6_100310
YKL034W	OG6_105468
YKL035W	OG6_102276
YKL037W	OG6_500113
YKL038W	OG6_173339
YKL039W	OG6_101701
YKL040C	OG6_101229
YKL041W	OG6_103236
YKL042W	OG6_500642
YKL043W	OG6_113582
YKL044W	OG6_500294
YKL045W	OG6_102391
YKL046C	OG6_109780
YKL047W	OG6_106972
YKL048C	OG6_500145
YKL049C	OG6_106270
YKL050C	OG6_222605
YKL051W	OG6_118309
YKL052C	OG6_500852
YKL053C-A	OG6_104453
YKL054C	OG6_500974
YKL055C	OG6_100272
YKL056C	OG6_101832
YKL057C	OG6_500886
YKL058W	OG6_103706
YKL059C	OG6_102091
YKL060C	OG6_102020
YKL061W	OG6_500548
YKL062W	OG6_117256
YKL063C	OG6_500763
YKL064W	OG6_500088
YKL065C	OG6_199197
YKL065W-A	OG6_500658
YKL067W	OG6_100304
YKL068W	OG6_101756
YKL068W-A	OG6_500058
YKL069W	OG6_106757
YKL070W	OG6_115010
YKL071W	OG6_100338
YKL072W	OG6_129913
YKL073W	OG6_101811
YKL074C	OG6_101356
YKL075C	OG6_500872
YKL077W	OG6_137800
YKL078W	OG6_119603
YKL079W	OG6_500780
YKL080W	OG6_101992
YKL081W	OG6_101050
YKL082C	OG6_114713
YKL084W	OG6_105273
YKL085W	OG6_101212
YKL086W	OG6_105315
YKL087C	OG6_101849
YKL088W	OG6_100772
YKL089W	OG6_500573
YKL090W	OG6_500809
YKL091C	OG6_100867
YKL092C	OG6_129770
YKL093W	OG6_500742
YKL094W	OG6_100231
YKL095W	OG6_102870
YKL096C-B	OG6_500140
YKL096W	OG6_500537
YKL096W-A	OG6_499874
YKL098W	OG6_500267
YKL099C	OG6_102411
YKL100C	OG6_102328
YKL101W	OG6_100252
YKL103C	OG6_153159
YKL104C	OG6_100463
YKL105C	OG6_500796
YKL106C-A	OG6_500700
YKL106W	OG6_500008
YKL107W	OG6_111198
YKL108W	OG6_500056
YKL109W	OG6_500364
YKL110C	OG6_103506
YKL112W	OG6_500828
YKL113C	OG6_101387
YKL114C	OG6_104339
YKL116C	OG6_129945
YKL117W	OG6_101574
YKL119C	OG6_143667
YKL120W	OG6_102209
YKL121W	OG6_102303
YKL122C	OG6_499891
YKL124W	OG6_500856
YKL125W	OG6_102817
YKL126W	OG6_100157
YKL127W	OG6_100937
YKL128C	OG6_104655
YKL129C	OG6_100187
YKL130C	OG6_500531
YKL132C	OG6_100496
YKL133C	OG6_222606
YKL134C	OG6_102110
YKL135C	OG6_100684
YKL137W	OG6_104789
YKL138C	OG6_114551
YKL138C-A	OG6_500912
YKL139W	OG6_101677
YKL140W	OG6_100408
YKL141W	OG6_103173
YKL142W	OG6_499900
YKL143W	OG6_104128
YKL144C	OG6_101831
YKL145W	OG6_101899
YKL146W	OG6_100466
YKL148C	OG6_100447
YKL149C	OG6_102255
YKL150W	OG6_105883
YKL151C	OG6_100751
YKL152C	OG6_101500
YKL154W	OG6_103000
YKL155C	OG6_103043
YKL156W	OG6_100584
YKL157W	OG6_100948
YKL159C	OG6_500448
YKL160W	OG6_101618
YKL161C	OG6_500377
YKL162C	OG6_107303
YKL163W	OG6_127524
YKL164C	OG6_127524
YKL165C	OG6_103930
YKL166C	OG6_100326
YKL167C	OG6_115525
YKL168C	OG6_222601
YKL170W	OG6_100370
YKL171W	OG6_500870
YKL172W	OG6_102606
YKL173W	OG6_134872
YKL174C	OG6_103247
YKL175W	OG6_100747
YKL176C	OG6_500662
YKL178C	OG6_113599
YKL179C	OG6_102093
YKL180W	OG6_100758
YKL181W	OG6_118316
YKL182W	OG6_101866
YKL183C-A	OG6_499851
YKL183W	OG6_137824
YKL184W	OG6_100277
YKL185W	OG6_500787
YKL186C	OG6_500004
YKL187C	OG6_222607
YKL188C	OG6_100236
YKL189W	OG6_101307
YKL190W	OG6_101614
YKL191W	OG6_103331
YKL192C	OG6_100820
YKL193C	OG6_102267
YKL194C	OG6_118170
YKL195W	OG6_104129
YKL196C	OG6_101684
YKL197C	OG6_103335
YKL198C	OG6_222603
YKL201C	OG6_133175
YKL203C	OG6_100794
YKL204W	OG6_500133
YKL205W	OG6_103085
YKL206C	OG6_104586
YKL207W	OG6_102473
YKL208W	OG6_500391
YKL209C	OG6_100059
YKL210W	OG6_100444
YKL211C	OG6_103198
YKL212W	OG6_101364
YKL213C	OG6_101801
YKL214C	OG6_499866
YKL215C	OG6_100892
YKL216W	OG6_100674
YKL217W	OG6_104856
YKL218C	OG6_100378
YKL219W	OG6_111794
YKL220C	OG6_114877
YKL221W	OG6_100246
YKL222C	OG6_162027
YKL224C	OG6_109825
YKR001C	OG6_100232
YKR002W	OG6_100691
YKR003W	OG6_102132
YKR004C	OG6_104942
YKR005C	OG6_500718
YKR006C	OG6_500949
YKR007W	OG6_500889
YKR008W	OG6_103614
YKR009C	OG6_101391
YKR010C	OG6_500854
YKR011C	OG6_499837
YKR013W	OG6_101367
YKR014C	OG6_106452
YKR015C	OG6_222598
YKR016W	OG6_103871
YKR017C	OG6_100963
YKR018C	OG6_104710
YKR019C	OG6_500772
YKR020W	OG6_103074
YKR021W	OG6_115043
YKR022C	OG6_500483
YKR023W	OG6_121406
YKR024C	OG6_102676
YKR025W	OG6_102756
YKR026C	OG6_102141
YKR027W	OG6_222599
YKR028W	OG6_100938
YKR029C	OG6_118281
YKR030W	OG6_103592
YKR031C	OG6_100567
YKR034W	OG6_500735
YKR035W-A	OG6_100996
YKR036C	OG6_114900
YKR037C	OG6_500767
YKR038C	OG6_100288
YKR039W	OG6_103579
YKR041W	OG6_500233
YKR042W	OG6_130006
YKR043C	OG6_100250
YKR044W	OG6_101728
YKR045C	OG6_500488
YKR046C	OG6_500156
YKR048C	OG6_100833
YKR049C	OG6_500496
YKR050W	OG6_105015
YKR051W	OG6_100407
YKR052C	OG6_101882
YKR053C	OG6_102878
YKR057W	OG6_101819
YKR054C	OG6_100025
YKR055W	OG6_500422
YKR056W	OG6_100839
YKR058W	OG6_101901
YKR059W	OG6_101294
YKR060W	OG6_102551
YKR061W	OG6_166515
YKR062W	OG6_103945
YKR063C	OG6_103624
YKR064W	OG6_500582
YKR065C	OG6_110913
YKR066C	OG6_101949
YKR067W	OG6_105381
YKR068C	OG6_102403
YKR069W	OG6_102380
YKR070W	OG6_102253
YKR071C	OG6_102453
YKR072C	OG6_100772
YKR074W	OG6_107840
YKR075C	OG6_222608
YKR076W	OG6_103352
YKR077W	OG6_500441
YKR078W	OG6_500165
YKR079C	OG6_100263
YKR080W	OG6_111112
YKR081C	OG6_102220
YKR082W	OG6_116656
YKR083C	OG6_120232
YKR084C	OG6_103149
YKR085C	OG6_116994
YKR086W	OG6_100085
YKR087C	OG6_102706
YKR088C	OG6_101862
YKR089C	OG6_102894
YKR090W	OG6_110780
YKR091W	OG6_500356
YKR092C	OG6_104928
YKR093W	OG6_100318
YKR094C	OG6_101560
YKR095W	OG6_103190
YKR095W-A	OG6_104774
YKR096W	OG6_222594
YKR097W	OG6_102030
YKR098C	OG6_175840
YKR099W	OG6_100129
YKR100C	OG6_222595
YKR101W	OG6_499882
YKR102W	OG6_128677
YKR103W	OG6_100026
YKR104W	OG6_500884
YKR105C	OG6_100558
YKR106W	OG6_105688
YLL001W	OG6_100232
YLL002W	OG6_113601
YLL003W	OG6_500235
YLL004W	OG6_104370
YLL005C	OG6_500838
YLL006W	OG6_110538
YLL006W-A	OG6_500970
YLL007C	OG6_499838
YLL008W	OG6_102067
YLL009C	OG6_103593
YLL010C	OG6_100959
YLL011W	OG6_102358
YLL012W	OG6_115656
YLL013C	OG6_100436
YLL014W	OG6_103722
YLL015W	OG6_100026
YLL018C	OG6_100778
YLL018C-A	OG6_103881
YLL019C	OG6_100708
YLL021W	OG6_500117
YLL022C	OG6_500103
YLL023C	OG6_104324
YLL024C	OG6_100083
YLL025W	OG6_109825
YLL026W	OG6_100223
YLL027W	OG6_101081
YLL028W	OG6_112504
YLL029W	OG6_100896
YLL031C	OG6_102855
YLL032C	OG6_113016
YLL033W	OG6_500614
YLL034C	OG6_102053
YLL035W	OG6_103124
YLL036C	OG6_102145
YLL038C	OG6_500624
YLL039C	OG6_100667
YLL040C	OG6_101020
YLL041C	OG6_100664
YLL042C	OG6_500652
YLL043W	OG6_100415
YLL045C	OG6_101259
YLL046C	OG6_222589
YLL048C	OG6_100026
YLL049W	OG6_500154
YLL050C	OG6_100500
YLL051C	OG6_114877
YLL052C	OG6_500831
YLL053C	OG6_100198
YLL054C	OG6_222539
YLL055W	OG6_137742
YLL056C	OG6_111933
YLL057C	OG6_105576
YLL058W	OG6_110525
YLL060C	OG6_163337
YLL061W	OG6_222609
YLL062C	OG6_102920
YLL063C	OG6_127190
YLL064C	OG6_109825
YLL066C	OG6_108906
YLL066W-B	OG6_500265
YLL067C	OG6_108906
YLR001C	OG6_132636
YLR002C	OG6_102758
YLR003C	OG6_104839
YLR004C	OG6_112012
YLR005W	OG6_102284
YLR006C	OG6_121049
YLR007W	OG6_103559
YLR008C	OG6_101286
YLR009W	OG6_101340
YLR010C	OG6_500635
YLR011W	OG6_103685
YLR012C	OG6_499905
YLR013W	OG6_222596
YLR014C	OG6_124882
YLR015W	OG6_102272
YLR016C	OG6_102703
YLR017W	OG6_101599
YLR018C	OG6_499928
YLR019W	OG6_100959
YLR020C	OG6_115656
YLR021W	OG6_499976
YLR022C	OG6_101125
YLR023C	OG6_100486
YLR024C	OG6_101603
YLR025W	OG6_100985
YLR026C	OG6_102103
YLR027C	OG6_100337
YLR028C	OG6_101217
YLR029C	OG6_100733
YLR030W	OG6_500876
YLR031W	OG6_222610
YLR032W	OG6_101296
YLR033W	OG6_500338
YLR034C	OG6_100775
YLR035C	OG6_500622
YLR035C-A	OG6_100069
YLR036C	OG6_222592
YLR037C	OG6_109825
YLR038C	OG6_102345
YLR039C	OG6_500360
YLR040C	OG6_500320
YLR042C	OG6_500387
YLR043C	OG6_100096
YLR044C	OG6_104452
YLR045C	OG6_101795
YLR046C	OG6_111248
YLR047C	OG6_142743
YLR048W	OG6_100806
YLR049C	OG6_500217
YLR050C	OG6_104415
YLR051C	OG6_102946
YLR052W	OG6_500415
YLR053C	OG6_500885
YLR054C	OG6_499907
YLR055C	OG6_114268
YLR056W	OG6_102250
YLR057W	OG6_143866
YLR058C	OG6_100262
YLR059C	OG6_103503
YLR060W	OG6_101233
YLR061W	OG6_101015
YLR063W	OG6_121376
YLR064W	OG6_104324
YLR065C	OG6_103372
YLR066W	OG6_102447
YLR067C	OG6_100693
YLR068W	OG6_500730
YLR069C	OG6_100770
YLR070C	OG6_100349
YLR071C	OG6_143677
YLR072W	OG6_101929
YLR073C	OG6_500020
YLR074C	OG6_103042
YLR075W	OG6_100701
YLR077W	OG6_112968
YLR078C	OG6_102735
YLR079W	OG6_499961
YLR080W	OG6_129300
YLR081W	OG6_100060
YLR082C	OG6_500962
YLR083C	OG6_100462
YLR084C	OG6_114276
YLR085C	OG6_103780
YLR086W	OG6_101113
YLR087C	OG6_110173
YLR088W	OG6_104164
YLR089C	OG6_100524
YLR090W	OG6_100469
YLR091W	OG6_500888
YLR092W	OG6_100144
YLR093C	OG6_103752
YLR094C	OG6_500738
YLR095C	OG6_500429
YLR096W	OG6_111506
YLR097C	OG6_104095
YLR098C	OG6_107650
YLR099C	OG6_101137
YLR099W-A	OG6_119793
YLR100W	OG6_106304
YLR102C	OG6_500575
YLR103C	OG6_102930
YLR104W	OG6_127222
YLR105C	OG6_103858
YLR106C	OG6_100908
YLR107W	OG6_103246
YLR108C	OG6_129929
YLR109W	OG6_101112
YLR110C	OG6_500526
YLR113W	OG6_102675
YLR114C	OG6_104063
YLR115W	OG6_103283
YLR116W	OG6_102013
YLR117C	OG6_101977
YLR118C	OG6_100696
YLR119W	OG6_104152
YLR120C	OG6_114704
YLR121C	OG6_114704
YLR125W	OG6_500313
YLR126C	OG6_102842
YLR127C	OG6_103028
YLR128W	OG6_102228
YLR129W	OG6_102330
YLR130C	OG6_101746
YLR131C	OG6_135229
YLR132C	OG6_103799
YLR133W	OG6_101889
YLR134W	OG6_104452
YLR135W	OG6_500568
YLR136C	OG6_101179
YLR137W	OG6_121269
YLR138W	OG6_107465
YLR139C	OG6_499899
YLR141W	OG6_500018
YLR142W	OG6_101295
YLR143W	OG6_101395
YLR144C	OG6_105573
YLR145W	OG6_143849
YLR146C	OG6_100634
YLR146W-A	OG6_500625
YLR147C	OG6_102085
YLR148W	OG6_102656
YLR149C	OG6_111232
YLR150W	OG6_113019
YLR151C	OG6_101045
YLR152C	OG6_122958
YLR153C	OG6_100430
YLR154C	OG6_500760
YLR154C-G	OG6_499999
YLR154C-H	OG6_162028
YLR154W-C	OG6_119159
YLR155C	OG6_100658
YLR156C-A	OG6_162028
YLR156W	OG6_150259
YLR157C	OG6_100658
YLR157C-A	OG6_100069
YLR157C-B	OG6_100069
YLR157C-C	OG6_162028
YLR157W-D	OG6_150259
YLR157W-E	OG6_150259
YLR158C	OG6_100658
YLR159C-A	OG6_162028
YLR159W	OG6_150259
YLR160C	OG6_100658
YLR161W	OG6_150259
YLR162W	OG6_500371
YLR162W-A	OG6_103345
YLR163C	OG6_100777
YLR164W	OG6_103841
YLR165C	OG6_102784
YLR166C	OG6_102983
YLR167W	OG6_101107
YLR168C	OG6_102353
YLR170C	OG6_100926
YLR172C	OG6_101531
YLR173W	OG6_499979
YLR174W	OG6_100639
YLR175W	OG6_100327
YLR176C	OG6_102578
YLR177W	OG6_104927
YLR178C	OG6_101885
YLR179C	OG6_101885
YLR180W	OG6_100388
YLR181C	OG6_102826
YLR182W	OG6_115793
YLR183C	OG6_137859
YLR185W	OG6_100852
YLR186W	OG6_101493
YLR187W	OG6_222611
YLR188W	OG6_100059
YLR189C	OG6_102789
YLR190W	OG6_500819
YLR191W	OG6_105516
YLR192C	OG6_103515
YLR193C	OG6_104463
YLR194C	OG6_500481
YLR195C	OG6_101234
YLR200W	OG6_102523
YLR196W	OG6_102416
YLR197W	OG6_101480
YLR199C	OG6_500775
YLR201C	OG6_104041
YLR203C	OG6_114133
YLR204W	OG6_500945
YLR205C	OG6_104451
YLR206W	OG6_103058
YLR207W	OG6_101047
YLR208W	OG6_101941
YLR209C	OG6_101826
YLR210W	OG6_100199
YLR211C	OG6_500887
YLR212C	OG6_101897
YLR213C	OG6_114220
YLR214W	OG6_137720
YLR215C	OG6_103549
YLR216C	OG6_103831
YLR218C	OG6_107541
YLR219W	OG6_500359
YLR220W	OG6_102313
YLR221C	OG6_116846
YLR222C	OG6_102171
YLR223C	OG6_500964
YLR224W	OG6_500942
YLR225C	OG6_111589
YLR226W	OG6_500439
YLR227C	OG6_500744
YLR227W-A	OG6_100069
YLR227W-B	OG6_100069
YLR228C	OG6_222562
YLR229C	OG6_104797
YLR231C	OG6_103826
YLR233C	OG6_222561
YLR234W	OG6_101027
YLR237W	OG6_181781
YLR238W	OG6_193892
YLR239C	OG6_101396
YLR240W	OG6_101850
YLR241W	OG6_100323
YLR242C	OG6_104234
YLR243W	OG6_102080
YLR244C	OG6_100342
YLR245C	OG6_100962
YLR246W	OG6_100625
YLR247C	OG6_114650
YLR248W	OG6_110868
YLR249W	OG6_105271
YLR250W	OG6_120801
YLR251W	OG6_100380
YLR253W	OG6_100510
YLR254C	OG6_102334
YLR256W	OG6_125220
YLR256W-A	OG6_100069
YLR257W	OG6_500725
YLR258W	OG6_103561
YLR259C	OG6_100393
YLR260W	OG6_101566
YLR261C	OG6_500089
YLR262C	OG6_100976
YLR262C-A	OG6_105239
YLR263W	OG6_500865
YLR264C-A	OG6_499914
YLR264W	OG6_101185
YLR265C	OG6_500626
YLR266C	OG6_162027
YLR267W	OG6_500699
YLR268W	OG6_101898
YLR270W	OG6_104575
YLR271W	OG6_105065
YLR272C	OG6_102273
YLR273C	OG6_220708
YLR274W	OG6_102165
YLR275W	OG6_102323
YLR276C	OG6_102730
YLR277C	OG6_101260
YLR278C	OG6_152943
YLR281C	OG6_104401
YLR283W	OG6_118307
YLR284C	OG6_103916
YLR285C-A	OG6_500370
YLR285W	OG6_109181
YLR286C	OG6_107621
YLR287C	OG6_108195
YLR287C-A	OG6_101018
YLR288C	OG6_500475
YLR289W	OG6_100972
YLR290C	OG6_105611
YLR291C	OG6_102470
YLR292C	OG6_115523
YLR293C	OG6_101761
YLR295C	OG6_115057
YLR297W	OG6_500025
YLR298C	OG6_102948
YLR299W	OG6_100578
YLR300W	OG6_107620
YLR301W	OG6_500057
YLR303W	OG6_106883
YLR304C	OG6_101426
YLR305C	OG6_101741
YLR306W	OG6_102346
YLR307C-A	OG6_499917
YLR307W	OG6_108825
YLR308W	OG6_108825
YLR309C	OG6_129965
YLR310C	OG6_101209
YLR312C	OG6_500713
YLR312W-A	OG6_117012
YLR313C	OG6_500096
YLR314C	OG6_104146
YLR315W	OG6_500221
YLR316C	OG6_103273
YLR318W	OG6_104485
YLR319C	OG6_111245
YLR320W	OG6_500197
YLR321C	OG6_103095
YLR323C	OG6_102529
YLR324W	OG6_114274
YLR325C	OG6_101624
YLR326W	OG6_112036
YLR327C	OG6_206380
YLR328W	OG6_100907
YLR329W	OG6_500927
YLR330W	OG6_112515
YLR332W	OG6_500578
YLR333C	OG6_100950
YLR335W	OG6_139042
YLR336C	OG6_102915
YLR337C	OG6_113008
YLR340W	OG6_100781
YLR341W	OG6_500654
YLR342W	OG6_101172
YLR342W-A	OG6_499926
YLR343W	OG6_143047
YLR344W	OG6_100790
YLR345W	OG6_115064
YLR346C	OG6_500833
YLR347C	OG6_101642
YLR348C	OG6_104245
YLR350W	OG6_102694
YLR351C	OG6_100517
YLR352W	OG6_115059
YLR353W	OG6_500567
YLR354C	OG6_101088
YLR355C	OG6_102960
YLR356W	OG6_137818
YLR357W	OG6_103614
YLR358C	OG6_500055
YLR359W	OG6_100666
YLR360W	OG6_499959
YLR361C	OG6_104832
YLR361C-A	OG6_500132
YLR362W	OG6_100581
YLR363C	OG6_500181
YLR363W-A	OG6_500454
YLR364W	OG6_500001
YLR367W	OG6_100322
YLR368W	OG6_499938
YLR369W	OG6_100423
YLR370C	OG6_102731
YLR371W	OG6_104196
YLR372W	OG6_100813
YLR373C	OG6_222583
YLR375W	OG6_222557
YLR376C	OG6_500967
YLR377C	OG6_101108
YLR378C	OG6_100672
YLR380W	OG6_101230
YLR381W	OG6_500602
YLR382C	OG6_101393
YLR383W	OG6_102062
YLR384C	OG6_102646
YLR385C	OG6_499954
YLR386W	OG6_102134
YLR387C	OG6_101830
YLR388W	OG6_101365
YLR389C	OG6_100422
YLR390W	OG6_500437
YLR390W-A	OG6_500090
YLR392C	OG6_500173
YLR393W	OG6_108820
YLR394W	OG6_106595
YLR395C	OG6_172856
YLR396C	OG6_101460
YLR397C	OG6_104982
YLR398C	OG6_100340
YLR399C	OG6_100249
YLR401C	OG6_101202
YLR403W	OG6_148810
YLR404W	OG6_500595
YLR405W	OG6_104072
YLR406C	OG6_100706
YLR406C-A	OG6_500512
YLR407W	OG6_135321
YLR408C	OG6_500587
YLR409C	OG6_102184
YLR410W	OG6_101402
YLR410W-A	OG6_100069
YLR410W-B	OG6_100069
YLR411W	OG6_102787
YLR412C-A	OG6_500911
YLR412W	OG6_104590
YLR413W	OG6_222607
YLR414C	OG6_143853
YLR415C	OG6_500248
YLR417W	OG6_102615
YLR418C	OG6_102858
YLR419W	OG6_100595
YLR420W	OG6_106265
YLR421C	OG6_102724
YLR422W	OG6_100636
YLR423C	OG6_143697
YLR424W	OG6_103393
YLR425W	OG6_114193
YLR426W	OG6_100599
YLR427W	OG6_102933
YLR429W	OG6_100479
YLR430W	OG6_101455
YLR431C	OG6_500240
YLR432W	OG6_100534
YLR433C	OG6_100566
YLR435W	OG6_103365
YLR436C	OG6_499967
YLR437C	OG6_500811
YLR438C-A	OG6_101597
YLR438W	OG6_100416
YLR439W	OG6_104174
YLR440C	OG6_500224
YLR441C	OG6_100723
YLR442C	OG6_222612
YLR443W	OG6_499846
YLR445W	OG6_499933
YLR446W	OG6_500346
YLR447C	OG6_101546
YLR448W	OG6_101188
YLR449W	OG6_104296
YLR450W	OG6_101762
YLR451W	OG6_152921
YLR452C	OG6_106126
YLR453C	OG6_499910
YLR454W	OG6_115052
YLR455W	OG6_127246
YLR456W	OG6_127197
YLR457C	OG6_111496
YLR459W	OG6_103076
YLR460C	OG6_115538
YLR461W	OG6_109825
YLR462W	OG6_108906
YLR464W	OG6_108906
YLR466W	OG6_108906
YLR467W	OG6_108906
YML001W	OG6_101358
YML002W	OG6_500674
YML003W	OG6_500545
YML004C	OG6_102622
YML005W	OG6_104709
YML006C	OG6_500681
YML007C-A	OG6_500637
YML007W	OG6_500043
YML008C	OG6_104760
YML009C	OG6_103648
YML010W	OG6_101219
YML011C	OG6_500446
YML012W	OG6_101611
YML013W	OG6_500023
YML014W	OG6_100549
YML015C	OG6_103964
YML016C	OG6_100222
YML017W	OG6_500311
YML018C	OG6_103193
YML019W	OG6_143354
YML020W	OG6_118303
YML021C	OG6_101690
YML022W	OG6_101012
YML023C	OG6_500971
YML024W	OG6_100832
YML025C	OG6_101056
YML026C	OG6_100333
YML027W	OG6_105387
YML028W	OG6_100111
YML029W	OG6_500451
YML030W	OG6_103999
YML031W	OG6_500518
YML032C	OG6_105470
YML034W	OG6_112432
YML035C	OG6_100681
YML036W	OG6_103892
YML037C	OG6_500452
YML038C	OG6_102765
YML039W	OG6_100069
YML040W	OG6_100069
YML041C	OG6_104246
YML042W	OG6_102174
YML043C	OG6_500786
YML045W	OG6_100069
YML045W-A	OG6_100069
YML046W	OG6_104156
YML047C	OG6_115045
YML048W	OG6_500126
YML049C	OG6_102496
YML050W	OG6_105567
YML051W	OG6_124758
YML052W	OG6_133379
YML053C	OG6_500305
YML054C	OG6_100930
YML054C-A	OG6_500500
YML055W	OG6_103476
YML056C	OG6_100534
YML057W	OG6_100566
YML060W	OG6_102483
YML058W	OG6_499924
YML058W-A	OG6_500590
YML059C	OG6_101855
YML061C	OG6_126571
YML062C	OG6_500597
YML063W	OG6_100723
YML064C	OG6_108522
YML065W	OG6_100406
YML066C	OG6_500106
YML067C	OG6_105529
YML068W	OG6_104248
YML069W	OG6_101807
YML070W	OG6_102658
YML071C	OG6_189230
YML072C	OG6_100476
YML073C	OG6_101188
YML074C	OG6_104296
YML075C	OG6_101762
YML076C	OG6_153292
YML077W	OG6_102947
YML078W	OG6_100528
YML079W	OG6_106161
YML080W	OG6_101867
YML081C-A	OG6_116984
YML081W	OG6_500907
YML082W	OG6_110525
YML083C	OG6_500646
YML085C	OG6_100108
YML086C	OG6_103118
YML087C	OG6_100179
YML088W	OG6_500743
YML091C	OG6_500040
YML092C	OG6_101969
YML093W	OG6_102803
YML094W	OG6_101532
YML095C	OG6_102832
YML096W	OG6_102544
YML097C	OG6_102142
YML098W	OG6_103773
YML099C	OG6_186968
YML100W	OG6_118050
YML100W-A	OG6_500530
YML101C	OG6_500112
YML102W	OG6_102357
YML103C	OG6_137446
YML104C	OG6_104966
YML105C	OG6_101284
YML106W	OG6_100519
YML107C	OG6_500688
YML108W	OG6_500649
YML109W	OG6_500667
YML110C	OG6_101003
YML111W	OG6_160270
YML112W	OG6_500866
YML113W	OG6_500669
YML114C	OG6_104008
YML115C	OG6_113480
YML116W	OG6_205300
YML117W	OG6_500536
YML118W	OG6_118085
YML119W	OG6_499997
YML120C	OG6_100512
YML121W	OG6_102718
YML123C	OG6_101246
YML124C	OG6_100108
YML125C	OG6_100179
YML126C	OG6_101064
YML127W	OG6_112445
YML128C	OG6_123081
YML129C	OG6_500119
YML130C	OG6_101008
YML131W	OG6_100445
YML132W	OG6_111794
YML133C	OG6_108906
YMR001C	OG6_100759
YMR001C-A	OG6_500751
YMR002W	OG6_103181
YMR003W	OG6_500228
YMR004W	OG6_105405
YMR005W	OG6_105779
YMR006C	OG6_108039
YMR008C	OG6_108039
YMR009W	OG6_102069
YMR010W	OG6_103454
YMR011W	OG6_100060
YMR012W	OG6_102505
YMR013C	OG6_103187
YMR014W	OG6_115800
YMR015C	OG6_101117
YMR016C	OG6_113582
YMR017W	OG6_112276
YMR018W	OG6_500529
YMR019W	OG6_140875
YMR020W	OG6_132473
YMR021C	OG6_500776
YMR022W	OG6_105061
YMR023C	OG6_101467
YMR024W	OG6_105063
YMR025W	OG6_500239
YMR026C	OG6_103569
YMR027W	OG6_102304
YMR028W	OG6_102570
YMR029C	OG6_499921
YMR030W	OG6_500304
YMR030W-A	OG6_500070
YMR031C	OG6_222605
YMR032W	OG6_103923
YMR033W	OG6_137766
YMR034C	OG6_105690
YMR035W	OG6_103471
YMR036C	OG6_101194
YMR037C	OG6_117256
YMR038C	OG6_105544
YMR039C	OG6_102997
YMR040W	OG6_199197
YMR041C	OG6_104231
YMR042W	OG6_500390
YMR043W	OG6_103066
YMR044W	OG6_500773
YMR045C	OG6_100069
YMR046C	OG6_100069
YMR047C	OG6_101756
YMR048W	OG6_104368
YMR049C	OG6_102525
YMR050C	OG6_100069
YMR051C	OG6_100069
YMR052W	OG6_108484
YMR053C	OG6_129913
YMR054W	OG6_100301
YMR055C	OG6_109517
YMR056C	OG6_100505
YMR058W	OG6_100257
YMR059W	OG6_137696
YMR060C	OG6_103286
YMR061W	OG6_102277
YMR062C	OG6_104734
YMR063W	OG6_137773
YMR064W	OG6_500283
YMR065W	OG6_144647
YMR066W	OG6_500414
YMR067C	OG6_103915
YMR068W	OG6_116833
YMR069W	OG6_102911
YMR070W	OG6_500645
YMR071C	OG6_117003
YMR072W	OG6_126549
YMR073C	OG6_102017
YMR074C	OG6_101501
YMR075W	OG6_112470
YMR076C	OG6_101478
YMR077C	OG6_102807
YMR078C	OG6_102931
YMR079W	OG6_100867
YMR080C	OG6_101981
YMR081C	OG6_500878
YMR083W	OG6_100245
YMR084W	OG6_500924
YMR085W	OG6_500862
YMR086W	OG6_500412
YMR087W	OG6_132750
YMR088C	OG6_111608
YMR089C	OG6_100384
YMR090W	OG6_122871
YMR091C	OG6_115041
YMR092C	OG6_102813
YMR093W	OG6_102263
YMR094W	OG6_500687
YMR095C	OG6_103407
YMR096W	OG6_102840
YMR097C	OG6_101533
YMR098C	OG6_166282
YMR099C	OG6_102231
YMR100W	OG6_137830
YMR101C	OG6_100493
YMR102C	OG6_102303
YMR104C	OG6_100157
YMR105C	OG6_100937
YMR105W-A	OG6_500050
YMR106C	OG6_102536
YMR107W	OG6_500077
