Gene Names	Accession
B9J08_002831	OG6_103278
B9J08_002832	OG6_103189
B9J08_002833	OG6_105567
B9J08_002834	OG6_113582
B9J08_002835	OG6_102592
B9J08_002836	OG6_101780
B9J08_002837	OG6_102997
B9J08_002838	OG6_104231
B9J08_002839	OG6_105690
B9J08_002840	OG6_374544
B9J08_002841	OG6_143732
B9J08_002842	OG6_222605
B9J08_002843	OG6r20_103078
B9J08_002844	OG6_137766
B9J08_002845	OG6_100906
B9J08_002846	OG6_105381
B9J08_002847	OG6_101391
B9J08_002848	OG6_101194
B9J08_002849	OG6_110822
B9J08_002850	OG6_100248
B9J08_002851	OG6_102240
B9J08_002852	OG6_109926
B9J08_002853	OG6_500510
B9J08_002854	OG6_104470
B9J08_002855	OG6_100641
B9J08_002856	OG6_103535
B9J08_002857	OG6_102677
B9J08_002858	OG6_102210
B9J08_002859	OG6_103359
B9J08_002860	OG6_104629
B9J08_002861	OG6_102496
B9J08_002862	OG6_104546
B9J08_002863	OG6_100596
B9J08_002864	OG6_106346
B9J08_002865	OG6_115930
B9J08_002867	OG6_110430
B9J08_002868	OG6_104248
B9J08_002869	OG6_206380
B9J08_002870	OG6_100945
B9J08_002871	OG6_112036
B9J08_002872	OG6_102529
B9J08_002874	OG6_102371
B9J08_002875	OG6_103155
B9J08_002876	OG6_100851
B9J08_002877	OG6_209567
B9J08_002878	OG6_101608
B9J08_002879	OG6_101353
B9J08_002881	OG6_101766
B9J08_002882	OG6_101885
B9J08_002883	OG6_102797
B9J08_002884	OG6r20_110708
B9J08_002885	OG6_106265
B9J08_002886	OG6_112813
B9J08_002887	OG6_104655
B9J08_002888	OG6_101771
B9J08_002889	OG6_101771
B9J08_002890	OG6_100563
B9J08_002891	OG6_500355
B9J08_002892	OG6_101540
B9J08_002893	OG6_101964
B9J08_002894	OG6_103780
B9J08_002895	OG6_133449
B9J08_002896	OG6_104334
B9J08_002897	OG6_156903
B9J08_002898	OG6_103103
B9J08_002899	OG6r20_108005
B9J08_002900	OG6_222549
B9J08_002901	OG6_104998
B9J08_002902	OG6_104998
B9J08_002903	OG6_102375
B9J08_002904	OG6_102762
B9J08_002905	OG6r20_101655
B9J08_002906	OG6_101625
B9J08_002907	OG6_102179
B9J08_002908	OG6_101940
B9J08_002909	OG6_102826
B9J08_002910	OG6_102226
B9J08_002911	OG6_100764
B9J08_002912	OG6_115793
B9J08_002913	OG6_102158
B9J08_002914	OG6_102300
B9J08_002915	OG6_500902
B9J08_002916	OG6_148024
B9J08_002917	OG6_103854
B9J08_002918	OG6_101437
B9J08_002919	OG6_104513
B9J08_002920	OG6_100315
B9J08_002921	OG6_100208
B9J08_002922	OG6r20_102011
B9J08_002923	OG6_102085
B9J08_002924	OG6_108467
B9J08_002925	OG6r20_167080
B9J08_002926	OG6_100510
B9J08_002927	OG6_500730
B9J08_002928	OG6_100459
B9J08_002929	OG6_102693
B9J08_002930	OG6_201389
B9J08_002931	OG6_110353
B9J08_002932	OG6_112495
B9J08_002933	OG6r20_101809
B9J08_002934	OG6_110914
B9J08_002936	OG6_103554
B9J08_002937	OG6_102928
B9J08_002938	OG6r20_106996
B9J08_002939	OG6r20_101512
B9J08_002940	OG6_129945
B9J08_002941	OG6_143677
B9J08_002942	OG6_100570
B9J08_002943	OG6_102128
B9J08_002944	OG6_103268
B9J08_002945	OG6_100860
B9J08_002946	OG6r20_105298
B9J08_002947	OG6_143686
B9J08_002948	OG6_114985
B9J08_002949	OG6_100665
B9J08_002950	OG6_106074
B9J08_002951	OG6_103278
B9J08_002952	OG6_103624
B9J08_002953	OG6_102791
B9J08_002954	OG6_102197
B9J08_002955	OG6_101945
B9J08_002956	OG6_108200
B9J08_002957	OG6_102602
B9J08_002958	OG6r20_167118
B9J08_002959	OG6_114109
B9J08_002960	OG6_103160
B9J08_002961	OG6_100802
B9J08_002962	OG6_105635
B9J08_002965	OG6_129608
B9J08_002966	OG6_102005
B9J08_002967	OG6_100490
B9J08_002968	OG6r20_107976
B9J08_002969	OG6_100743
B9J08_002970	OG6_102239
B9J08_002971	OG6_102127
B9J08_002972	OG6_100783
B9J08_002973	OG6_101444
B9J08_002974	OG6_129076
B9J08_002975	OG6_103147
B9J08_002976	OG6_103320
B9J08_002977	OG6_101384
B9J08_002978	OG6_121406
B9J08_002979	OG6_500056
B9J08_002980	OG6_101813
B9J08_002981	OG6_102411
B9J08_002982	OG6_103506
B9J08_002983	OG6_101533
B9J08_002984	OG6_102536
B9J08_002985	OG6r20_103500
B9J08_002986	OG6_101128
B9J08_002987	OG6_102813
B9J08_002988	OG6_102754
B9J08_002989	OG6_103871
B9J08_002990	OG6_100690
B9J08_002991	OG6_106161
B9J08_002992	OG6_137798
B9J08_002993	OG6_104455
B9J08_002994	OG6_101413
B9J08_002995	OG6_100343
B9J08_002996	OG6_102450
B9J08_002997	OG6_100257
B9J08_002998	OG6_102302
B9J08_002999	OG6_111426
B9J08_003000	OG6_104743
B9J08_003001	OG6_103938
B9J08_003002	OG6_107140
B9J08_003003	OG6r20_109169
B9J08_003004	OG6r20_102788
B9J08_003005	OG6_102345
B9J08_003006	OG6_102835
B9J08_003007	OG6_101755
B9J08_003008	OG6_101511
B9J08_003009	OG6_103192
B9J08_003010	OG6_102794
B9J08_003011	OG6r20_109042
B9J08_003012	OG6r20_102019
B9J08_003013	OG6_100822
B9J08_003014	OG6_104928
B9J08_003015	OG6_107277
B9J08_003016	OG6_454568
B9J08_003017	OG6_110306
B9J08_003018	OG6_500014
B9J08_003019	OG6_500184
B9J08_003020	OG6_133054
B9J08_003021	OG6_102263
B9J08_003022	OG6_109185
B9J08_003023	OG6_100665
B9J08_003024	OG6_105106
B9J08_003025	OG6r20_102002
B9J08_003026	OG6_102075
B9J08_003027	OG6r20_103993
B9J08_003028	OG6_114127
B9J08_003029	OG6_106422
B9J08_003030	OG6r20_104614
B9J08_003031	OG6_102136
B9J08_003032	OG6_103216
B9J08_003033	OG6_105856
B9J08_003034	OG6_101893
B9J08_003035	OG6_103633
B9J08_003036	OG6_108411
B9J08_003037	OG6_102530
B9J08_003038	OG6_100908
B9J08_003039	OG6_499891
B9J08_003040	OG6_100775
B9J08_003041	OG6_116999
B9J08_003042	OG6r20_110709
B9J08_003044	OG6r20_101997
B9J08_003045	OG6_122874
B9J08_003046	OG6_105174
B9J08_003047	OG6_104009
B9J08_003048	OG6_103333
B9J08_003049	OG6_103247
B9J08_003050	OG6_100990
B9J08_003051	OG6_454568
B9J08_003053	OG6_102665
B9J08_003054	OG6_112755
B9J08_003055	OG6_102687
B9J08_003056	OG6_102303
B9J08_003057	OG6_101510
B9J08_003058	OG6_100909
B9J08_003059	OG6_101163
B9J08_003060	OG6_113020
B9J08_003063	OG6_116824
B9J08_003065	OG6_121258
B9J08_003066	OG6_104011
B9J08_003067	OG6_500182
B9J08_003068	OG6r20_105291
B9J08_003069	OG6_101144
B9J08_003070	OG6r20_106983
B9J08_003073	OG6_222593
B9J08_003074	OG6_101420
B9J08_003075	OG6_103431
B9J08_003076	OG6_101190
B9J08_003077	OG6_101567
B9J08_003078	OG6_500169
B9J08_003079	OG6_101811
B9J08_003080	OG6_101356
B9J08_003081	OG6_109517
B9J08_003082	OG6_103832
B9J08_003083	OG6_116771
B9J08_003084	OG6_101696
B9J08_003085	OG6_102382
B9J08_003086	OG6r20_101998
B9J08_003087	OG6_118120
B9J08_003088	OG6_100163
B9J08_003089	OG6_100698
B9J08_003090	OG6_101518
B9J08_003091	OG6_104259
B9J08_003092	OG6_116848
B9J08_003093	OG6_100926
B9J08_003094	OG6_101760
B9J08_003095	OG6_101082
B9J08_003098	OG6_102168
B9J08_003099	OG6_105683
B9J08_003100	OG6_101260
B9J08_003101	OG6_102323
B9J08_003102	OG6_500475
B9J08_003103	OG6_102566
B9J08_003104	OG6_100972
B9J08_003105	OG6_100378
B9J08_003106	OG6_100410
B9J08_003107	OG6_101133
B9J08_003109	OG6r20_106119
B9J08_003110	OG6r20_167119
B9J08_003111	OG6_104144
B9J08_003112	OG6r20_101513
B9J08_003113	OG6_110556
B9J08_003114	OG6_102609
B9J08_003115	OG6_100899
B9J08_003116	OG6_101720
B9J08_003117	OG6_103842
B9J08_003118	OG6_100635
B9J08_003119	OG6_101561
B9J08_003120	OG6_126857
B9J08_003121	OG6_104704
B9J08_003122	OG6_101044
B9J08_003123	OG6_166515
B9J08_003124	OG6_102606
B9J08_003125	OG6_101661
B9J08_003126	OG6_105128
B9J08_003127	OG6_100758
B9J08_003128	OG6_100909
B9J08_003129	OG6r20_110715
B9J08_003130	OG6_100212
B9J08_003131	OG6_102742
B9J08_003132	OG6_100394
B9J08_003133	OG6_101935
B9J08_003134	OG6_103247
B9J08_003135	OG6_102551
B9J08_003136	OG6_102448
B9J08_003137	OG6r20_110716
B9J08_003138	OG6_111834
B9J08_003139	OG6_101102
B9J08_003140	OG6_103074
B9J08_003141	OG6_103983
B9J08_003142	OG6_139042
B9J08_003143	OG6_167603
B9J08_003144	OG6_500236
B9J08_003145	OG6r20_102240
B9J08_003146	OG6_102981
B9J08_003147	OG6_101447
B9J08_003148	OG6_100188
B9J08_003149	OG6r20_101641
B9J08_003150	OG6_102214
B9J08_003151	OG6_148106
B9J08_003152	OG6_100943
B9J08_003153	OG6_101083
B9J08_003154	OG6_102594
B9J08_003155	OG6_102459
B9J08_003156	OG6_107570
B9J08_003157	OG6_101767
B9J08_003158	OG6_121192
B9J08_003159	OG6_110016
B9J08_003161	OG6_103125
B9J08_003162	OG6_102817
B9J08_003165	OG6_103112
B9J08_003166	OG6_118223
B9J08_003167	OG6_100557
B9J08_003168	OG6_101892
B9J08_003169	OG6_118306
B9J08_003170	OG6_105143
B9J08_003171	OG6_102519
B9J08_003172	OG6_100624
B9J08_003173	OG6_101796
B9J08_003174	OG6r20_102498
B9J08_003175	OG6r20_102000
B9J08_003176	OG6_103996
B9J08_003177	OG6_101267
B9J08_003178	OG6_102906
B9J08_003179	OG6_137850
B9J08_003180	OG6_100639
B9J08_003181	OG6r20_126672
B9J08_003182	OG6_132957
B9J08_003183	OG6_172856
B9J08_003184	OG6_101460
B9J08_003185	OG6_104258
B9J08_003186	OG6_104258
B9J08_003187	OG6_104258
B9J08_003188	OG6_499928
B9J08_003189	OG6_101011
B9J08_003190	OG6_103578
B9J08_003191	OG6r20_110676
B9J08_003192	OG6_100398
B9J08_003193	OG6_102785
B9J08_003194	OG6_102477
B9J08_003195	OG6_500869
B9J08_003196	OG6_100923
B9J08_003197	OG6_102685
B9J08_003198	OG6_102607
B9J08_003200	OG6_162644
B9J08_003201	OG6_102850
B9J08_003202	OG6_112813
B9J08_003203	OG6_104017
B9J08_003204	OG6_499911
B9J08_003205	OG6_111236
B9J08_003206	OG6_103104
B9J08_003207	OG6_102501
B9J08_003208	OG6_102082
B9J08_003209	OG6_499855
B9J08_003210	OG6_100436
B9J08_003211	OG6_106486
B9J08_003212	OG6_104155
B9J08_003213	OG6_103579
B9J08_003214	OG6_107691
B9J08_003215	OG6_100179
B9J08_003216	OG6_104447
B9J08_003217	OG6_100697
B9J08_003218	OG6_112318
B9J08_003219	OG6_500208
B9J08_003220	OG6_101897
B9J08_003223	OG6r20_100698
B9J08_003224	OG6_101762
B9J08_003225	OG6_110525
B9J08_003226	OG6_102370
B9J08_003227	OG6_153292
B9J08_003228	OG6_100239
B9J08_003229	OG6_500837
B9J08_003230	OG6r20_103992
B9J08_003231	OG6_104379
B9J08_003232	OG6_100578
B9J08_003233	OG6_160270
B9J08_003234	OG6_102484
B9J08_003235	OG6_109783
B9J08_003236	OG6_160270
B9J08_003237	OG6_107133
B9J08_003238	OG6_100780
B9J08_003239	OG6_102115
B9J08_003240	OG6_102081
B9J08_003241	OG6_112320
B9J08_003242	OG6_101824
B9J08_003243	OG6_100985
B9J08_003244	OG6_102103
B9J08_003245	OG6_100137
B9J08_003246	OG6_103406
B9J08_003247	OG6r20_101990
B9J08_003248	OG6_100841
B9J08_003249	OG6_100961
B9J08_003250	OG6_101037
B9J08_003251	OG6_107620
B9J08_003252	OG6_102710
B9J08_003253	OG6_112021
B9J08_003254	OG6_121128
B9J08_003255	OG6_143878
B9J08_003256	OG6_118170
B9J08_003257	OG6_102858
B9J08_003258	OG6_122793
B9J08_003259	OG6_122563
B9J08_003260	OG6r20_109126
B9J08_003261	OG6_104129
B9J08_003262	OG6_513692
B9J08_003263	OG6_101684
B9J08_003264	OG6_106131
B9J08_003265	OG6_103870
B9J08_003266	OG6_119760
B9J08_003267	OG6_100349
B9J08_003268	OG6_105325
B9J08_003269	OG6_133406
B9J08_003270	OG6_112837
B9J08_003271	OG6_100454
B9J08_003272	OG6_105241
B9J08_003273	OG6_100333
B9J08_003274	OG6_101056
B9J08_003275	OG6_100109
B9J08_003276	OG6_100699
B9J08_003277	OG6_551097
B9J08_003278	OG6_103066
B9J08_003279	OG6_104927
B9J08_003280	OG6_114266
B9J08_003281	OG6_110573
B9J08_003282	OG6_103503
B9J08_003283	OG6_115817
B9J08_003284	OG6_104415
B9J08_003285	OG6_101568
B9J08_003286	OG6r20_106984
B9J08_003287	OG6_103917
B9J08_003288	OG6_101185
B9J08_003289	OG6_101137
B9J08_003290	OG6_101072
B9J08_003291	OG6_113998
B9J08_003292	OG6_100320
B9J08_003293	OG6_100947
B9J08_003294	OG6_101999
B9J08_003295	OG6_104095
B9J08_003296	OG6_101234
B9J08_003297	OG6_100282
B9J08_003298	OG6_102416
B9J08_003299	OG6_123057
B9J08_003300	OG6_101398
B9J08_003301	OG6r20_109211
B9J08_003302	OG6_136998
B9J08_003303	OG6_104044
B9J08_003304	OG6_129965
B9J08_003305	OG6_101209
B9J08_003306	OG6_100218
B9J08_003307	OG6_101403
B9J08_003308	OG6_127061
B9J08_003309	OG6_100519
B9J08_003310	OG6_102130
B9J08_003311	OG6_103504
B9J08_003312	OG6_500258
B9J08_003313	OG6_100849
B9J08_003314	OG6_100188
B9J08_003315	OG6_104710
B9J08_003316	OG6_103592
B9J08_003317	OG6r20_115394
B9J08_003318	OG6r20_110717
B9J08_003319	OG6_100963
B9J08_003320	OG6_103554
B9J08_003321	OG6_102816
B9J08_003322	OG6_118281
B9J08_003323	OG6_100026
B9J08_003324	OG6_108595
B9J08_003325	OG6r20_112603
B9J08_003326	OG6_100169
B9J08_003327	OG6_101467
B9J08_003328	OG6_103614
B9J08_003329	OG6_100390
B9J08_003330	OG6_102538
B9J08_003331	OG6_101573
B9J08_003332	OG6r20_106953
B9J08_003333	OG6r20_115395
B9J08_003334	OG6r20_109177
B9J08_003335	OG6_103236
B9J08_003336	OG6r20_110718
B9J08_003337	OG6r20_109178
B9J08_003338	OG6_102480
B9J08_003339	OG6_100458
B9J08_003340	OG6_101733
B9J08_003341	OG6_101746
B9J08_003342	OG6_101067
B9J08_003343	OG6_101816
B9J08_003344	OG6_153259
B9J08_003345	OG6r20_103090
B9J08_003346	OG6_102654
B9J08_003347	OG6_103455
B9J08_003348	OG6r20_102233
B9J08_003349	OG6_102774
B9J08_003350	OG6r20_102502
B9J08_003351	OG6_129960
B9J08_003352	OG6_103711
B9J08_003353	OG6_101497
B9J08_003354	OG6_101020
B9J08_003355	OG6_101938
B9J08_003356	OG6_110822
B9J08_003357	OG6_102724
B9J08_003358	OG6_102775
B9J08_003359	OG6_104146
B9J08_003360	OG6_104324
B9J08_003361	OG6_101682
B9J08_003364	OG6_100083
B9J08_003365	OG6_100430
B9J08_003366	OG6_103140
B9J08_003367	OG6_123058
B9J08_003368	OG6_100119
B9J08_003369	OG6_100120
B9J08_003370	OG6_111207
B9J08_003371	OG6_101500
B9J08_003372	OG6_119813
B9J08_003373	OG6_103454
B9J08_003374	OG6_104865
B9J08_003375	OG6r20_106099
B9J08_003376	OG6_100334
B9J08_003377	OG6_105442
B9J08_003378	OG6_102297
B9J08_003379	OG6_102390
B9J08_003380	OG6_102133
B9J08_003381	OG6_143758
B9J08_003382	OG6_102701
B9J08_003383	OG6_103044
B9J08_003384	OG6_101408
B9J08_003385	OG6_120008
B9J08_003386	OG6_106380
B9J08_003387	OG6_100898
B9J08_003388	OG6r20_109179
B9J08_003389	OG6_106323
B9J08_003390	OG6_101636
B9J08_003391	OG6_112506
B9J08_003392	OG6_112506
B9J08_003393	OG6_100855
B9J08_003394	OG6_100612
B9J08_003395	OG6_500871
B9J08_003396	OG6_101250
B9J08_003397	OG6_103857
B9J08_003398	OG6_119801
B9J08_003399	OG6r20_101352
B9J08_003400	OG6_109870
B9J08_003401	OG6_104443
B9J08_003402	OG6_101443
B9J08_003403	OG6_112271
B9J08_003404	OG6_198687
B9J08_003405	OG6_100931
B9J08_003406	OG6_102463
B9J08_003407	OG6_173339
B9J08_003408	OG6_121258
B9J08_003409	OG6_133367
B9J08_003410	OG6_102228
B9J08_003411	OG6_103028
B9J08_003412	OG6_103171
B9J08_003413	OG6_153234
B9J08_003414	OG6_100595
B9J08_003416	OG6_101051
B9J08_003417	OG6_147781
B9J08_003418	OG6_103181
B9J08_003419	OG6r20_102503
B9J08_003420	OG6r20_104616
B9J08_003421	OG6_101409
B9J08_003422	OG6r20_109182
B9J08_003424	OG6_100759
B9J08_003425	OG6_101401
B9J08_003426	OG6_101145
B9J08_003427	OG6_114273
B9J08_003428	OG6_104393
B9J08_003429	OG6_102760
B9J08_003430	OG6_101658
B9J08_003431	OG6_104163
B9J08_003432	OG6_101924
B9J08_003433	OG6_101924
B9J08_003434	OG6_100282
B9J08_003435	OG6_102011
B9J08_003436	OG6_103912
B9J08_003437	OG6_100111
B9J08_003438	OG6_143627
B9J08_003439	OG6_101929
B9J08_003440	OG6_102960
B9J08_003441	OG6_137086
B9J08_003442	OG6_100297
B9J08_003443	OG6_137818
B9J08_003444	OG6_109980
B9J08_003445	OG6_103289
B9J08_003446	OG6_100217
B9J08_003447	OG6_107420
B9J08_003448	OG6_100020
B9J08_003449	OG6_100385
B9J08_003450	OG6_102278
B9J08_003451	OG6r20_101230
B9J08_003452	OG6_103520
B9J08_003453	OG6_100153
B9J08_003454	OG6r20_102800
B9J08_003455	OG6_179758
B9J08_003457	OG6_102732
B9J08_003458	OG6_103665
B9J08_003459	OG6_133176
B9J08_003460	OG6_129962
B9J08_003461	OG6_109308
B9J08_003462	OG6_101647
B9J08_003463	OG6_103269
B9J08_003464	OG6_104484
B9J08_003465	OG6_127200
B9J08_003466	OG6_101212
B9J08_003467	OG6_101805
B9J08_003468	OG6r20_105281
B9J08_003469	OG6_103163
B9J08_003470	OG6_102833
B9J08_003471	OG6_114276
B9J08_003473	OG6_101285
B9J08_003474	OG6_137816
B9J08_003475	OG6r20_110720
B9J08_003477	OG6_101966
B9J08_003478	OG6_102934
B9J08_003479	OG6_119786
B9J08_003480	OG6_105573
B9J08_003481	OG6r20_110719
B9J08_003482	OG6_103790
B9J08_003483	OG6r20_101517
B9J08_003484	OG6_119793
B9J08_003485	OG6_101071
B9J08_003486	OG6_108039
B9J08_003487	OG6r20_167096
B9J08_003488	OG6_129971
B9J08_003489	OG6_100772
B9J08_003490	OG6_100807
B9J08_003491	OG6r20_109181
B9J08_003494	OG6_103108
B9J08_003495	OG6_103165
B9J08_003496	OG6_100501
B9J08_003497	OG6_110895
B9J08_003498	OG6_102227
B9J08_003499	OG6r20_102244
B9J08_003500	OG6_100925
B9J08_003501	OG6_103003
B9J08_003502	OG6_103007
B9J08_003503	OG6_115950
B9J08_003504	OG6_100270
B9J08_003505	OG6_103737
B9J08_003506	OG6_100330
B9J08_003507	OG6_103567
B9J08_003508	OG6_100608
B9J08_003509	OG6_100617
B9J08_003510	OG6_100382
B9J08_003511	OG6_131593
B9J08_003512	OG6_101150
B9J08_003513	OG6_500723
B9J08_003514	OG6_106883
B9J08_003515	OG6_499846
B9J08_003516	OG6_500811
B9J08_003517	OG6_100416
B9J08_003518	OG6_107465
B9J08_003519	OG6_101165
B9J08_003521	OG6_186751
B9J08_003522	OG6_102933
B9J08_003523	OG6_103476
B9J08_003524	OG6_100599
B9J08_003525	OG6_103331
B9J08_003526	OG6r20_119418
B9J08_003527	OG6_100863
B9J08_003528	OG6_105970
B9J08_003529	OG6_105970
B9J08_003530	OG6_100208
B9J08_003531	OG6_102457
B9J08_003532	OG6r20_107979
B9J08_003533	OG6_115523
B9J08_003534	OG6r20_167120
B9J08_003535	OG6_101296
B9J08_003536	OG6_102872
B9J08_003537	OG6_101546
B9J08_003538	OG6_103936
B9J08_003539	OG6_129947
B9J08_003540	OG6_110122
B9J08_003541	OG6r20_104615
B9J08_003542	OG6_100207
B9J08_003543	OG6_112257
B9J08_003544	OG6_104005
B9J08_003545	OG6_104238
B9J08_003546	OG6_110138
B9J08_003547	OG6_102341
B9J08_003550	OG6r20_105287
B9J08_003551	OG6_155214
B9J08_003552	OG6_111529
B9J08_003553	OG6_100306
B9J08_003554	OG6_104604
B9J08_003555	OG6_103373
B9J08_003556	OG6r20_107980
B9J08_003557	OG6_139701
B9J08_003558	OG6_112856
B9J08_003559	OG6_102152
B9J08_003560	OG6_104516
B9J08_003561	OG6_104486
B9J08_003562	OG6_113929
B9J08_003563	OG6_100245
B9J08_003564	OG6_100282
B9J08_003567	OG6_171097
B9J08_003568	OG6_100072
B9J08_003569	OG6_101136
B9J08_003570	OG6_102338
B9J08_003571	OG6_111632
B9J08_003572	OG6_113480
B9J08_003573	OG6_100912
B9J08_003574	OG6_102145
B9J08_003575	OG6_152955
B9J08_003576	OG6_102037
B9J08_003577	OG6_104008
B9J08_003578	OG6_100933
B9J08_003579	OG6_135290
B9J08_003580	OG6_500004
B9J08_003581	OG6_111211
B9J08_003582	OG6_100732
B9J08_003583	OG6_101755
B9J08_003584	OG6r20_103091
B9J08_003585	OG6_181392
B9J08_003586	OG6_100352
B9J08_003587	OG6_101179
B9J08_003588	OG6_104246
B9J08_003589	OG6_102176
B9J08_003590	OG6_111549
B9J08_003591	OG6r20_112584
B9J08_003592	OG6_105311
B9J08_003593	OG6_102889
B9J08_003594	OG6_500427
B9J08_003595	OG6_100480
B9J08_003596	OG6_101227
B9J08_003597	OG6_119811
B9J08_003598	OG6_112508
B9J08_003599	OG6_100633
B9J08_003600	OG6_108498
B9J08_003601	OG6r20_109183
B9J08_003602	OG6_103008
B9J08_003603	OG6_136665
B9J08_003604	OG6_113602
B9J08_003605	OG6_100842
B9J08_003606	OG6r20_107981
B9J08_003607	OG6_100908
B9J08_003608	OG6_102242
B9J08_003609	OG6_101195
B9J08_003610	OG6_100227
B9J08_003611	OG6_106150
B9J08_003612	OG6_100468
B9J08_003613	OG6_103563
B9J08_003614	OG6_100245
B9J08_003615	OG6_100329
B9J08_003616	OG6_221505
B9J08_003617	OG6_101346
B9J08_003618	OG6_101411
B9J08_003619	OG6r20_103995
B9J08_003620	OG6_102330
B9J08_003621	OG6_108039
B9J08_003622	OG6_100908
B9J08_003623	OG6_100168
B9J08_003624	OG6_100636
B9J08_003625	OG6_100820
B9J08_003626	OG6_102267
B9J08_003627	OG6r20_115396
B9J08_003628	OG6_100457
B9J08_003629	OG6_102470
B9J08_003630	OG6r20_101999
B9J08_003631	OG6_101003
B9J08_003632	OG6_100258
B9J08_003633	OG6_103617
B9J08_003634	OG6_100706
B9J08_003635	OG6r20_101801
B9J08_003636	OG6r20_102778
B9J08_003637	OG6_135321
B9J08_003638	OG6_108030
B9J08_003639	OG6_102524
B9J08_003640	OG6_102184
B9J08_003641	OG6_101202
B9J08_003642	OG6_102592
B9J08_003643	OG6_122958
B9J08_003644	OG6r20_109184
B9J08_003645	OG6_101807
B9J08_003646	OG6_102581
B9J08_003647	OG6_121269
B9J08_003648	OG6_132492
B9J08_003649	OG6_103183
B9J08_003650	OG6_100528
B9J08_003651	OG6r20_101013
B9J08_003652	OG6_103136
B9J08_003653	OG6_102580
B9J08_003654	OG6_500374
B9J08_003655	OG6_100322
B9J08_003656	OG6_124720
B9J08_003657	OG6_101746
B9J08_003658	OG6_101734
B9J08_003659	OG6_104658
B9J08_003660	OG6_103287
B9J08_003661	OG6_104154
B9J08_003662	OG6_103290
B9J08_003663	OG6_100059
B9J08_003664	OG6_104778
B9J08_003665	OG6_100649
B9J08_003666	OG6_101954
B9J08_003667	OG6_101123
B9J08_003668	OG6_152875
B9J08_003669	OG6_101680
B9J08_003670	OG6_137788
B9J08_003671	OG6_222604
B9J08_003672	OG6_193260
B9J08_003673	OG6_103527
B9J08_003674	OG6_100609
B9J08_003675	OG6_102881
B9J08_003676	OG6_103048
B9J08_003677	OG6_100935
B9J08_003678	OG6_107199
B9J08_003679	OG6_500551
B9J08_003680	OG6_102255
B9J08_003681	OG6_105883
B9J08_003682	OG6_100751
B9J08_003683	OG6_166411
B9J08_003684	OG6_100385
B9J08_003685	OG6_101045
B9J08_003686	OG6_105121
B9J08_003687	OG6_101976
B9J08_003688	OG6_101585
B9J08_003689	OG6_109220
B9J08_003690	OG6_129608
B9J08_003691	OG6_104457
B9J08_003692	OG6_101353
B9J08_003693	OG6_137734
B9J08_003694	OG6r20_107940
B9J08_003695	OG6_100584
B9J08_003696	OG6_103043
B9J08_003697	OG6_115066
B9J08_003698	OG6r20_110664
B9J08_003699	OG6_101405
B9J08_003700	OG6_101923
B9J08_003701	OG6_103001
B9J08_003702	OG6_103966
B9J08_003703	OG6_106656
B9J08_003704	OG6r20_126655
B9J08_003705	OG6r20_107982
B9J08_003706	OG6_100011
B9J08_003707	OG6_100561
B9J08_003708	OG6_100673
B9J08_003709	OG6_107354
B9J08_003710	OG6_103122
B9J08_003711	OG6_500647
B9J08_003712	OG6_150272
B9J08_003713	OG6_101841
B9J08_003714	OG6_102563
B9J08_003715	OG6_126561
B9J08_003716	OG6_101338
B9J08_003717	OG6_122984
B9J08_003718	OG6_101715
B9J08_003719	OG6_103444
B9J08_003720	OG6_101665
B9J08_003721	OG6_102871
B9J08_003722	OG6_101528
B9J08_003723	OG6r20_101647
B9J08_003724	OG6_100496
B9J08_003725	OG6_103094
B9J08_003726	OG6_101957
B9J08_003727	OG6_101922
B9J08_003728	OG6_104107
B9J08_003729	OG6_100091
B9J08_003730	OG6_100472
B9J08_003731	OG6_133436
B9J08_003732	OG6_100482
B9J08_003733	OG6r20_103092
B9J08_003734	OG6_129608
B9J08_003735	OG6_121377
B9J08_003736	OG6_102974
B9J08_003737	OG6_102250
B9J08_003738	OG6_101048
B9J08_003739	OG6_137845
B9J08_003740	OG6_101959
B9J08_003741	OG6_104074
B9J08_003742	OG6_101298
B9J08_003743	OG6_114648
B9J08_003744	OG6r20_119439
B9J08_003745	OG6_103712
B9J08_003746	OG6_101085
B9J08_003747	OG6_104623
B9J08_003748	OG6_102417
B9J08_003749	OG6_117012
B9J08_003750	OG6_103707
B9J08_003751	OG6_158931
B9J08_003752	OG6_210852
B9J08_003753	OG6_121387
B9J08_003754	OG6_107933
B9J08_003755	OG6_100373
B9J08_003756	OG6_100883
B9J08_003757	OG6_100282
B9J08_003758	OG6_100323
B9J08_003759	OG6_104234
B9J08_003760	OG6_110455
B9J08_003761	OG6_101027
B9J08_003762	OG6_105100
B9J08_003763	OG6_102045
B9J08_003764	OG6_101308
B9J08_003765	OG6_101850
B9J08_003766	OG6_102745
B9J08_003767	OG6_100962
B9J08_003768	OG6_100342
B9J08_003771	OG6_101716
B9J08_003772	OG6_152960
B9J08_003773	OG6_101825
B9J08_003774	OG6_101792
B9J08_003775	OG6_102080
B9J08_003776	OG6_105399
B9J08_003777	OG6r20_126673
B9J08_003778	OG6_101915
B9J08_003779	OG6_106980
B9J08_003780	OG6_100210
B9J08_003781	OG6_143826
B9J08_003782	OG6_100805
B9J08_003783	OG6_103270
B9J08_003784	OG6_100305
B9J08_003785	OG6_100754
B9J08_003786	OG6_104914
B9J08_003787	OG6_101970
B9J08_003788	OG6_206991
