Entry	Gene Names	Protein names	Mass
A0A2H0ZV37	B9J08_004084 CA7LBN_000020 CJI97_004152	Uncharacterized protein	21309
A0A2H0ZV39	B9J08_002308 CA7LBN_004826 CJI97_001851	Protein EFR3	96944
A0A2H0ZV45	B9J08_002322 B9J08_05332	14-3-3 domain-containing protein	28857
A0A2H0ZV49	B9J08_002295 CA7LBN_004839 CJI97_001838 QG37_05830	Uncharacterized protein	23892
A0A2H0ZV51	B9J08_002309 B9J08_05319	Uncharacterized protein	12988
A0A2H0ZV53	B9J08_002333 CA7LBN_004805 CJI97_001876	Uncharacterized protein	55726
A0A2H0ZV55	B9J08_002336 B9J08_05346	Tyrosine specific protein phosphatases domain-containing protein	72432
A0A2H0ZV56	B9J08_002242 CA7LBN_004886	Amino acid permease/ SLC12A domain-containing protein	61843
A0A2H0ZV61	B9J08_002305 CA7LBN_004829	Uncharacterized protein	152249
A0A2H0ZV66	B9J08_002319 CA7LBN_004817	Uncharacterized protein	54376
A0A2H0ZV69	B9J08_002332 B9J08_05342	Uncharacterized protein	52879
A0A2H0ZV75	B9J08_002315 CA7LBN_004821 CJI97_001858 QG37_05877	Reticulon-like protein	32608
A0A2H0ZV78	B9J08_002330 CA7LBN_004807	Uncharacterized protein	33473
A0A2H0ZV79	B9J08_002356 B9J08_05366	Uncharacterized protein	25910
A0A2H0ZV88	B9J08_002272 CA7LBN_004860	Aminopeptidase P N-terminal domain-containing protein	57235
A0A2H0ZV91	B9J08_002352 B9J08_05362	Magnesium-dependent phosphatase-1	19854
A0A2H0ZV94	B9J08_002337 CA7LBN_004801	Vacuolar-sorting protein SNF8	26774
A0A2H0ZV98	B9J08_002376 CA7LBN_004769 CJI97_001921	Protein DML1 (Protein dml1)	55642
A0A2H0ZV99	B9J08_002282 CA7LBN_004851	Uncharacterized protein	35328
A0A2H0ZVA0	B9J08_002365 CA7LBN_004776	Uncharacterized protein	146714
A0A2H0ZVA1	B9J08_002373 B9J08_05383	Uncharacterized protein	20768
A0A2H0ZVA2	B9J08_002362 CA7LBN_004778 CJI97_001907	DUF676 domain-containing protein	77163
A0A2H0ZVA8	B9J08_002361 B9J08_05371	Uncharacterized protein	32730
A0A2H0ZVA9	B9J08_002292 B9J08_05302	Nodulin-like domain-containing protein	50082
A0A2H0ZVB0	B9J08_003757 CA7LBN_000301 CJI97_003831	Uncharacterized protein	33159
A0A2H0ZVB1	B9J08_002372 B9J08_05382	Uncharacterized protein	12810
A0A2H0ZVB4	B9J08_002384 B9J08_05394	Uncharacterized protein	20176
A0A2H0ZVB7	B9J08_002357 B9J08_05367	Altered inheritance of mitochondria protein 24, mitochondrial	43528
A0A2H0ZVC0	B9J08_002383 B9J08_05393	Uncharacterized protein	32927
A0A2H0ZVC6	B9J08_002312 CA7LBN_004824 CJI97_001855	U3 small nucleolar RNA-associated protein 8	82211
A0A2H0ZVC9	B9J08_002367 B9J08_05377	60S ribosomal protein L9-B	21656
A0A2H0ZVD0	B9J08_002397 CA7LBN_004752	Shugoshin C-terminal domain-containing protein	68761
A0A2H0ZVD2	B9J08_002393 B9J08_05403	RRM domain-containing protein	21078
A0A2H0ZVD7	B9J08_002334 B9J08_05344	Uncharacterized protein	52342
A0A2H0ZVE1	B9J08_002407 B9J08_05417	Uncharacterized protein	22930
A0A2H0ZVE2	B9J08_002344 B9J08_05354	HTH APSES-type domain-containing protein	96811
A0A2H0ZVE5	B9J08_002377 B9J08_05387	Triacylglycerol lipase	57538
A0A2H0ZVE7	B9J08_002413 CA7LBN_004738	NADH:flavin oxidoreductase/NADH oxidase N-terminal domain-containing protein	46104
A0A2H0ZVE9	B9J08_002417 B9J08_05427	Uncharacterized protein	77905
A0A2H0ZVF3	B9J08_003820 B9J08_01678	FCP1 homology domain-containing protein	40146
A0A2H0ZVF4	B9J08_002354 B9J08_05364	Uncharacterized protein	282053
A0A2H0ZVF5	B9J08_002419 CA7LBN_004734	Fe2OG dioxygenase domain-containing protein	38411
A0A2H0ZVF7	B9J08_002423 CA7LBN_004731	Sin3 binding protein	53571
A0A2H0ZVG3	B9J08_002426 B9J08_05436	SAP domain-containing protein	19815
A0A2H0ZVH2	B9J08_002408 CA7LBN_004742 QG37_06001	NADH:flavin oxidoreductase/NADH oxidase N-terminal domain-containing protein	45881
A0A2H0ZVH6	B9J08_002436 B9J08_05446	Uncharacterized protein	23583
A0A2H0ZVI5	B9J08_002434 CA7LBN_004722	Major facilitator superfamily (MFS) profile domain-containing protein	66649
A0A2H0ZVI6	B9J08_002446 B9J08_05456	DUF300-domain-containing protein	61274
A0A2H0ZVJ3	B9J08_004041 B9J08_01898	Chromatin target of PRMT1 protein C-terminal domain-containing protein	26503
A0A2H0ZVJ4	B9J08_002430 CA7LBN_004725 CJJ07_003695	CSN8/PSMD8/EIF3K domain-containing protein	31896
A0A2H0ZVJ9	B9J08_002459 B9J08_05469	Sphingolipid long chain base-responsive protein LSP1	34281
A0A2H0ZVL3	B9J08_002405 CA7LBN_004744	KAP NTPase domain-containing protein	32351
A0A2H0ZVL4	B9J08_002475 CA7LBN_004682	Uncharacterized protein	112673
A0A2H0ZVL5	B9J08_002479 B9J08_05489	Enoyl reductase (ER) domain-containing protein	37120
A0A2H0ZVL6	B9J08_002466 CA7LBN_004691	SH3 domain-containing protein	63979
A0A2H0ZVL8	B9J08_002473 B9J08_05483	Ribosomal protein S15	36697
A0A2H0ZVM1	B9J08_002454 CA7LBN_004703	Mo25-like protein	38883
A0A2H0ZVM3	B9J08_002415 CA7LBN_004736 CJI97_001959	Uncharacterized protein	23606
A0A2H0ZVM4	B9J08_002489 CA7LBN_004670	WD40 repeat-like protein	102507
A0A2H0ZVM5	B9J08_004019 B9J08_01876	EamA domain-containing protein	40186
A0A2H0ZVM9	B9J08_002476 B9J08_05486	Nitrogen regulatory protein DAL80	62398
A0A2H0ZVN4	B9J08_002493 B9J08_05503	Uncharacterized protein	8110
A0A2H0ZVN5	B9J08_002486 B9J08_05496	Protein PBN1	16406
A0A2H0ZVN7	B9J08_002495 B9J08_05505	guanylate kinase (EC 2.7.4.8)	20739
A0A2H0ZVN8	B9J08_002427 CA7LBN_004728	TauD/TfdA-like domain-containing protein	44423
A0A2H0ZVP2	B9J08_002437 CA7LBN_004719	Vacuolar membrane protein	31864
A0A2H0ZVP5	B9J08_002474 CA7LBN_004683	Pseudouridine synthase RsuA/RluA-like domain-containing protein	44493
A0A2H0ZVP6	B9J08_002498 B9J08_05508	Uncharacterized protein	20192
A0A2H0ZVP7	B9J08_002505 CA7LBN_004657 CJI97_002050	Histone-binding protein RBBP4 N-terminal domain-containing protein	55795
A0A2H0ZVP8	B9J08_002509 CA7LBN_004654	Uncharacterized protein	53834
A0A2H0ZVP9	B9J08_002480 CA7LBN_004677 CJJ07_003380 QG37_06112	Glucose xylose facilitator 1	60155
A0A2H0ZVQ4	B9J08_002447 CA7LBN_004710	Altered inheritance of mitochondria protein 23, mitochondrial	41887
A0A2H0ZVQ5	B9J08_002506 B9J08_05516	DUF4110 domain-containing protein	72731
A0A2H0ZVR0	B9J08_002515 B9J08_05525	Uncharacterized protein	22515
A0A2H0ZVR5	B9J08_002526 CA7LBN_004640	CUE domain-containing protein	40673
A0A2H0ZVR8	B9J08_002500 B9J08_05510	Uncharacterized protein	35297
A0A2H0ZVS3	B9J08_002494 B9J08_05504	Importin N-terminal domain-containing protein	108240
A0A2H0ZVS6	B9J08_003936 CA7LBN_000080 CJI97_004086	Uncharacterized protein	137511
A0A2H0ZVS7	B9J08_002527 B9J08_05537	Uncharacterized protein	10086
A0A2H0ZVS8	B9J08_002467 B9J08_05477	Uncharacterized protein	105522
A0A2H0ZVS9	B9J08_002530 CA7LBN_004636	TIGR01456 family HAD hydrolase	41923
A0A2H0ZVT3	B9J08_002504 CA7LBN_004658	PRP1 splicing factor N-terminal domain-containing protein	100494
A0A2H0ZVT6	B9J08_002529 CA7LBN_004637	GATA-type domain-containing protein	29523
A0A2H0ZVT9	B9J08_002537 CA7LBN_004629 CJI97_002082 QG37_06205	Methyltransferase type 11 domain-containing protein	34335
A0A2H0ZVU3	B9J08_002514 CA7LBN_004650	Transcription elongation factor Eaf N-terminal domain-containing protein	36725
A0A2H0ZVU6	B9J08_002531 CA7LBN_004635	Tetrapyrrole methylase domain-containing protein	60919
A0A2H0ZVU9	B9J08_002547 CA7LBN_004620	Mitochondrial inner membrane i-AAA protease supercomplex subunit MGR3	57901
A0A2H0ZVV0	B9J08_002546 B9J08_05556	Uncharacterized protein	10066
A0A2H0ZVV2	B9J08_002246 CA7LBN_004882 CJI97_001789	LicD/FKTN/FKRP nucleotidyltransferase domain-containing protein	71560
A0A2H0ZVV7	B9J08_002541 CA7LBN_004625	Uncharacterized protein	52007
A0A2H0ZVV8	B9J08_002256 CA7LBN_004874	Uncharacterized protein	31677
A0A2H0ZVV9	B9J08_003895 B9J08_01753	Endonuclease/exonuclease/phosphatase domain-containing protein	48005
A0A2H0ZVW0	B9J08_002556 B9J08_05566	IMS import disulfide relay-system CHCH-CHCH-like Cx9C domain-containing protein	11219
A0A2H0ZVW2	B9J08_002557 B9J08_05567	LicD/FKTN/FKRP nucleotidyltransferase domain-containing protein	72290
A0A2H0ZVW3	B9J08_002535 B9J08_05545	Trafficking protein particle complex subunit BET3	21574
A0A2H0ZVW4	B9J08_002551 B9J08_05561	Uncharacterized protein	10243
A0A2H0ZVX1	B9J08_002559 B9J08_05569	Uncharacterized protein	56345
A0A2H0ZVX3	B9J08_002567 B9J08_05577	Mitochondrial import protein 1	15875
A0A2H0ZVX4	B9J08_002561 B9J08_05571	Uncharacterized protein	15806
A0A2H0ZVX5	B9J08_002518 CA7LBN_004648	ASTRA-associated protein 1	46255
A0A2H0ZVX7	B9J08_002545 CA7LBN_004621	Uncharacterized protein	66319
A0A2H0ZVX9	B9J08_002555 B9J08_05565	EF-hand domain-containing protein	25071
A0A2H0ZVY2	B9J08_002528 B9J08_05538	Uncharacterized protein	8211
A0A2H0ZVY3	B9J08_002577 B9J08_05587	Peptidase M20 dimerisation domain-containing protein	48714
A0A2H0ZVY5	B9J08_002574 B9J08_05584	Uncharacterized protein	23777
A0A2H0ZVY7	B9J08_002576 CA7LBN_004598	Zn(2)-C6 fungal-type domain-containing protein	53049
A0A2H0ZVY8	B9J08_002237 B9J08_05247	Major facilitator superfamily (MFS) profile domain-containing protein	54297
A0A2H0ZVY9	B9J08_002538 CA7LBN_004628	Pirin	36727
A0A2H0ZVZ0	B9J08_002286 CA7LBN_004847 CJI97_001829	Uncharacterized protein	41574
A0A2H0ZVZ1	B9J08_002565 B9J08_05575	Uncharacterized protein	23966
A0A2H0ZVZ2	B9J08_002579 B9J08_05589	Uncharacterized protein	17827
A0A2H0ZVZ4	B9J08_002584 CA7LBN_004592	Arrestin C-terminal-like domain-containing protein	70554
A0A2H0ZVZ5	B9J08_001949 B9J08_03022	Uncharacterized protein	14401
A0A2H0ZVZ7	B9J08_002581 CA7LBN_004595 CJI97_002125	Major facilitator superfamily (MFS) profile domain-containing protein	71364
A0A2H0ZW00	B9J08_001952 CA7LBN_003259	NCS1 nucleoside transporter	59897
A0A2H0ZW01	B9J08_002575 CA7LBN_004599	Uncharacterized protein	89621
A0A2H0ZW04	B9J08_002558 CA7LBN_004611 CJJ07_003063	UDENN FLCN/SMCR8-type domain-containing protein	24847
A0A2H0ZW08	B9J08_001954 CA7LBN_003258	Extracellular mutant protein 11 C-terminal domain-containing protein	89338
A0A2H0ZW09	B9J08_001968 CA7LBN_003244	Aldehyde dehydrogenase	53910
A0A2H0ZW11	B9J08_002306 B9J08_05316	Translation machinery-associated protein 16	20531
A0A2H0ZW13	B9J08_002257 B9J08_05267	NAD-dependent epimerase/dehydratase domain-containing protein	38206
A0A2H0ZW15	B9J08_001970 CA7LBN_003242	LisH domain-containing protein	42744
A0A2H0ZW16	B9J08_002267 B9J08_05277	Uncharacterized protein	65923
A0A2H0ZW23	B9J08_001965 CA7LBN_003247 CJI97_002150	Prenyltransferase alpha-alpha toroid domain-containing protein	43387
A0A2H0ZW28	B9J08_001985 B9J08_03058	beta-glucosidase (EC 3.2.1.21)	90968
A0A2H0ZW33	B9J08_001969 CA7LBN_003243	F-box domain-containing protein	58922
A0A2H0ZW35	B9J08_002287 CA7LBN_004846	Tr-type G domain-containing protein	117880
A0A2H0ZW36	B9J08_001993 B9J08_03066	Cytochrome c oxidase assembly protein CtaG/Cox11	30628
A0A2H0ZW37	B9J08_002001 B9J08_03074	Glutathione S-transferase	27061
A0A2H0ZW38	B9J08_001996 B9J08_03069	TauD/TfdA-like domain-containing protein	47080
A0A2H0ZW39	B9J08_001986 B9J08_03059	Uncharacterized protein	10968
A0A2H0ZW40	B9J08_001987 CA7LBN_003229	Cytochrome b2, mitochondrial	61465
A0A2H0ZW44	B9J08_002003 CA7LBN_003215	EH domain-containing protein	74778
A0A2H0ZW45	B9J08_002011 CA7LBN_003208	Thiol-specific monooxygenase	52654
A0A2H0ZW46	B9J08_001962 B9J08_03035	Uncharacterized protein	28414
A0A2H0ZW47	B9J08_002338 B9J08_05348	tRNA pseudouridine(38-40) synthase	47401
A0A2H0ZW48	B9J08_002297 B9J08_05307	Major facilitator superfamily (MFS) profile domain-containing protein	58282
A0A2H0ZW50	B9J08_001998 B9J08_03071	OPT family small oligopeptide transporter	87603
A0A2H0ZW54	B9J08_002014 CA7LBN_003205	Trafficking protein particle complex subunit	27560
A0A2H0ZW55	B9J08_002013 CA7LBN_003206	Altered inheritance of mitochondria protein 9, mitochondrial (Found in mitochondrial proteome protein 29)	70347
A0A2H0ZW57	B9J08_002026 B9J08_03099	Grx4 family monothiol glutaredoxin	26504
A0A2H0ZW60	B9J08_002007 CA7LBN_003212	Uncharacterized protein	86556
A0A2H0ZW61	B9J08_001992 B9J08_03065	Importin N-terminal domain-containing protein	113694
A0A2H0ZW65	B9J08_001984 CA7LBN_003231 CJI97_002169 CJJ07_000395 QG37_08160	Major facilitator superfamily (MFS) profile domain-containing protein	59833
A0A2H0ZW66	B9J08_002031 CA7LBN_003192 CJI97_002222	Uncharacterized protein	27304
A0A2H0ZW68	B9J08_002017 B9J08_03090	BRCT domain-containing protein	74050
A0A2H0ZW69	B9J08_002317 CA7LBN_004819 CJI97_001860	Ribosomal protein L10	29197
A0A2H0ZW76	B9J08_002018 CA7LBN_003202	Thioredoxin	36822
A0A2H0ZW77	B9J08_002044 CA7LBN_003181	tRNA nucleotidyltransferase	61503
A0A2H0ZW80	B9J08_002048 CA7LBN_003179 QG37_00273	CDK-activating kinase assembly factor MAT1	32739
A0A2H0ZW81	B9J08_002328 CA7LBN_004809 CJI97_001871	Dienelactone hydrolase domain-containing protein	30367
A0A2H0ZW82	B9J08_002028 B9J08_03101	Vacuolar ATPase assembly integral membrane protein VMA21	12450
A0A2H0ZW83	B9J08_002015 CA7LBN_003204	Uncharacterized protein	53864
A0A2H0ZW84	B9J08_002055 B9J08_03128	Uncharacterized protein	20310
A0A2H0ZW88	B9J08_002012 CA7LBN_003207	Uncharacterized protein	34478
A0A2H0ZW90	B9J08_002058 CA7LBN_003169	TECPR1-like DysF domain-containing protein	59437
A0A2H0ZW93	B9J08_002022 B9J08_03095	Chromatin assembly factor 1 subunit A	73740
A0A2H0ZW95	B9J08_002037 B9J08_03110	Uncharacterized protein	41319
A0A2H0ZW99	B9J08_002389 B9J08_05399	Uncharacterized protein	81329
A0A2H0ZWA2	B9J08_002049 CA7LBN_003178 CJI97_002240	Uncharacterized protein	42920
A0A2H0ZWA3	B9J08_002035 B9J08_03108	Uncharacterized protein	31337
A0A2H0ZWA6	B9J08_002032 B9J08_03105	Nucleotidyl transferase domain-containing protein	47822
A0A2H0ZWA8	B9J08_002359 B9J08_05369	Actin patches distal protein 1	33876
A0A2H0ZWB1	B9J08_002076 CA7LBN_003152 CJI97_002267 QG37_00309	N-acetyltransferase domain-containing protein	25096
A0A2H0ZWC2	B9J08_002069	Pheromone alpha factor receptor	35999
A0A2H0ZWC3	B9J08_002057 CA7LBN_003170 CJI97_002248	Zn(2)-C6 fungal-type domain-containing protein	71846
A0A2H0ZWC6	B9J08_002054 CA7LBN_003173 QG37_00279	RNA polymerase II-associated protein RBA50	50414
A0A2H0ZWD1	B9J08_002088 B9J08_03161	Small GTP-binding protein	20594
A0A2H0ZWD2	B9J08_002079 CA7LBN_003149	Major facilitator superfamily (MFS) profile domain-containing protein	62636
A0A2H0ZWD3	B9J08_002067 B9J08_03140	Amino acid permease/ SLC12A domain-containing protein	65907
A0A2H0ZWD4	B9J08_002083 CA7LBN_003145	Uncharacterized protein	145494
A0A2H0ZWD9	B9J08_002105 B9J08_03178	SSD domain-containing protein	138384
A0A2H0ZWE3	B9J08_002077 CA7LBN_003151	N-acetyltransferase domain-containing protein	62115
A0A2H0ZWE5	B9J08_002441 B9J08_05451	Transcription factor Iwr1 domain-containing protein	26554
A0A2H0ZWF0	B9J08_002108 B9J08_03181	Uncharacterized protein	43614
A0A2H0ZWF5	B9J08_002120 B9J08_03193	Uncharacterized protein	77437
A0A2H0ZWG1	B9J08_002097 B9J08_03170	Bacterial surface antigen (D15) domain-containing protein	54803
A0A2H0ZWG4	B9J08_002410 B9J08_05420	RRM domain-containing protein	13110
A0A2H0ZWG6	B9J08_002119 B9J08_03192	Uncharacterized protein	73490
A0A2H0ZWG7	B9J08_002107 B9J08_03180	Fumarylacetoacetase-like C-terminal domain-containing protein	25635
A0A2H0ZWH8	B9J08_002141 CA7LBN_003097	Uncharacterized protein	35582
A0A2H0ZWH9	B9J08_002139 CA7LBN_003099	SH3 domain-containing protein	22860
A0A2H0ZWI0	B9J08_002432 B9J08_05442	Arrestin C-terminal-like domain-containing protein	49544
A0A2H0ZWI1	B9J08_002471 B9J08_05481	Uncharacterized protein	9118
A0A2H0ZWI5	B9J08_002127 CA7LBN_003109	Protein IFH1	92381
A0A2H0ZWI6	B9J08_002147 B9J08_03220	Sec1 family protein	86710
A0A2H0ZWI7	B9J08_002133 CA7LBN_003104	ABC1 atypical kinase-like domain-containing protein	64187
A0A2H0ZWI8	B9J08_002442 B9J08_05452	PRELI/MSF1 domain-containing protein	20649
A0A2H0ZWJ1	B9J08_002149 CA7LBN_003090	Peptidase A1 domain-containing protein	59149
A0A2H0ZWJ3	B9J08_002156 CA7LBN_003084 CJI97_001625	Uncharacterized protein	62242
A0A2H0ZWJ7	B9J08_002157 B9J08_03230	3-oxoacyl-[acyl-carrier-protein] reductase	26522
A0A2H0ZWK1	B9J08_002144 CA7LBN_003094	UDENN domain-containing protein	80046
A0A2H0ZWK2	B9J08_002161 CA7LBN_003080	Uncharacterized protein	34657
A0A2H0ZWK7	B9J08_002171 B9J08_03244	N-acetyltransferase domain-containing protein	17927
A0A2H0ZWK8	B9J08_002154 CA7LBN_003086	Bud22 domain-containing protein	60239
A0A2H0ZWK9	B9J08_002462 CA7LBN_004695 CJI97_002006	STAS domain-containing protein	110210
A0A2H0ZWL0	B9J08_002166 B9J08_03239	AB hydrolase-1 domain-containing protein	64371
A0A2H0ZWL1	B9J08_002511 B9J08_05521	Cytochrome c oxidase assembly protein COX16, mitochondrial	17165
A0A2H0ZWL4	B9J08_002522 B9J08_05532	Myb-like domain-containing protein	40374
A0A2H0ZWL5	B9J08_002158 B9J08_03231	YCII-related domain-containing protein	12620
A0A2H0ZWL6	B9J08_002472 B9J08_05482	Kinetochore-associated protein	22425
A0A2H0ZWL7	B9J08_002164 CA7LBN_003077 CJI97_001617	Aminotransferase class I/classII large domain-containing protein	48823
A0A2H0ZWL9	B9J08_002176 B9J08_03249	Uncharacterized protein	43868
A0A2H0ZWM3	B9J08_002165 CA7LBN_003076 CJI97_001616	Uncharacterized protein	37780
A0A2H0ZWM7	B9J08_002174 CA7LBN_003068 CJI97_001607	Uncharacterized protein	87711
A0A2H0ZWM8	B9J08_002177 B9J08_03250	Antagonist of mitotic exit network protein 1	58785
A0A2H0ZWM9	B9J08_002168 CA7LBN_003073 CJI97_001613 QG37_00449	Major facilitator superfamily (MFS) profile domain-containing protein	65477
A0A2H0ZWN0	B9J08_002175 B9J08_03248	Uncharacterized protein	11004
A0A2H0ZWN4	B9J08_002542 CA7LBN_004624	Protein SIP5	51356
A0A2H0ZWN5	B9J08_002189 B9J08_03262	HAD hydrolase	36719
A0A2H0ZWN6	B9J08_002492 B9J08_05502	Uncharacterized protein	34495
A0A2H0ZWP4	B9J08_002194 CA7LBN_003054	V-SNARE coiled-coil homology domain-containing protein	32160
A0A2H0ZWP6	B9J08_002205 B9J08_03278	Uncharacterized protein	50469
A0A2H0ZWP9	B9J08_002204 CA7LBN_003045 CJI97_001578	Topoisomerase I damage affected protein 11	39873
A0A2H0ZWQ1	B9J08_002200 B9J08_03273	Mmc1 C-terminal domain-containing protein	66014
A0A2H0ZWQ2	B9J08_002552 CA7LBN_004616	F-box domain-containing protein	38054
A0A2H0ZWQ7	B9J08_002215 B9J08_03288	HIT-type domain-containing protein	16560
A0A2H0ZWR3	B9J08_002198 B9J08_03271	Chromatin structure-remodeling complex protein RSC58	61803
A0A2H0ZWR4	B9J08_002210 CA7LBN_003040 CJI97_001572	DNA-directed RNA polymerase III subunit RPC4	41552
A0A2H0ZWR7	B9J08_002572 B9J08_05582	Gfd2/YDR514C-like C-terminal domain-containing protein	36357
A0A2H0ZWS0	B9J08_002227 CA7LBN_003025 CJI97_001556 CJJ07_001386	Purine permease	61164
A0A2H0ZWS1	B9J08_002226 CA7LBN_003026 CJI97_001557	Uncharacterized protein	34000
A0A2H0ZWS2	B9J08_002220 CA7LBN_003032 CJI97_001563	Cyclin N-terminal domain-containing protein	40085
A0A2H0ZWS6	B9J08_002533 B9J08_05543	AN1-type domain-containing protein	18300
A0A2H0ZWT4	B9J08_002229 B9J08_03302	LicD/FKTN/FKRP nucleotidyltransferase domain-containing protein	91662
A0A2H0ZWT5	B9J08_002234 CA7LBN_003019	Uncharacterized protein	25516
A0A2H0ZWT6	B9J08_002543 CA7LBN_004623	Uncharacterized protein	51993
A0A2H0ZWT7	B9J08_002218 B9J08_03291	Uncharacterized protein	17303
A0A2H0ZWU0	B9J08_002247 CA7LBN_004881 CJI97_001790	Uncharacterized protein	26349
A0A2H0ZWU5	B9J08_002239 CA7LBN_004889 CJI97_001782	Major facilitator superfamily (MFS) profile domain-containing protein	54327
A0A2H0ZWU7	B9J08_002228 B9J08_03301	Uncharacterized protein	14322
A0A2H0ZWU8	B9J08_002553 B9J08_05563	DUF410-domain-containing protein	35974
A0A2H0ZWW0	B9J08_002260 B9J08_05270	Uncharacterized protein	24375
A0A2H0ZWW2	B9J08_002563 CA7LBN_004608	VWFA domain-containing protein	28991
A0A2H0ZWW7	B9J08_002285 B9J08_05295	Uncharacterized protein	13062
A0A2H0ZWX6	B9J08_002274 B9J08_05284	Major facilitator superfamily (MFS) profile domain-containing protein	62006
A0A2H0ZWY1	B9J08_001988 B9J08_03061	Uncharacterized protein	16973
A0A2H0ZWZ2	B9J08_001999 B9J08_03072	Aspartate-tRNA ligase	78241
A0A2H0ZWZ3	B9J08_002583 B9J08_05593	D-galactonate transporter	66266
A0A2H0ZWZ4	B9J08_002296 B9J08_05306	Uncharacterized protein	17910
A0A2H0ZX16	B9J08_002343 B9J08_05353	VPS37 C-terminal domain-containing protein	20462
A0A2H0ZX31	B9J08_001977 B9J08_03050	Protein FMP42	58459
A0A2H0ZX39	B9J08_002341 B9J08_05351	RING-type domain-containing protein	52647
A0A2H0ZX45	B9J08_002039 B9J08_03112	Cytidyltransferase-like domain-containing protein	31370
A0A2H0ZX54	B9J08_002375 B9J08_05385	Saccharopine dehydrogenase	49020
A0A2H0ZX58	B9J08_002360 CA7LBN_004780 CJI97_001905	Protein disulfide-isomerase domain	40304
A0A2H0ZX59	B9J08_002051 B9J08_03124	Uncharacterized protein	71143
A0A2H0ZX77	B9J08_002385 CA7LBN_004762 CJI97_001930	Uracil-DNA glycosylase-like domain-containing protein	28712
A0A2H0ZX78	B9J08_002358 B9J08_05368	PIPK domain-containing protein	72438
A0A2H0ZX89	B9J08_002425 B9J08_05435	DUF202 domain-containing protein	27114
A0A2H0ZX90	B9J08_002071 B9J08_03144	Altered inheritance of mitochondria protein 19	14997
A0A2H0ZXC2	B9J08_002438 CA7LBN_004718 CJI97_001982	Proteasome assembly chaperone 1	29483
A0A2H0ZXC9	B9J08_002052 CA7LBN_003175	TEA domain-containing protein	95735
A0A2H0ZXD5	B9J08_002450 B9J08_05460	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial	25049
A0A2H0ZXD6	B9J08_002443 B9J08_05453	Amino acid permease/ SLC12A domain-containing protein	63453
A0A2H0ZXE0	B9J08_002111 B9J08_03184	Bromo domain-containing protein	52832
A0A2H0ZXE1	B9J08_002062 CA7LBN_003165	YTH domain-containing protein	31279
A0A2H0ZXF2	B9J08_002464 CA7LBN_004693 CJI97_002008	Iron transporter FTH1	46468
A0A2H0ZXF5	B9J08_002468 B9J08_05478	PIG-P domain-containing protein	17109
A0A2H0ZXF8	B9J08_002121 B9J08_03194	Pre-mRNA-splicing factor ISY1	25076
A0A2H0ZXH1	B9J08_002499 CA7LBN_004663 CJI97_002043	FAD/NAD(P)-binding domain-containing protein	45757
A0A2H0ZXH4	B9J08_002131 CA7LBN_003105	Uncharacterized protein	86064
A0A2H0ZXH5	B9J08_002525 CA7LBN_004641 CJI97_002070 CJJ07_002384	Uncharacterized protein	25241
A0A2H0ZXI8	B9J08_002502 B9J08_05512	Ubiquitin-conjugating enzyme variant MMS2	15365
A0A2H0ZXJ2	B9J08_002507 B9J08_05517	Uncharacterized protein	12765
A0A2H0ZXJ3	B9J08_002092 CA7LBN_003137 CJI97_002283	25S rRNA (uridine-N(3))-methyltransferase BMT5-like domain-containing protein	36514
A0A2H0ZXJ4	B9J08_002520 CA7LBN_004646 CJI97_002065	J domain-containing protein	31291
A0A2H0ZXK6	B9J08_002523 B9J08_05533	Uncharacterized protein	15283
A0A2H0ZXL2	B9J08_002540 B9J08_05550	Opaque-phase-specific protein OP4	41272
A0A2H0ZXN5	B9J08_001530 CA7LBN_001650 CJI97_001779 QG37_03385	Dicarboxylic amino acid permease	63552
A0A2H0ZXP0	B9J08_001536 CA7LBN_001645	Amino acid transporter transmembrane domain-containing protein	51790
A0A2H0ZXP8	B9J08_00011 B9J08_001540	Dihydrodipicolinate synthase	32630
A0A2H0ZXQ5	B9J08_002132 B9J08_03205	Uncharacterized protein	9885
A0A2H0ZXR1	B9J08_001533 CA7LBN_001648 QG37_03389	Aldehyde dehydrogenase domain-containing protein	55397
A0A2H0ZXR3	B9J08_00016 B9J08_001545	Class II aldolase/adducin N-terminal domain-containing protein	31640
A0A2H0ZXR4	B9J08_001538 CA7LBN_001643	NAD(P)-binding domain-containing protein	32282
A0A2H0ZXR5	B9J08_002192 CA7LBN_003056	Nucleoporin	145790
A0A2H0ZXR7	B9J08_00027 B9J08_001556	Uncharacterized protein	27946
A0A2H0ZXS1	B9J08_001560 CA7LBN_001625	Programmed cell death protein 2 C-terminal domain-containing protein	49008
A0A2H0ZXS4	B9J08_00026 B9J08_001555	VPS9 domain-containing protein	88084
A0A2H0ZXS5	B9J08_00019 B9J08_001548	Uncharacterized protein	15383
A0A2H0ZXT0	B9J08_001570 CA7LBN_001616 CJI97_001740	TauD/TfdA-like domain-containing protein	43960
A0A2H0ZXT1	B9J08_001537 CA7LBN_001644	Amino acid transporter transmembrane domain-containing protein	51668
A0A2H0ZXT2	B9J08_00020 B9J08_001549	Uncharacterized protein	15149
A0A2H0ZXT3	B9J08_001553 CA7LBN_001631	Geranylgeranyl pyrophosphate synthase	39842
A0A2H0ZXT4	B9J08_001565 CA7LBN_001620	Uncharacterized protein	123968
