Entry	Gene Names	Protein names	Mass
A0A8H4FU85	FT663_02723	Uncharacterized protein	93877
A0A8H4FUI9	FT663_02724	F-box domain-containing protein	73747
A0A8H4D3K9	FT663_02725	Protein kinase domain-containing protein	45057
A0A8H4D3D8	FT663_02726	Uncharacterized protein	15125
A0A8H4D335	FT663_02727	Long-chain-alcohol oxidase (EC 1.1.3.20)	78334
A0A8H4D332	FT663_02728	Quinate transporter	60897
A0A8H4D3E5	FT663_02729	U6 snRNA phosphodiesterase	35661
A0A8H4D518	FT663_02730	Arf-GAP domain-containing protein	48382
A0A8H4D3C6	FT663_02731	Clp R domain-containing protein	99451
A0A8H4D3W7	FT663_02733	1-phosphatidylinositol 4-kinase (EC 2.7.1.67)	215224
A0A8H4D4M5	FT663_02734	ML-like domain-containing protein	40834
A0A8H4FUC9	FT663_02735	TRP C-terminal domain-containing protein	42461
A0A8H4FU00	FT663_02736	Uncharacterized protein	31731
A0A8H4FYM9	FT663_02737	MARVEL domain-containing protein	45577
A0A8H4FU89	FT663_02738	dihydrolipoyllysine-residue succinyltransferase (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2)	48349
A0A8H4FUJ3	FT663_02739	C2H2-type domain-containing protein	68668
A0A8H4D3L8	FT663_02740	C2H2-type domain-containing protein	82286
A0A8H4D3E9	FT663_02741	Galactose oxidase/kelch, beta-propeller	67801
A0A8H4D346	FT663_02742	Chorismate synthase (EC 4.2.3.5)	40585
A0A8H4D342	FT663_02743	Signal recognition particle receptor subunit beta	30668
A0A8H4D3F5	FT663_02744	DUF1742-domain-containing protein	22281
A0A8H4FUB2	FT663_02745	C3H1-type domain-containing protein	26181
A0A8H4FTY3	FT663_02746	Delta 8-(E)-sphingolipid desaturase (EC 1.14.19.18)	65724
A0A8H4FYL0	FT663_02747	Structural maintenance of chromosomes protein	135190
A0A8H4FU72	FT663_02748	PLD phosphodiesterase domain-containing protein	89024
A0A8H4FUH5	FT663_02749	Jacalin-type lectin domain-containing protein	80607
A0A8H4D3I3	FT663_02750	Biogenesis of lysosome-related organelles complex 1 subunit KXD1 (KxDL homolog)	21300
A0A8H4D3A8	FT663_02751	AP-3 complex subunit delta	122004
A0A8H4D303	FT663_02752	D-lactate dehydratase (EC 4.2.1.130)	24997
A0A8H4D2Z9	FT663_02753	dolichol kinase (EC 2.7.1.108)	67067
A0A8H4D3B3	FT663_02754	Zn(2)-C6 fungal-type domain-containing protein	117432
A0A8H4D4Y1	FT663_02755	Mitochondrial pyruvate carrier	12215
A0A8H4D398	FT663_02756	DNA repair protein rad9	49633
A0A8H4D3L0	FT663_02757	Asp/Glu/hydantoin racemase	24922
A0A8H4D3T5	FT663_02758	Oxidation resistance protein 1	33214
A0A8H4D4J0	FT663_02759	MTHFR SAM-binding regulatory domain-containing protein	69468
A0A8H4FUB6	FT663_02760	UDP-glucose:glycoprotein glucosyltransferase	164613
A0A8H4FTY7	FT663_02761	HMG box domain-containing protein	23344
A0A8H4FYL5	FT663_02762	A1 cistron-splicing factor AAR2	40132
A0A8H4FU76	FT663_02763	Chloride channel protein	90436
A0A8H4FUI0	FT663_02764	Nucleoporin GLE2	41655
A0A8H4D3J2	FT663_02765	Uncharacterized protein	25287
A0A8H4D3B8	FT663_02766	LisH domain-containing protein	35516
A0A8H4D314	FT663_02767	Neurogenic mastermind-like N-terminal domain-containing protein	50721
A0A8H4D311	FT663_02768	Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase (EC 2.4.1.258) (Dol-P-Man-dependent alpha(1-3)-mannosyltransferase)	54277
A0A8H4D3C3	FT663_02769	RRM domain-containing protein	69685
A0A8H4D4Z1	FT663_02770	candidapepsin (EC 3.4.23.24)	61276
A0A8H4D3A7	FT663_02771	Peroxisomal membrane protein PMP27	26101
A0A8H4D3M0	FT663_02772	Spc7 kinetochore protein domain-containing protein	125961
A0A8H4D3U5	FT663_02773	RNA polymerase-associated protein CTR9	123734
A0A8H4D4K4	FT663_02774	DNA replication complex GINS protein PSF3	19784
A0A8H4FUC1	FT663_02775	Alpha N-terminal protein methyltransferase 1 (EC 2.1.1.244) (X-Pro-Lys N-terminal protein methyltransferase 1)	27850
A0A8H4FTZ2	FT663_02776	THIF-type NAD/FAD binding fold domain-containing protein	48530
A0A8H4FYL9	FT663_02777	DUF1279 domain-containing protein	22714
A0A8H4FU81	FT663_02778	Mitochondrial thiamine pyrophosphate carrier 1	46050
A0A8H4FUI5	FT663_02779	AB hydrolase-1 domain-containing protein	30693
A0A8H4D3J9	FT663_02780	NDT80 domain-containing protein	66086
A0A8H4D3I2	FT663_02781	Nucleolar complex protein 14	90806
A0A8H4D3Q4	FT663_02782	Autophagy-related protein 9	104960
A0A8H4D4G1	FT663_02783	NAD-dependent epimerase/dehydratase domain-containing protein	39179
A0A8H4FUA5	FT663_02784	GH16 domain-containing protein	75082
A0A8H4FTX4	FT663_02785	GH16 domain-containing protein	73900
A0A8H4FYJ9	FT663_02786	3-oxoacyl-[acyl-carrier-protein] synthase	44986
A0A8H4FU61	FT663_02787	WW domain-containing protein	50375
A0A8H4FUG7	FT663_02788	C2H2-type domain-containing protein	18856
A0A8H4D3G2	FT663_02789	Nuclear control of ATPase protein 2	66071
A0A8H4D384	FT663_02790	Proteasome subunit alpha type	27497
A0A8H4D2Y2	FT663_02791	Uncharacterized protein	17448
A0A8H4D2X8	FT663_02792	PCI domain-containing protein	47626
A0A8H4D396	FT663_02793	Ubiquitin-like protease family profile domain-containing protein	41077
A0A8H4D4V7	FT663_02794	Aminopeptidase P N-terminal domain-containing protein	56672
A0A8H4D371	FT663_02795	Prohibitin	30749
A0A8H4D3J1	FT663_02796	NAD-dependent epimerase/dehydratase domain-containing protein	37660
A0A8H4D3R4	FT663_02797	ditrans,polycis-polyprenyl diphosphate synthase [(2E,6E)-farnesyldiphosphate specific] (EC 2.5.1.87)	30968
A0A8H4D4G9	FT663_02798	ADP-ribosylation factor	20590
A0A8H4FUA9	FT663_02799	60S ribosomal protein L35	13749
A0A8H4FTX9	FT663_02800	U-box domain-containing protein	116612
A0A8H4FYK4	FT663_02801	AB hydrolase-1 domain-containing protein	43225
A0A8H4FU66	FT663_02802	PAS domain-containing protein	43309
A0A8H4FUH0	FT663_02803	Amino acid permease/ SLC12A domain-containing protein	64385
A0A8H4D3H3	FT663_02804	Transcription initiation factor TFIID subunit 1 histone acetyltransferase domain-containing protein	134097
A0A8H4D395	FT663_02805	Uncharacterized protein	34766
A0A8H4D2Z3	FT663_02806	Exonuclease domain-containing protein	61774
A0A8H4D2Y9	FT663_02807	Uncharacterized protein	12997
A0A8H4D3A4	FT663_02808	Uncharacterized protein	39887
A0A8H4D4W8	FT663_02809	Tr-type G domain-containing protein	118326
A0A8H4D383	FT663_02810	Uncharacterized protein	9251
A0A8H4D3K0	FT663_02811	RNA helicase (EC 3.6.4.13)	61361
A0A8H4D3S4	FT663_02812	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase)	59042
A0A8H4D4I0	FT663_02813	Nascent polypeptide-associated complex subunit beta	16393
A0A8H4D351	FT663_02814	Uncharacterized protein	15772
A0A8H4D2V3	FT663_02815	chitin deacetylase (EC 3.5.1.41)	34407
A0A8H4D2U7	FT663_02816	Flavodoxin-like domain-containing protein	28751
A0A8H4D366	FT663_02817	Flavodoxin-like domain-containing protein	21167
A0A8H4D4S1	FT663_02818	Flavodoxin-like domain-containing protein	21508
A0A8H4D339	FT663_02819	pyridoxal 5'-phosphate synthase (EC 1.4.3.5)	29404
A0A8H4D3G6	FT663_02820	JmjC domain-containing protein	63997
A0A8H4D3N0	FT663_02821	Large ribosomal subunit protein bL32m	22755
A0A8H4D4E3	FT663_02822	Septin-type G domain-containing protein	42874
A0A8H4FU96	FT663_02823	Glycogenin-1	44793
A0A8H4FTW7	FT663_02824	Thiamine-binding protein domain-containing protein	11461
A0A8H4FYI5	FT663_02825	Myb-like domain-containing protein	31894
A0A8H4FU53	FT663_02826	Major facilitator superfamily (MFS) profile domain-containing protein	54849
A0A8H4FUF5	FT663_02827	Mitochondrial nicotinamide adenine dinucleotide transporter 1	38938
A0A8H4D3E4	FT663_02828	Mitochondrial phosphate carrier protein 2	35862
A0A8H4D360	FT663_02829	Arf-GAP domain-containing protein	42089
A0A8H4D2W2	FT663_02830	Cytochrome b5 heme-binding domain-containing protein	17595
A0A8H4D2V8	FT663_02831	BZIP domain-containing protein	44172
A0A8H4D375	FT663_02832	STI1 domain-containing protein	65542
A0A8H4D4T1	FT663_02833	Zn(2)-C6 fungal-type domain-containing protein	99424
A0A8H4D349	FT663_02834	Zn(2)-C6 fungal-type domain-containing protein	88162
A0A8H4D3H4	FT663_02835	N-terminal acetyltransferase A, auxiliary subunit	85476
A0A8H4D3P4	FT663_02836	Protein transport protein SFT2	23453
A0A8H4D4F1	FT663_02837	Ubiquitin-like domain-containing protein	21998
A0A8H4FUA1	FT663_02838	Rab-GAP TBC domain-containing protein	62811
A0A8H4FTX0	FT663_02839	Chitin synthase export chaperone	29925
A0A8H4FYJ3	FT663_02840	pH-response regulator protein palH/RIM21	58402
A0A8H4FU57	FT663_02841	CMP/dCMP-type deaminase domain-containing protein	64798
A0A8H4FUG1	FT663_02842	C2H2-type domain-containing protein	57542
A0A8H4D3F3	FT663_02843	Inositol polyphosphate-related phosphatase domain-containing protein	29758
A0A8H4D374	FT663_02844	mRNA cap guanine-N(7) methyltransferase (EC 2.1.1.56) (mRNA (guanine-N(7))-methyltransferase) (mRNA cap methyltransferase)	63085
A0A8H4D2X2	FT663_02845	Serine hydrolase domain-containing protein	28206
A0A8H4D2W8	FT663_02846	Initiator tRNA phosphoribosyl transferase	58575
A0A8H4D385	FT663_02847	SPT2 chromatin protein	36763
A0A8H4D4U2	FT663_02848	Uncharacterized protein	20957
A0A8H4D362	FT663_02849	TPR-like protein	115589
A0A8H4FU41	FT663_02850	Transcriptional activator HAP2	27310
A0A8H4FUE4	FT663_02851	Importin N-terminal domain-containing protein	110822
A0A8H4D3B5	FT663_02852	GDP-mannose transporter (GMT)	39166
A0A8H4D329	FT663_02853	Glutamate decarboxylase (EC 4.1.1.15)	63874
A0A8H4D2T0	FT663_02854	DUF1774-domain-containing protein	31284
A0A8H4D2S7	FT663_02855	Metal-dependent protein hydrolase	37777
A0A8H4D345	FT663_02856	Uncharacterized protein	59838
A0A8H4D4Q2	FT663_02857	Zinc finger Mcm10/DnaG-type domain-containing protein	66472
A0A8H4D319	FT663_02858	Conserved oligomeric Golgi complex subunit 3 (Component of oligomeric Golgi complex 3)	92044
A0A8H4D3E6	FT663_02859	General transcription and DNA repair factor IIH subunit TFB5	8081
A0A8H4D3K4	FT663_02860	Vacuolar protein sorting-associated protein 41	109840
A0A8H4D4C4	FT663_02861	Golgi apparatus membrane protein TVP23	26559
A0A8H4FU88	FT663_02862	Uncharacterized protein	7720
A0A8H4FTV6	FT663_02863	HTH CENPB-type domain-containing protein	93967
A0A8H4FYH5	FT663_02864	Serine aminopeptidase S33 domain-containing protein	34799
A0A8H4FU45	FT663_02865	Cation-transporting P-type ATPase N-terminal domain-containing protein	123340
A0A8H4FUE8	FT663_02866	PPM-type phosphatase domain-containing protein	38049
A0A8H4D3C5	FT663_02867	Uncharacterized protein	29658
A0A8H4D340	FT663_02868	AB hydrolase-1 domain-containing protein	56878
A0A8H4D2U0	FT663_02869	Protein SVP26	24733
A0A8H4D2T7	FT663_02870	phospholipase D (EC 3.1.4.4)	196350
A0A8H4D356	FT663_02871	EngB-type G domain-containing protein	43647
A0A8H4D4R2	FT663_02872	H/ACA ribonucleoprotein complex subunit	21008
A0A8H4D330	FT663_02873	EH domain-containing and endocytosis protein 1	146190
A0A8H4D3F7	FT663_02874	TauD/TfdA-like domain-containing protein	44108
A0A8H4D3L9	FT663_02875	TauD/TfdA-like domain-containing protein	43753
A0A8H4D4D4	FT663_02876	Zn(2)-C6 fungal-type domain-containing protein	20624
A0A8H4FU92	FT663_02877	Large ribosomal subunit protein mL43	16256
A0A8H4FTW1	FT663_02878	Amino acid permease/ SLC12A domain-containing protein	60559
A0A8H4FYI0	FT663_02879	K Homology domain-containing protein	132462
A0A8H4FU49	FT663_02880	Glutaredoxin domain-containing protein	127279
A0A8H4FUF2	FT663_02881	UBC core domain-containing protein	26753
A0A8H4D3D4	FT663_02882	ADF-H domain-containing protein	14986
A0A8H4D2Q9	FT663_02883	Septation protein SUN4	41344
A0A8H4D323	FT663_02884	H/ACA ribonucleoprotein complex non-core subunit NAF1	67662
A0A8H4D4N0	FT663_02885	DNA mismatch repair proteins mutS family domain-containing protein	106752
A0A8H4D2Z8	FT663_02886	Histone-lysine N-methyltransferase, H3 lysine-4 specific (EC 2.1.1.354)	120660
A0A8H4D3C9	FT663_02887	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	17883
A0A8H4D3I5	FT663_02888	ORC6 first cyclin-like domain-containing protein	43492
A0A8H4D4A2	FT663_02889	Pro-apoptotic serine protease NMA111 (Pro-apoptotic serine protease nma111)	110470
A0A8H4FU80	FT663_02890	Calcofluor white hypersensitive protein	107776
A0A8H4FTU7	FT663_02891	ATP synthase subunit gamma	28684
A0A8H4FYG3	FT663_02892	Transmembrane 9 superfamily member	72585
A0A8H4FU37	FT663_02893	Anaphase-promoting complex subunit 3	75332
A0A8H4FUE1	FT663_02894	Protein BOI2	100180
A0A8H4D3A2	FT663_02895	Major facilitator superfamily (MFS) profile domain-containing protein	58160
A0A8H4D320	FT663_02896	BZIP domain-containing protein	51450
A0A8H4D2R9	FT663_02897	Uncharacterized protein	83882
A0A8H4D2R8	FT663_02898	Nuclear condensin complex subunit 3 C-terminal domain-containing protein	131607
A0A8H4D333	FT663_02899	Sterol 24-C-methyltransferase (EC 2.1.1.41) (Delta(24)-sterol C-methyltransferase)	42627
A0A8H4D4P1	FT663_02900	Uncharacterized protein	44899
A0A8H4D307	FT663_02901	Anaphase-promoting complex subunit 4 WD40 domain-containing protein	81898
A0A8H4D3D6	FT663_02902	ACB domain-containing protein	61065
A0A8H4D3J4	FT663_02903	candidapepsin (EC 3.4.23.24)	77892
A0A8H4D4B4	FT663_02904	SAM domain-containing protein	54208
A0A8H4FU84	FT663_02905	Uncharacterized protein	8424
A0A8H4FTV1	FT663_02906	Sugar phosphate phosphatase (EC 3.1.3.-)	51625
A0A8H4FYH0	FT663_02907	Calcineurin-like phosphoesterase domain-containing protein	79087
A0A8H4D2P9	FT663_02908	C2H2-type domain-containing protein	41141
A0A8H4D313	FT663_02909	F-box domain-containing protein	65180
A0A8H4D4L9	FT663_02910	Uncharacterized protein	36152
A0A8H4D2Y6	FT663_02911	GDP/GTP exchange factor Sec2 N-terminal domain-containing protein	68042
A0A8H4D3B9	FT663_02912	FH2 domain-containing protein	198903
A0A8H4D3H5	FT663_02913	Cleavage/polyadenylation specificity factor A subunit N-terminal domain-containing protein	139940
A0A8H4D493	FT663_02914	Protein YIP	67952
A0A8H4FU77	FT663_02915	Protein kinase domain-containing protein	38576
A0A8H4FTU2	FT663_02916	Mitochondrial group I intron splicing factor CCM1	131024
A0A8H4FYF8	FT663_02917	Signal peptidase subunit 3	21249
A0A8H4FU33	FT663_02918	cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase)	86365
A0A8H4FUD7	FT663_02919	Large ribosomal subunit protein eL14 domain-containing protein	14963
A0A8H4D308	FT663_02921	Uncharacterized protein	36479
A0A8H4D2Q8	FT663_02922	Opaque-phase-specific protein OP4	35728
A0A8H4D363	FT663_02923	FMN hydroxy acid dehydrogenase domain-containing protein	41150
A0A8H4D2X6	FT663_02924	Amino acid transporter transmembrane domain-containing protein	51567
A0A8H4D2M3	FT663_02925	Amino acid transporter transmembrane domain-containing protein	23073
A0A8H4D2M9	FT663_02926	Transcription factor domain-containing protein	81333
A0A8H4D2Z1	FT663_02927	Dihydrodipicolinate synthase	32261
A0A8H4D4J9	FT663_02928	FMN hydroxy acid dehydrogenase domain-containing protein	42121
A0A8H4D2W6	FT663_02929	FMN hydroxy acid dehydrogenase domain-containing protein	23490
A0A8H4D399	FT663_02930	FMN hydroxy acid dehydrogenase domain-containing protein	41297
A0A8H4D3F2	FT663_02931	Amino acid transporter transmembrane domain-containing protein	51866
A0A8H4D474	FT663_02932	Amino acid transporter transmembrane domain-containing protein	51539
A0A8H4FU68	FT663_02933	Major facilitator superfamily (MFS) profile domain-containing protein	56924
A0A8H4FTT6	FT663_02934	Major facilitator superfamily (MFS) profile domain-containing protein	56989
A0A8H4FYE7	FT663_02935	Major facilitator superfamily (MFS) profile domain-containing protein	76473
A0A8H4FU24	FT663_02936	Major facilitator superfamily (MFS) profile domain-containing protein	76663
A0A8H4FUC6	FT663_02937	diphthine methyl ester synthase (EC 2.1.1.314)	33834
A0A8H4D373	FT663_02938	Post-GPI attachment to proteins factor 3	46172
A0A8H4D2Y7	FT663_02939	Class II aldolase/adducin N-terminal domain-containing protein	31674
A0A8H4D2N8	FT663_02940	candidapepsin (EC 3.4.23.24)	42699
A0A8H4D2N9	FT663_02941	Major facilitator superfamily (MFS) profile domain-containing protein	76606
A0A8H4D302	FT663_02942	Uncharacterized protein	15335
A0A8H4D4K9	FT663_02943	FAD-binding FR-type domain-containing protein	69381
A0A8H4D2X7	FT663_02944	Uncharacterized protein	14706
A0A8H4D3A9	FT663_02945	Arrestin-like N-terminal domain-containing protein	51658
A0A8H4D3G5	FT663_02946	Geranylgeranyl pyrophosphate synthase	39560
A0A8H4D484	FT663_02947	Derlin	37861
A0A8H4FU73	FT663_02948	VPS9 domain-containing protein	88233
A0A8H4FTT9	FT663_02949	Uncharacterized protein	28000
A0A8H4FYF2	FT663_02950	Transcription elongation factor Spt6	164978
A0A8H4FU28	FT663_02951	TauD/TfdA-like domain-containing protein	48627
A0A8H4FUD0	FT663_02952	Threonine/serine exporter-like N-terminal domain-containing protein	106570
A0A8H4D382	FT663_02953	Programmed cell death protein 2 C-terminal domain-containing protein	49499
A0A8H4D2Z7	FT663_02954	Translation initiation factor IF-2, mitochondrial	89344
A0A8H4D2P8	FT663_02955	DBF4-type domain-containing protein	64645
A0A8H4FTS4	FT663_02956	Nab2 type CCCH zinc finger 4 domain-containing protein	39843
A0A8H4FYD3	FT663_02957	CCT-beta	56910
A0A8H4FU13	FT663_02958	aspartate--tRNA ligase (EC 6.1.1.12) (Aspartyl-tRNA synthetase)	62582
A0A8H4FUB4	FT663_02959	Uncharacterized protein	19064
A0A8H4D344	FT663_02960	Glutathione synthetase (GSH-S) (EC 6.3.2.3)	55206
A0A8H4D2V4	FT663_02961	60S acidic ribosomal protein P2	12081
A0A8H4D2K3	FT663_02962	Nucleotide exchange factor SIL1	42016
A0A8H4D2K8	FT663_02963	K Homology domain-containing protein	81892
A0A8H4D2X1	FT663_02964	K Homology domain-containing protein	76636
A0A8H4D4H8	FT663_02965	Altered inheritance rate of mitochondria protein 29	16542
A0A8H4D2T9	FT663_02966	Calponin-homology (CH) domain-containing protein	71443
A0A8H4D381	FT663_02967	Casein kinase II subunit alpha (CK II alpha) (EC 2.7.11.1)	38147
A0A8H4D3D2	FT663_02968	Mitochondrial morphogenesis protein SLD7	29378
A0A8H4D455	FT663_02969	Large ribosomal subunit protein uL15/eL18 domain-containing protein	30643
A0A8H4FU60	FT663_02970	Autophagy-related protein 27	39637
A0A8H4FTS8	FT663_02971	Uncharacterized protein	33850
A0A8H4FYD8	FT663_02972	Terpene cyclase/mutase family member (EC 5.4.99.-)	100504
A0A8H4FU17	FT663_02973	U3 small nucleolar RNA-associated protein 22	132657
A0A8H4FUB8	FT663_02974	DUF1746 domain-containing protein	29263
A0A8H4D353	FT663_02975	DNA-directed RNA polymerases I and III subunit RPAC1	37272
A0A8H4D2W4	FT663_02976	GOLD domain-containing protein	24268
A0A8H4D2L3	FT663_02977	37S ribosomal protein S35, mitochondrial	35960
A0A8H4D2L6	FT663_02978	non-specific serine/threonine protein kinase (EC 2.7.11.1)	62628
A0A8H4D2Y0	FT663_02979	Uncharacterized protein	49336
A0A8H4D4I9	FT663_02980	Ribosome production factor 2 homolog (Ribosome biogenesis protein RPF2 homolog)	38799
A0A8H4D2V0	FT663_02981	Nucleoporin Nup133/Nup155-like N-terminal domain-containing protein	126623
A0A8H4D389	FT663_02982	Shugoshin N-terminal coiled-coil domain-containing protein	33727
A0A8H4D3E0	FT663_02983	thymidylate synthase (EC 2.1.1.45)	35889
A0A8H4D464	FT663_02984	Uncharacterized protein	7032
A0A8H4FU64	FT663_02985	Thioesterase domain-containing protein	25352
A0A8H4FTT2	FT663_02986	Ubiquitin-like protease family profile domain-containing protein	108237
A0A8H4FYE3	FT663_02987	Rab-GAP TBC domain-containing protein	61254
A0A8H4FUC2	FT663_02989	Mitochondrial import inner membrane translocase subunit TIM44	47806
A0A8H4D325	FT663_02990	BRCT domain-containing protein	76793
A0A8H4D2T1	FT663_02991	Uncharacterized protein	72738
A0A8H4D2I5	FT663_02992	Uncharacterized protein	14395
A0A8H4D2I2	FT663_02993	PLU-1-like protein	240853
A0A8H4D2V2	FT663_02994	Uncharacterized protein	38981
A0A8H4D4F7	FT663_02995	60S ribosomal protein L7	26093
A0A8H4D2S0	FT663_02996	GABA-specific permease	61315
A0A8H4D367	FT663_02997	Carboxypeptidase (EC 3.4.16.-)	60476
A0A8H4D3B2	FT663_02998	Carboxypeptidase (EC 3.4.16.-)	60795
A0A8H4D435	FT663_02999	RFX-type winged-helix domain-containing protein	70211
A0A8H4FU52	FT663_03000	Cytochrome c oxidase assembly protein COX20, mitochondrial	7819
A0A8H4FTS0	FT663_03001	Prefoldin, alpha subunit	17638
A0A8H4FYC9	FT663_03002	ERCC1-like central domain-containing protein	36933
A0A8H4FU09	FT663_03003	U3 small nucleolar RNA-associated protein 25 (U3 snoRNA-associated protein 25)	82631
A0A8H4FUB0	FT663_03004	ICE2-domain-containing protein	50662
A0A8H4D334	FT663_03005	DUF1776-domain-containing protein	46397
A0A8H4D2U2	FT663_03006	Uncharacterized protein	19078
A0A8H4D2J2	FT663_03007	OPT family small oligopeptide transporter	87774
A0A8H4D2J9	FT663_03008	Glutamine synthetase (EC 6.3.1.2)	41301
A0A8H4D2W1	FT663_03009	Amino acid permease/ SLC12A domain-containing protein	51575
A0A8H4D4G8	FT663_03010	Adenylate cyclase (EC 4.6.1.1) (ATP pyrophosphate-lyase) (Adenylyl cyclase)	218302
A0A8H4D2S9	FT663_03011	Uncharacterized protein	95137
A0A8H4D372	FT663_03012	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase (EC 4.2.1.134)	26498
A0A8H4D3C2	FT663_03013	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase (EC 4.2.1.134)	26556
A0A8H4D445	FT663_03014	CFEM domain-containing protein	14125
A0A8H4FU56	FT663_03015	Uncharacterized protein	58594
A0A8H4FUA0	FT663_03016	Fe2OG dioxygenase domain-containing protein	46021
A0A8H4D309	FT663_03017	Autophagy-related protein 6	54278
A0A8H4D2Q7	FT663_03018	Zn(2)-C6 fungal-type domain-containing protein	44566
A0A8H4D2G6	FT663_03019	Transmembrane 9 superfamily member	71964
A0A8H4D2G2	FT663_03020	Zn(2)-C6 fungal-type domain-containing protein	94612
A0A8H4D2T3	FT663_03021	Zn(2)-C6 fungal-type domain-containing protein	96824
A0A8H4D4D3	FT663_03022	Potassium channel tetramerisation-type BTB domain-containing protein	49222
A0A8H4D2Q0	FT663_03023	V-type proton ATPase proteolipid subunit	20390
A0A8H4D343	FT663_03024	26S proteasome regulatory subunit RPN1	106834
A0A8H4D394	FT663_03025	Splicing factor YJU2	35270
A0A8H4D419	FT663_03026	Exocyst complex component Sec6	96413
A0A8H4FU43	FT663_03027	LsmAD domain-containing protein	89727
A0A8H4FTR1	FT663_03028	DUF4484 domain-containing protein	59374
A0A8H4FYB9	FT663_03029	DUF202 domain-containing protein	12935
A0A8H4FU01	FT663_03030	Ammonia transport outward protein 2	27404
A0A8H4FUA4	FT663_03031	Cation-transporting ATPase (EC 7.2.2.-)	155268
A0A8H4D317	FT663_03032	TAFII55 protein conserved region domain-containing protein	64739
A0A8H4D2R7	FT663_03033	ribose-phosphate diphosphokinase (EC 2.7.6.1)	34754
A0A8H4D2H6	FT663_03034	Uncharacterized protein	25652
A0A8H4D2H4	FT663_03035	RING-type domain-containing protein	62446
A0A8H4D2U4	FT663_03036	S1 motif domain-containing protein	185612
A0A8H4D4E6	FT663_03037	Sorting nexin-12	121389
A0A8H4D2R0	FT663_03038	G-patch domain-containing protein	26946
A0A8H4D355	FT663_03039	RRM domain-containing protein	100888
A0A8H4D3A3	FT663_03040	leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase)	123947
A0A8H4D427	FT663_03041	F-box domain-containing protein	83454
A0A8H4FU47	FT663_03042	C3HC-type domain-containing protein	54135
A0A8H4FTR5	FT663_03043	Signal recognition particle SEC65 subunit	30041
A0A8H4FYC4	FT663_03044	orotate phosphoribosyltransferase (EC 2.4.2.10)	23761
A0A8H4FU05	FT663_03045	Rrn9 domain-containing protein	39550
A0A8H4FUA7	FT663_03046	Ceramide very long chain fatty acid hydroxylase (EC 1.-.-.-)	44408
A0A8H4FU90	FT663_03047	MPN domain-containing protein	35555
A0A8H4D2Z0	FT663_03048	Cyclin-like domain-containing protein	33281
A0A8H4D2N7	FT663_03049	Bromodomain associated domain-containing protein	53898
A0A8H4D2E1	FT663_03050	Coatomer subunit zeta	20554
A0A8H4D2E3	FT663_03051	SPX domain-containing protein	94294
A0A8H4D2R4	FT663_03052	Ubiquitin-like protease family profile domain-containing protein	56995
A0A8H4D4B0	FT663_03053	Mitochondrial escape protein 2	97133
A0A8H4D2N1	FT663_03054	AAA+ ATPase domain-containing protein	39586
A0A8H4D326	FT663_03055	MI domain-containing protein	103587
A0A8H4D378	FT663_03056	TRAM domain-containing protein	61530
A0A8H4D3Z9	FT663_03057	Structural maintenance of chromosomes protein	140178
A0A8H4FU35	FT663_03058	J domain-containing protein	31249
A0A8H4FTQ3	FT663_03059	Uncharacterized protein	40539
A0A8H4FYA9	FT663_03060	Uncharacterized protein	78972
A0A8H4FTZ3	FT663_03061	Xaa-Pro aminopeptidase P	77458
A0A8H4FU94	FT663_03062	DUF3020 domain-containing protein	110849
A0A8H4D301	FT663_03063	UV excision repair protein RAD23	37193
A0A8H4D2F2	FT663_03065	Patatin-like phospholipase domain-containing protein (EC 3.1.1.-)	86583
A0A8H4D2F4	FT663_03066	Peptidyl-tRNA hydrolase	21481
A0A8H4D2S3	FT663_03067	Transcriptional regulatory protein RXT2 N-terminal domain-containing protein	35013
A0A8H4D4C2	FT663_03068	Zn(2)-C6 fungal-type domain-containing protein	102949
A0A8H4D2P0	FT663_03069	Chromatin modification-related protein	30118
A0A8H4D336	FT663_03070	REJ domain-containing protein	8229
A0A8H4D387	FT663_03071	Uncharacterized protein	100982
A0A8H4D410	FT663_03072	ABC transmembrane type-1 domain-containing protein	66689
A0A8H4FU39	FT663_03073	Tryptophan synthase beta chain-like PALP domain-containing protein	41660
A0A8H4FTQ7	FT663_03074	Peroxisomal membrane protein PEX25	48736
A0A8H4FYB4	FT663_03075	Uncharacterized protein	69784
A0A8H4FTZ7	FT663_03076	Pantothenate kinase	49559
A0A8H4D348	FT663_03077	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit	85752
A0A8H4D3X1	FT663_03078	Protein SYM1	19559
A0A8H4FU22	FT663_03079	Protein SYM1	23964
A0A8H4FTP0	FT663_03080	Sphingolipid long chain base-responsive protein PIL1	35008
A0A8H4FY94	FT663_03081	Uncharacterized protein	70339
