Gene Names	Accession	Entry	Protein names	Mass
YNR059W	OG6_105463	P53745	Probable alpha-1,3-mannosyltransferase MNT4 (EC 2.4.1.-)	68082
YNR060W	OG6_114877	P53746	Ferric reductase transmembrane component 4 (EC 1.16.1.9) (Ferric-chelate reductase 4)	82015
YNR061C	OG6_149327	P53747	Uncharacterized vacuolar membrane protein YNR061C	24317
YNR062C	OG6_170475	P53748	Uncharacterized membrane protein YNR062C	35659
YNR063W	OG6_500728	P53749	Uncharacterized transcriptional regulatory protein YNR063W	69663
YNR064C	OG6_116520	P53750	Uncharacterized hydrolase YNR064C (EC 3.1.-.-)	32756
YNR065C	OG6_101285	P53751	Uncharacterized membrane glycoprotein YNR065C	125200
YNR066C	OG6_181775	P53752	Uncharacterized membrane glycoprotein YNR066C	49655
YNR067C	OG6_105573	P53753	Glucan endo-1,3-beta-D-glucosidase 1 (Endo-1,3-beta-glucanase 1) (EC 3.2.1.39) (Daughter specific expression protein 4) (Laminarinase-1)	121064
YNR068C	OG6_160270	P53754	Uncharacterized protein YNR068C	31219
YNR069C	OG6_160270	P53755	Bypass of stop codon protein 5	54831
YNR070W	OG6_100151	P53756	ABC transporter ATP-binding protein/permease PDR18 (Pleiotropic drug resistance protein 18)	149750
YNR071C	OG6_101504	P53757	Uncharacterized isomerase YNR071C (EC 5.-.-.-)	37852
YNR072W	OG6_100060	P53631	Hexose transporter HXT17	62828
YNR073C	OG6_109307	P0CX09	Mannitol dehydrogenase 2 (EC 1.1.1.67)	56470
YNR074C	OG6_102044	P52923	Apoptosis-inducing factor 1 (EC 1.-.-.-) (Cercosporin and photosensitizer-detoxification protein 1)	41335
YNR075C-A	OG6_222541	Q8TGJ2	Putative UPF0377 protein YNR075C-A	3367
YNR075W	OG6_111794	P52924	Protein COS10	43867
YNR076W	OG6_109825	P0CE90	Seripauperin-6	12905
YNR077C	OG6_181778	P53758	UPF0320 protein YNR077C	9740
YOL001W	OG6_101636	P20052	PHO85 cyclin PHO80 (Aminoglycoside antibiotic sensitivity protein 3) (Phosphate system cyclin PHO80)	33227
YOL002C	OG6_100486	Q12442	ADIPOR-like receptor IZH2 (Phosphate metabolism protein 36)	36279
YOL003C	OG6_103912	Q12006	Palmitoyltransferase PFA4 (EC 2.3.1.225) (Protein S-acyltransferase) (PAT) (Protein fatty acyltransferase 4)	44488
YOL004W	OG6_101145	P22579	Transcriptional regulatory protein SIN3	174839
YOL005C	OG6_101401	P38902	DNA-directed RNA polymerase II subunit RPB11 (RNA polymerase II subunit B11) (B13.6) (DNA-directed RNA polymerase II 13.6 kDa polypeptide)	13616
YOL006C	OG6_101409	P04786	DNA topoisomerase 1 (EC 5.6.2.1) (DNA topoisomerase I) (Maintenance of killer protein 1)	89995
YOL007C	OG6_500168	Q08054	Chitin synthase 3 complex protein CSI2	37256
YOL008W	OG6_102109	Q08058	Coenzyme Q-binding protein COQ10, mitochondrial	23765
YOL009C	OG6_112022	Q92328	Mitochondrial distribution and morphology protein 12 (Mitochondrial inheritance component MDM12)	30729
YOL010W	OG6_102522	Q08096	rRNA processing protein RCL1 (RNA 3'-terminal phosphate cyclase-like protein 1)	40171
YOL011W	OG6_108039	Q08108	Lysophospholipase 3 (EC 3.1.1.5) (Phospholipase B 3)	75077
YOL012C	OG6_101774	Q12692	Histone H2A.Z	14283
YOL013C	OG6_102274	Q08109	ERAD-associated E3 ubiquitin-protein ligase HRD1 (EC 2.3.2.27) (HMG-CoA reductase degradation protein 1) (RING-type E3 ubiquitin transferase HRD1)	63535
YOL013W-A	OG6_181782	Q870I1	Putative uncharacterized protein YOL013W-B	11126
YOL013W-A	OG6_181782	P0C272	Uncharacterized protein YOL013W-A	7021
YOL014W	OG6_500689	Q08110	Putative uncharacterized protein YOL014W	13917
YOL015W	OG6_500712	Q08118	Uncharacterized protein IRC10 (Increased recombination centers protein 10)	67689
YOL016C	OG6_100153	P22517	Calcium/calmodulin-dependent protein kinase II (EC 2.7.11.17)	50447
YOL017W	OG6_222577	Q08119	Protein ESC8 (Establishes silent chromatin protein 8)	82189
YOL018C	OG6_101604	Q08144	t-SNARE affecting a late Golgi compartment protein 2 (Syntaxin TLG2)	45875
YOL019W	OG6_500136	Q08157	Uncharacterized membrane protein TOS7	60901
YOL019W-A	OG6_500397	Q8TGS2	Uncharacterized protein YOL019W-A	5710
YOL020W	OG6_129506	P38967	Tryptophan permease (Tryptophan amino acid transporter)	65404
YOL021C	OG6_101226	Q08162	Exosome complex exonuclease DIS3 (EC 3.1.13.-) (EC 3.1.26.-) (Chromosome disjunction protein 3) (Ribosomal RNA-processing protein 44)	113707
YOL022C	OG6_103161	P25040	20S rRNA accumulation protein 4	45994
YOL023W	OG6_100987	P25038	Translation initiation factor IF-2, mitochondrial (IF-2(Mt)) (IF-2Mt) (IF2(mt))	75657
YOL024W	OG6_500314	Q08172	Putative uncharacterized protein YOL024W	20110
YOL025W	OG6_500891	Q92325	Cullin-associated NEDD8-dissociated protein 1 homolog (CAND1 homolog) (Longevity-assurance protein 2)	75639
YOL026C	OG6_123095	Q08176	Mitochondrial import protein 1 (Mitochondrial 13 kDa outer membrane protein)	12758
YOL027C	OG6_101861	Q08179	Mitochondrial distribution and morphology protein 38	65005
YOL028C	OG6_131160	Q08182	AP-1-like transcription factor YAP7	27387
YOL029C	OG6_500284	Q08187	Uncharacterized protein YOL029C	22429
YOL030W	OG6_122891	Q08193	1,3-beta-glucanosyltransferase GAS5 (EC 2.4.1.-) (Glycolipid-anchored surface protein 5)	51870
YOL031C	OG6_157519	Q08199	Nucleotide exchange factor SIL1 (Protein SLS1)	48275
YOL032W	OG6_102809	Q08202	Protein OPI10 (Overproducer of inositol protein 10)	27167
YOL033W	OG6_101161	P48525	Glutamate--tRNA ligase, mitochondrial (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS)	61603
YOL034W	OG6_102083	Q08204	Structural maintenance of chromosomes protein 5	126037
YOL036W	OG6_500251	Q08206	Uncharacterized protein YOL036W	84352
YOL038C-A	OG6_500076	Q3E7Z9	Uncharacterized protein YOL038C-A	3621
YOL038W	OG6_101207	P40303	Proteasome subunit alpha type-4 (Macropain subunit PRE6) (Multicatalytic endopeptidase complex subunit PRE6) (Proteasome component PRE6) (Proteinase YSCE subunit PRE6)	28439
YOL039W	OG6_500704	P05319	Large ribosomal subunit protein P2A (P2A) (60S acidic ribosomal protein P2-alpha) (A2) (L12eIB) (L44) (YP2alpha)	10746
YOL040C	OG6_100373	Q01855	Small ribosomal subunit protein uS19 (40S ribosomal protein S15) (RIG protein) (RP52) (S21) (YS21)	16002
YOL041C	OG6_103046	Q08208	Nucleolar protein 12	51942
YOL042W	OG6_500467	Q08213	RNA exonuclease NGL1 (EC 3.1.-.-)	42398
YOL043C	OG6_100563	Q08214	Endonuclease III homolog 2 (EC 3.2.2.-) (EC 4.2.99.18) (Bifunctional DNA N-glycosylase/DNA-(apurinic or apyrimidinic site) lyase 2) (DNA glycosylase/AP lyase 2) (Endonuclease III-like glycosylase 2) (Redoxyendonuclease 2)	43844
YOL044W	OG6_500663	Q08215	Peroxisomal membrane protein PEX15 (Peroxin-15) (Peroxisome biosynthesis protein PAS21)	43676
YOL045W	OG6_104334	Q08217	Serine/threonine-protein kinase PSK2 (EC 2.7.11.1) (PAS kinase 2)	124373
YOL047C	OG6_500196	Q08218	Outer spore wall protein LDS2 (Lipid droplets in sporulation protein 2)	40878
YOL048C	OG6_110243	Q08219	Outer spore wall protein RRT8 (Regulator of rDNA transcription protein 8)	39600
YOL049W	OG6_101596	Q08220	Glutathione synthetase GSH2 (GSH synthetase) (GSH-S) (EC 6.3.2.3) (Glutathione synthase)	55815
YOL051W	OG6_500082	P19659	Mediator of RNA polymerase II transcription subunit 15 (Autonomous replication regulatory protein 3) (Basal expression activator protein 1) (Defective silencing suppressor protein 4) (Mediator complex subunit 15) (Transcription regulatory protein GAL11) (Ty insertion suppressor protein 13)	120309
YOL052C	OG6_102374	P21182	S-adenosylmethionine decarboxylase proenzyme (AdoMetDC) (SAMDC) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase alpha chain; S-adenosylmethionine decarboxylase beta chain]	46232
YOL052C-A	OG6_500630	P89113	Protein DDR2	5955
YOL053W	OG6_500297	Q08223	Altered inheritance of mitochondria protein 39, mitochondrial	45851
YOL054W	OG6_500917	Q12161	RING finger protein PSH1 (POB3/SPT16 histone-associated protein 1)	47068
YOL055C	OG6_102750	Q08224	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase THI20 (EC 2.7.1.49) (EC 2.7.4.7) (EC 3.5.99.2) (Hydroxymethylpyrimidine kinase) (HMP kinase) (Hydroxymethylpyrimidine phosphate kinase) (HMP-P kinase) (HMP-phosphate kinase) (HMPP kinase)	61269
YOL056W	OG6_222556	Q12326	Phosphoglycerate mutase 3 (PGAM 3) (EC 5.4.2.11) (BPG-dependent PGAM 3) (MPGM 3) (Phosphoglyceromutase 3)	34863
YOL057W	OG6_103290	Q08225	Probable dipeptidyl peptidase 3 (EC 3.4.14.4) (Dipeptidyl aminopeptidase III) (Dipeptidyl arylamidase III) (Dipeptidyl peptidase III) (DPP III)	80510
YOL058W	OG6_101359	P22768	Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)	46928
YOL059W	OG6_100385	P41911	Glycerol-3-phosphate dehydrogenase [NAD(+)] 2, mitochondrial (EC 1.1.1.8)	49422
YOL060C	OG6_100176	Q12296	Protein MAM3	77712
YOL061W	OG6_121392	Q12265	Ribose-phosphate pyrophosphokinase 5 (EC 2.7.6.1) (Phosphoribosyl pyrophosphate synthase 5)	53505
YOL062C	OG6_102976	Q99186	AP-2 complex subunit mu (Adaptin medium chain APM4) (Clathrin assembly protein complex 2 mu medium chain) (Clathrin coat assembly protein AP50) (Clathrin coat-associated protein AP50) (Mu2-adaptin) (Plasma membrane adaptor AP-2 50 kDa protein)	55387
YOL063C	OG6_500576	Q08226	Protein CRT10 (Constitutive RNR transcription regulator 10)	109715
YOL064C	OG6_106695	P32179	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7) (3'(2'),5-bisphosphonucleoside 3'(2')-phosphohydrolase) (3'-phosphoadenosine-5'-phosphate phosphatase) (3'-phosphoadenosine-5'-phosphatase) (PAP phosphatase) (PAPase) (DPNPase) (Halotolerance protein HAL2) (Methionine-requiring protein 22)	39149
YOL065C	OG6_119809	Q08227	Phosphatidylinositol 4,5-bisphosphate 5-phosphatase INP54 (EC 3.1.3.36)	43799
YOL066C	OG6_100211	Q12362	Bifunctional protein RIB2 [Includes: tRNA pseudouridine(32) synthase, cytoplasmic (EC 5.4.99.28) (tRNA pseudouridine synthase 8) (tRNA pseudouridylate synthase 8) (tRNA-uridine isomerase 8); Diaminohydroxyphosphoribosylaminopyrimidine deaminase (DRAP deaminase) (EC 3.5.4.26) (Riboflavin-specific deaminase)]	67036
YOL067C	OG6_500902	P32607	Retrograde regulation protein 1	19016
YOL068C	OG6_103854	P53685	NAD-dependent protein deacetylase HST1 (EC 2.3.1.286) (Homologous to SIR2 protein 1) (Regulatory protein SIR2 homolog 1)	57702
YOL069W	OG6_103846	P33895	Kinetochore protein NUF2	52973
YOL070C	OG6_499885	Q08229	Protein NBA1 (NAP1 and bud neck-associated protein 1)	55923
YOL071W	OG6_102226	Q08230	Succinate dehydrogenase assembly factor 2, mitochondrial (SDH assembly factor 2) (SDHAF2)	19042
YOL072W	OG6_121412	Q08231	Nuclear mRNA export protein THP1 (Bud site selection protein 29)	52678
YOL073C	OG6_104409	Q08232	DSC E3 ubiquitin ligase complex subunit 2 (Defective for SREBP cleavage protein 2)	35762
YOL075C	OG6_100076	Q08234	Uncharacterized ABC transporter ATP-binding protein/permease YOL075C	145072
YOL076W	OG6_102465	Q12387	N-terminal acetyltransferase B complex subunit MDM20 (NatB complex subunit MDM20) (Dislikes extra CIN8 protein 1) (Mitochondrial distribution and morphology protein 20)	92809
YOL077C	OG6_101913	Q08235	Ribosome biogenesis protein BRX1	33531
YOL077W-A	OG6_116431	P81451	ATP synthase subunit K, mitochondrial	7534
YOL078W	OG6_114145	Q08236	Target of rapamycin complex 2 subunit AVO1 (TORC2 subunit AVO1) (Adheres voraciously to TOR2 protein 1)	131379
YOL080C	OG6_102721	Q08237	RNA exonuclease 4 (EC 3.1.-.-)	32895
YOL081W	OG6_103500	P19158	Inhibitory regulator protein IRA2	351669
YOL082W	OG6_222619	P35193	Autophagy-related protein 19 (Cytoplasm-to-vacuole targeting protein 19)	47599
YOL083W	OG6_222619	Q12292	Autophagy-related protein 34	46655
YOL084W	OG6_100323	Q12252	Phosphate metabolism protein 7	112546
YOL086C	OG6_100245	P00330	Alcohol dehydrogenase 1 (EC 1.1.1.1) (EC 1.1.1.54) (EC 1.1.1.78) (Alcohol dehydrogenase I) (ADHI) (NADH-dependent methylglyoxal reductase) (YADH-1)	36849
YOL086W-A	OG6_105266	Q3E835	Inner kinetochore subunit MHF1 (CENP-S homolog) (Constitutive centromere-associated network protein MHF1) (MHF histone-fold complex subunit 1) (MPH1-associated histone-fold protein 1)	10549
YOL087C	OG6_103667	Q99247	DUB-associated factor 1	125382
YOL088C	OG6_500569	Q99316	Protein disulfide isomerase MPD2 (EC 5.3.4.1)	32401
YOL089C	OG6_222546	Q12180	Halotolerance protein 9	117927
YOL090W	OG6_102031	P25847	DNA mismatch repair protein MSH2 (MutS protein homolog 2)	108884
YOL091W	OG6_500928	Q12411	Sporulation-specific protein 21 (Meiotic plaque component protein 70)	69878
YOL092W	OG6_102512	Q12010	Vacuolar lysine transporter YPQ1 (PQ-loop repeat-containing protein 1)	34873
YOL093W	OG6_102182	Q12400	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase) (tRNA(m1G9)MTase)	34520
YOL094C	OG6_100321	P40339	Replication factor C subunit 4 (Replication factor C4) (Activator 1 37 kDa subunit)	36149
YOL095C	OG6_110381	Q12039	ATP-dependent DNA helicase HMI1, mitochondrial (EC 5.6.2.4) (DNA 3'-5' helicase)	80576
YOL096C	OG6_102172	P27680	Ubiquinone biosynthesis O-methyltransferase, mitochondrial (3,4-dihydroxy-5-hexaprenylbenzoate methyltransferase) (DHHB methyltransferase) (DHHB-MT) (DHHB-MTase) (3-demethylubiquinol 3-O-methyltransferase) (EC 2.1.1.64) (3-demethylubiquinone 3-O-methyltransferase) (EC 2.1.1.-) (3-demethylubiquinone-6 3-O-methyltransferase) (Hexaprenyldihydroxybenzoate methyltransferase) (Polyprenyldihydroxybenzoate methyltransferase) (EC 2.1.1.114)	36331
YOL097C	OG6_101168	Q12109	Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS)	49350
YOL097W-A	OG6_500846	Q3E7Y9	Uncharacterized protein YOL097W-A	7032
YOL098C	OG6_105738	Q12496	Uncharacterized protein YOL098C	118392
YOL100W	OG6_101713	Q12236	Serine/threonine-protein kinase PKH2 (EC 2.7.11.1) (PKB-activating kinase homolog 2)	121660
YOL101C	OG6_500857	Q99393	ADIPOR-like receptor IZH4 (Implicated in zinc homeostasis protein 4)	36608
YOL102C	OG6_102028	Q12272	tRNA 2'-phosphotransferase (EC 2.7.1.160)	26196
YOL103W	OG6_102726	P30606	Myo-inositol transporter 2	66710
YOL103W-A	OG6_100069	Q92392	Transposon Ty1-OL Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	49005
YOL103W-B	OG6_100069	Q12273	Transposon Ty1-OL Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	198614
YOL104C	OG6_500715	Q12366	Non-disjunction protein 1 (Telomere-associated meiosis protein 1)	40856
YOL105C	OG6_500324	Q12215	Cell wall integrity and stress response component 3	58230
YOL107W	OG6_103163	Q12239	Transmembrane protein 115 homolog	39742
YOL108C	OG6_127184	P13902	Protein INO4	17378
YOL109W	OG6_114487	Q08245	Protein ZEO1 (Zeocin resistance protein 1)	12589
YOL110W	OG6_500327	P41912	Ras modification protein ERF4 (Hyperactive Ras suppressor protein 5)	26542
YOL111C	OG6_153145	Q12285	Ubiquitin-like protein MDY2 (Golgi to ER traffic protein 5) (Mating-deficient protein 2) (Translation machinery-associated protein 24)	23732
YOL112W	OG6_100958	Q12317	GTPase-activating protein MSB4 (Multicopy suppressor of bud emergence 4)	57093
YOL113W	OG6_100484	Q12469	Serine/threonine-protein kinase SKM1 (EC 2.7.11.1) (Protein kinase 75490 D)	75331
YOL114C	OG6_102939	Q12322	Putative uncharacterized protein YOL114C	23190
YOL115W	OG6_101092	P53632	Poly(A) RNA polymerase protein 2 (EC 2.7.7.19) (DNA polymerase kappa) (DNA polymerase sigma) (Topoisomerase 1-related protein TRF4)	66031
YOL116W	OG6_500426	P22148	Protein MSN1 (Multicopy suppressor of SNF1 protein 1)	43060
YOL117W	OG6_500808	Q12348	COP9 signalosome complex subunit 10	76388
YOL119C	OG6_100246	Q08268	Probable transporter MCH4	54707
YOL120C	OG6_100803	P0CX49	Large ribosomal subunit protein eL18A (60S ribosomal protein L18-A) (RP28)	20563
YOL121C	OG6_100904	P07280	Small ribosomal subunit protein eS19A (40S ribosomal protein S19-A) (RP55A) (S16a) (YP45) (YS16A)	15917
YOL122C	OG6_100775	P38925	Manganese transporter SMF1	63264
YOL123W	OG6_101082	Q99383	Nuclear polyadenylated RNA-binding protein 4 (Cleavage factor IB) (CFIB) (Heterogeneous nuclear ribonucleoprotein 1)	59650
YOL124C	OG6_102168	Q12463	tRNA (guanine(10)-N(2))-methyltransferase (EC 2.1.1.214) (tRNA [Gm10] methyltransferase) (tRNA guanosine-2'-O-methyltransferase TRM11) (tRNA methylase 11)	50073
YOL125W	OG6_103381	Q12383	tRNA:m(4)X modification enzyme TRM13 (EC 2.1.1.225) (tRNA methylase 13)	54095
YOL126C	OG6_101066	P22133	Malate dehydrogenase, cytoplasmic (EC 1.1.1.37)	40731
YOL127W	OG6_100365	P04456	Large ribosomal subunit protein uL23 (60S ribosomal protein L25) (RP16L) (YL25) (YP42')	15758
YOL128C	OG6_222618	Q12222	Glycogen synthase kinase-3 homolog YGK3 (EC 2.7.11.1)	43206
YOL129W	OG6_102597	Q12016	Vacuolar protein sorting-associated protein 68	20101
YOL130W	OG6_101780	Q08269	Magnesium transporter ALR1 (Aluminum resistance protein 1)	95869
YOL131W	OG6_500319	Q08270	Uncharacterized protein YOL131W	12423
YOL136C	OG6_500009	Q12471	6-phosphofructo-2-kinase 2 (6PF-2-K 2) (EC 2.7.1.105) (Phosphofructokinase 2 II)	45318
YOL132W	OG6_107446	Q08271	1,3-beta-glucanosyltransferase GAS4 (EC 2.4.1.-) (Glycolipid-anchored surface protein 4)	53813
YOL133W	OG6_102466	Q08273	RING-box protein HRT1 (RING-box protein 1) (E3 ubiquitin-protein ligase complex SCF subunit HRT1) (High level expression reduces Ty3 transposition protein 1) (Regulator of cullins protein 1)	13940
YOL135C	OG6_103150	Q08278	Mediator of RNA polymerase II transcription subunit 7 (Mediator complex subunit 7)	25585
YOL137W	OG6_108411	Q08280	Bypass of stop codon protein 6	55084
YOL138C	OG6_104440	Q08281	Restriction of telomere capping protein 1 (SEH-associated protein 2)	149344
YOL139C	OG6_100627	P07260	Eukaryotic translation initiation factor 4E (eIF-4E) (eIF4E) (eIF-4F 25 kDa subunit) (mRNA cap-binding protein)	24254
YOL140W	OG6_100416	P18544	Acetylornithine aminotransferase, mitochondrial (ACOAT) (EC 2.6.1.11)	46681
YOL141W	OG6_100931	Q08282	tRNA wybutosine-synthesizing protein 4 (tRNA yW-synthesizing protein 4) (EC 2.1.1.290) (EC 2.3.1.231) (tRNA(Phe) (7-(3-amino-3-(methoxycarbonyl)propyl)wyosine(37)-N)-methoxycarbonyltransferase) (tRNA(Phe) (7-(3-amino-3-carboxypropyl)wyosine(37)-O)-methyltransferase)	78957
YOL142W	OG6_102463	Q08285	Exosome complex component RRP40 (Ribosomal RNA-processing protein 40)	26556
YOL143C	OG6_102705	P50861	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	18556
YOL144W	OG6_500385	Q08287	60S ribosome subunit biogenesis protein NOP8 (Nucleolar protein 8)	56966
YOL145C	OG6_102191	P89105	RNA polymerase-associated protein CTR9 (Centromere-binding factor 1-dependent protein 1) (Cln three-requiring protein 9)	124709
YOL146W	OG6_102982	Q12146	DNA replication complex GINS protein PSF3 (Partner of Sld five 3)	21952
YOL147C	OG6_103414	Q12462	Peroxisomal membrane protein PMP27 (Peroxin-11)	26875
YOL148C	OG6_500210	P50875	Transcription factor SPT20	67796
YOL149W	OG6_500118	Q12517	mRNA-decapping enzyme subunit 1	26266
YOL151W	OG6_100721	Q12068	NADPH-dependent methylglyoxal reductase GRE2 (EC 1.1.1.283) (3-methylbutanal reductase) (EC 1.1.1.265) (Genes de respuesta a estres protein 2) (Isovaleraldehyde reductase)	38170
YOL152W	OG6_114876	Q12333	Ferric/cupric reductase transmembrane component 7 (EC 1.16.1.9) (Ferric-chelate reductase 7)	70905
YOL154W	OG6_137798	Q12512	Protein ZPS1	27567
YOL155C	OG6_162024	Q05164	Haze protective factor 1	94706
YOL155W-A	OG6_500650	Q3E7Y8	Uncharacterized protein YOL155W-A	5203
YOL156W	OG6_100060	P54862	Hexose transporter HXT11 (Low-affinity glucose transporter LGT3)	62733
YOL157C	OG6_100402	Q08295	Oligo-1,6-glucosidase IMA2 (EC 3.2.1.10) (Alpha-glucosidase) (Isomaltase 2)	68625
YOL158C	OG6_105688	Q08299	Siderophore iron transporter ENB1 (Enterobactin permease) (Siderophore iron transporter ARN4)	66970
YOL159C	OG6_499888	Q08300	Secreted protein CSS3 (Condition specific secretion protein 3)	19574
YOL159C-A	OG6_500351	Q3E769	Uncharacterized protein YOL159C-A	10933
YOL161C	OG6_109825	Q08322	Seripauperin-20	12877
YOL162W	OG6_499952	P0CF19	Putative uncharacterized transporter YOL162W	24483
YOL163W	OG6_500807	P0CF20	Putative uncharacterized transporter YOL163W	19462
YOL164W	OG6_108184	Q08347	Alkyl/aryl-sulfatase BDS1 (EC 3.1.6.-) (Bacterially-derived sulfatase 1)	72646
YOL164W-A	OG6_500175	Q3E7A5	Uncharacterized protein YOL164W-A	6999
YOL165C	OG6_500003	Q08361	Putative aryl-alcohol dehydrogenase AAD15 (EC 1.1.1.-)	15722
YOL166W-A	OG6_181778	Q8TGJ1	UPF0320 protein YOL166W-A	5952
YOR001W	OG6_101473	Q12149	Exosome complex exonuclease RRP6 (Rrp6p) (EC 3.1.13.-) (Ribosomal RNA-processing protein 6)	84039
YOR002W	OG6_102923	Q12001	Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase (EC 2.4.1.267) (Asparagine-linked glycosylation protein 6) (Dol-P-Glc:Man(9)GlcNAc(2)-PP-Dol alpha-1,3-glucosyltransferase) (Dolichyl-P-Glc:Man9GlcNAc2-PP-dolichyl glucosyltransferase)	62783
YOR003W	OG6_100121	P25036	Subtilisin-like protease 3 (EC 3.4.21.-) (Subtilisin-like protease III)	52089
YOR004W	OG6_102991	Q12339	rRNA-processing protein UTP23 (U three protein 23) (U3 small nucleolar RNA-associated protein 23) (U3 snoRNA-associated protein 23)	28801
YOR005C	OG6_103257	Q08387	DNA ligase 4 (EC 6.5.1.1) (DNA ligase II) (DNA ligase IV) (Polydeoxyribonucleotide synthase [ATP] 4)	108515
YOR006C	OG6_101679	Q12094	18S rRNA aminocarboxypropyltransferase (EC 2.5.1.157) (20S rRNA accumulation protein 3) (ScTsr3)	35686
YOR007C	OG6_102652	Q12118	Small glutamine-rich tetratricopeptide repeat-containing protein 2 (SGT/UBP) (Viral protein U-binding protein)	37218
YOR008C	OG6_500664	P54867	Protein SLG1 (Cell wall integrity and stress response component 1) (Synthetic lethal with GAP protein 1)	39270
YOR008C-A	OG6_500678	Q3E7B9	Uncharacterized protein YOR008C-A	8604
YOR009W	OG6_500259	Q12218	Cell wall protein TIR4 (TIP1-related protein 4)	47849
YOR010C	OG6_109825	P33890	Cold shock-induced protein TIR2 (Serine-rich protein 2) (TIP1-related protein 2)	24628
YOR011W	OG6_100151	Q08409	ATP-dependent permease AUS1	157751
YOR011W-A	OG6_499930	Q3E807	Uncharacterized protein YOR011W-A	8638
YOR012W	OG6_191363	Q12351	Uncharacterized protein YOR012W	15482
YOR014W	OG6_100293	P38903	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform (PP2A, B subunit, B' delta isoform) (Protein RTS1) (Protein SCS1)	85335
YOR016C	OG6_103696	Q12450	Protein ERP4	23515
YOR017W	OG6_111633	P32606	Putative mitochondrial translation system component PET127	93408
YOR018W	OG6_112308	Q02805	Protein ROD1 (Resistance to o-dinitrobenzene protein 1)	92349
YOR019W	OG6_222569	Q99248	Uncharacterized protein YOR019W	83366
YOR020C	OG6_100490	P38910	10 kDa heat shock protein, mitochondrial (HSP10) (10 kDa chaperonin)	11372
YOR020W-A	OG6_499981	Q3E824	Uncharacterized protein YOR020W-A	9618
YOR021C	OG6_109089	Q12314	Protein arginine N-methyltransferase SFM1 (EC 2.1.1.-) (SPOUT family methyltransferase 1)	24744
YOR022C	OG6_103749	Q12204	Probable phospholipase YOR022C, mitochondrial (EC 3.1.1.-)	81769
YOR023C	OG6_500611	Q12433	Protein AHC1 (ADA HAT complex component 1)	63869
YOR025W	OG6_110516	P53687	NAD-dependent histone deacetylase HST3 (EC 2.3.1.286) (Homologous to SIR2 protein 3) (Regulatory protein SIR2 homolog 3)	50524
YOR026W	OG6_102928	P26449	Spindle assembly checkpoint protein BUB3 (Cell cycle arrest protein BUB3)	38445
YOR027W	OG6_102012	P15705	Heat shock protein STI1	66265
YOR028C	OG6_500759	P40917	AP-1-like transcription factor YAP4 (Chromosome instability protein 5) (Transcription activator CIN5)	32975
YOR030W	OG6_500080	Q99234	Protein DFG16 (Extracellular mutant protein 41) (Zinc-regulated gene 11 protein)	71730
YOR032C	OG6_121262	Q12398	Probable transcription factor HMS1 (High-copy MEP suppressor protein 1)	48871
YOR032W-A	OG6_500778	Q8TGS1	Uncharacterized protein YOR032W-A	7709
YOR033C	OG6_101671	P39875	Exodeoxyribonuclease 1 (EC 3.1.-.-) (Exodeoxyribonuclease I) (EXO I) (Exonuclease I) (Protein DHS1)	80162
YOR034C	OG6_101007	Q12013	Probable palmitoyltransferase AKR2 (EC 2.3.1.225) (Ankyrin repeat-containing protein AKR2)	85236
YOR034C-A	OG6_499949	Q3E735	Uncharacterized membrane protein YOR034C-A	9779
YOR035C	OG6_103191	P51534	SWI5-dependent HO expression protein 4	89553
YOR036W	OG6_102289	P32854	Syntaxin PEP12 (Carboxypeptidase Y-deficient protein 12) (Vacuolar protein sorting-associated protein 6) (Vacuolar protein-targeting protein 13)	33006
YOR037W	OG6_119815	P38909	Cytochrome c mitochondrial import factor CYC2 (EC 1.-.-.-) (Cytochrome c assembly flavoprotein CYC2)	42368
YOR038C	OG6_143630	P32480	Protein HIR2 (Histone transcription regulator 2)	98445
YOR039W	OG6_100687	P38930	Casein kinase II subunit beta' (CK II beta')	29842
