Accession	Entry
OG6_100369	A0A1D8PJF9
OG6r21_126925	A0A1D8PJF4
OG6_105655	A0A1D8PJG7
OG6_103057	A0A1D8PJF3
OG6_100690	A0A1D8PJI5
OG6_101780	A0A1D8PJF5
OG6r21_126926	A0A1D8PJF6
OG6_119538	A0A1D8PJG0
OG6_121165	A0A1D8PJI9
OG6_100684	A0A1D8PJI6
OG6_103150	Q5AEN6
OG6_102466	A0A1D8PJL5
OG6_102434	A0A1D8PJH8
OG6_100791	Q5AEN2
OG6_101949	Q5AEN1
OG6_101122	A0A1D8PJG4
OG6_110913	Q5AEM8
OG6_114704	Q5AEM6
OG6_133599	A0A1D8PJJ9
OG6_100646	Q5AEM5
OG6_115929	A0A1D8PJG9
OG6_500547	A0A1D8PJM0
OG6_107913	A0A1D8PJI0
OG6_136431	A0A1D8PJG8
OG6_102126	A0A1D8PJJ8
OG6_100535	Q5AEL8
OG6_105123	Q5AF03
OG6_102458	A0A1D8PJH2
OG6r21_140034	A0A1D8PJK8
OG6_170066	A0A1D8PJJ7
OG6r21_110826	A0A1D8PJH6
OG6_101715	Q5AEK9
OG6_101010	Q5AEK8
OG6_103187	A0A1D8PJH3
OG6_101525	A0A1D8PJK7
OG6r21_140036	A0A1D8PJH9
OG6_101636	A0A1D8PJH4
OG6r21_101669	A0A1D8PJH5
OG6r21_103541	A0A1D8PJL3
OG6_104574	A0A1D8PJK6
OG6_100275	Q9HGT6
OG6r21_110827	A0A1D8PJN4
OG6_105133	Q5AEJ7
OG6_100152	A0A1D8PJI7
OG6_105282	A0A1D8PJM6
OG6_103511	A0A1D8PJI4
OG6_103583	Q5AEJ3
OG6_121258	A0A1D8PJI2
OG6_102838	Q5AEJ1
OG6_133017	Q5AEJ0
OG6_101644	Q5AEI9
OG6r21_105364	Q5AEV7
OG6r21_100809	Q5AEH4
OG6r21_102823	Q5AEH6
OG6_108957	Q5AEI3
OG6_104820	Q5AEI2
OG6_118296	Q5AEI1
OG6_101298	Q5AEI0
OG6_101176	A0A1D8PJN6
OG6_108834	Q5AEH7
OG6r21_102823	Q5AEH6
OG6r21_100809	Q5AEH4
OG6r21_105364	Q5AEV7
OG6_101644	A0A1D8PJK2
OG6r21_140037	Q5AEH0
OG6_100142	A0A1D8PJK3
OG6_100306	A0A1D8PJK5
OG6_234256	Q5AEG7
OG6_102947	Q5AEG6
OG6_123029	A0A1D8PJN2
OG6r21_109260	Q5AEG3
OG6_100282	A0A1D8PJR1
OG6_119711	Q5AEG1
OG6_118295	A0A1D8PJL4
OG6_112012	Q5AEF9
OG6_101137	A0A1D8PJM5
OG6_110303	A0A1D8PJM4
OG6_129913	A0A1D8PJL2
OG6r21_102267	Q5AEF3
OG6_101941	Q5AEF2
OG6_101826	A0A1D8PJL8
OG6_102468	Q5AEF0
OG6_107131	A0A1D8PJN7
OG6_100091	Q5AEE8
OG6_132283	A0A1D8PJQ5
OG6_100089	A0A1D8PJN3
OG6_103283	A0A1D8PJN1
OG6_103296	Q5AEE2
OG6_101774	Q5AEE1
OG6_103955	A0A1D8PJR5
OG6_102013	Q5AED9
OG6_101563	A0A1D8PJT1
OG6_105034	A0A1D8PJP6
OG6_101977	Q5AED6
OG6_108829	A0A1D8PJR3
OG6_110306	A0A1D8PJQ2
OG6r21_112726	A0A1D8PJP0
OG6_102427	A0A1D8PJM8
OG6_100695	A0A1D8PJS2
OG6_101479	A0A1D8PJW1
OG6_110013	Q5AED0
OG6_100512	Q5AEC9
OG6_104152	Q5AEC8
OG6_129693	A0A1D8PJQ4
OG6_454568	Q5AEC6
OG6_107311	Q5AEC5
OG6_102015	Q5AEC3
OG6_100524	A0A1D8PJP4
OG6r21_115537	Q5AEC1
OG6_105803	Q5AEC0
OG6_110542	A0A1D8PJP3
OG6_101968	Q5AEB8
OG6_119787	Q5AEB7
OG6r21_101526	A0A1D8PJQ8
OG6_103852	Q5AEB5
OG6_100598	Q5AEB4
OG6_105576	Q5AEB3
OG6_109856	A0A1D8PJQ3
OG6_101926	A0A1D8PJT2
OG6_109856	A0A1D8PJX4
OG6_110303	A0A1D8PJM4
OG6r21_140039	A0A1D8PJV7
OG6_101137	A0A1D8PJM5
OG6_112012	Q59SR3
OG6_101333	Q59SR4
OG6_127231	Q59SR6
OG6_500493	A0A1D8PJR4
OG6_101412	A0A1D8PJQ9
OG6_102512	A0A1D8PJT9
OG6_102313	Q59SS1
OG6_109856	A0A1D8PJR2
OG6_101926	Q59SS4
OG6r21_103542	Q59SS6
OG6_104370	Q59SS7
OG6_100399	Q59SS8
OG6r21_101824	Q59SS9
OG6r21_140041	Q59ST0
OG6_101599	Q59ST1
OG6_100318	Q59ST2
OG6_101842	A0A1D8PJZ1
OG6_124898	A0A1D8PJS8
OG6_101438	Q59ST6
OG6_101503	Q59ST8
OG6r21_101133	Q59ST9
OG6_103342	Q59SU0
OG6_114704	Q59SU1
OG6_101403	A0A1D8PJS7
OG6_101209	P43069
OG6_100082	P48989
OG6_100077	Q59SU5
OG6r21_140042	A0A1D8PJT6
OG6_103964	Q59SU6
OG6_118295	A0A1D8PJU8
OG6_103579	A0A1D8PJU0
OG6_500858	Q59MQ8
OG6_181392	A0A1D8PJX7
OG6r21_102824	A0A1D8PJT4
OG6r21_115538	A0A1D8PJU2
OG6_101984	Q59MR4
OG6_100151	A0A1D8PK15
OG6_102683	A0A1D8PJT8
OG6_110248	Q5ANP6
OG6_100026	A0A1D8PJV3
OG6_111252	A0A1D8PJV0
OG6r21_104038	Q5ANP4
OG6_104219	Q5ANP3
OG6_101216	Q5ANP2
OG6_112012	Q5ANP1
OG6r21_126927	A0A1D8PJZ0
OG6_137739	Q5ANN9
OG6r21_167639	A0A1D8PJU7
OG6_101463	Q5ANN8
OG6r21_106209	A0A1D8PJV9
OG6_100147	Q5ANN6
OG6_100085	Q5ANN5
OG6_153192	A0A1D8PJZ5
OG6_112257	A0A1D8PJV5
OG6_104005	A0A1D8PJV4
OG6_103095	A0A1D8PJZ6
OG6_102343	A0A1D8PK28
OG6r21_104654	Q5ANM7
OG6_102289	A0A1D8PK25
OG6_100419	A0A1D8PJW6
OG6_121258	A0A1D8PJW9
OG6_100207	A0A1D8PK06
OG6_100336	A0A1D8PJZ9
OG6_500487	Q5ANL8
OG6_101116	Q5ANL6
OG6_100711	A0A1D8PK00
OG6_143877	Q5ANL4
OG6r21_104655	Q5ANL3
OG6_101192	Q5ANK9
OG6_101749	A0A1D8PJX3
OG6_106392	A0A1D8PJY0
OG6_143644	Q5ANK5
OG6_104395	Q5ANK4
OG6_102972	Q5ANK2
OG6_101993	Q5ANJ9
OG6_115061	Q5ANJ8
OG6_100773	A0A1D8PK40
OG6_129994	Q5ANJ6
OG6_101589	Q92210
OG6_198571	Q5ANJ4
OG6_102102	Q5ANJ1
OG6_100153	Q5ANJ0
OG6_102698	Q5ANI8
OG6_105980	A0A1D8PJY8
OG6_237958	Q5ANI6
OG6_101458	A0A1D8PK11
OG6_109955	Q5ANI4
OG6r21_101670	Q5ANI3
OG6_103707	Q5ANI2
OG6_210852	Q5ANI0
OG6_121387	Q5ANH8
OG6_107933	Q5ANH7
OG6_100373	A0A1D8PK22
OG6_100883	Q5ANH5
OG6r21_108067	Q5ANH4
OG6_110455	Q5ANH3
OG6_104234	Q5ANH2
OG6_100323	Q5ANH1
OG6r21_115539	Q5ANH0
OG6_101027	Q5ANG9
OG6r21_102038	Q5ANG8
OG6_101455	Q5ANG6
OG6_166113	Q5ANG4
OG6_105529	Q5ANG2
OG6_104248	Q5ANG1
OG6_101057	Q5ANG0
OG6_113019	A0A1D8PK71
OG6_100729	Q5ANF9
OG6_101866	A0A1D8PK65
OG6r21_107069	Q5ANF1
OG6_148810	Q5ANF0
OG6_133424	A0A1D8PK75
OG6_116889	Q5ANE7
OG6_100151	P78595
OG6_103518	Q5ANE4
OG6_133377	Q5ANE3
OG6_105527	Q5ANE2
OG6_100060	Q5ANE1
OG6_104306	Q5ANE0
OG6_100600	Q5AND9
OG6_100532	A0A1D8PK30
OG6_101833	Q5AND8
OG6_104085	Q5AND6
OG6_102354	Q5AND4
OG6_101651	Q5AND3
OG6_137749	Q5AND1
OG6_101763	Q5AND0
OG6_102183	Q5ANC9
OG6_132540	Q5ANC8
OG6r21_109261	Q5ANC7
OG6_100752	Q5ANC6
OG6_153075	Q5ANC5
OG6r21_107070	Q5ANC3
OG6_100803	A0A1D8PK43
OG6_104409	Q5ANB9
OG6_102595	A0A1D8PK48
OG6_105683	Q5ANB7
OG6_102168	Q5ANB6
OG6_101082	Q5ANB5
OG6_101760	Q5ANB2
OG6_137735	Q5ANB1
OG6_104157	Q5ANA9
OG6_101407	Q5ANA8
OG6_100904	A0A1D8PK61
OG6_100025	A0A1D8PK53
OG6_100151	Q5ANA3
OG6_114704	P0CY29
OG6_101259	Q5ANA1
OG6r21_101671	Q5ANA0
OG6_119729	Q5AN98
OG6_111476	Q5AN96
OG6_113016	Q5AN95
OG6_101889	A0A1D8PK80
OG6_100282	A0A1D8PK69
OG6_124903	A0A1D8PK90
OG6r21_101527	A0A1D8PK67
OG6_103728	Q59YV2
OG6_123097	A0A1D8PK79
OG6_100411	Q59YV0
OG6_100806	O42817
OG6_111049	A0A1D8PK68
OG6_103823	A0A1D8PKB8
OG6r21_126928	A0A1D8PK86
OG6_100176	A0A1D8PK91
OG6_113602	A0A1D8PK98
OG6_100407	A0A1D8PK78
OG6_500494	Q59YU1
OG6r21_108068	A0A1D8PK82
OG6_100466	A0A1D8PKB2
OG6_107650	A0A1D8PK74
OG6_100958	A0A1D8PK81
OG6_100232	A0A1D8PKC9
OG6_102688	A0A1D8PK87
OG6_102600	A0A1D8PKA1
OG6_100844	A0A1D8PKA6
OG6_101390	A0A1D8PK85
OG6_104355	Q59YT1
OG6_103579	A0A1D8PK89
OG6_100313	A0A1D8PKB9
OG6_103278	A0A1D8PKA0
OG6_105463	Q59YS7
OG6_103278	A0A1D8PKD7
OG6_109856	A0A1D8PK99
OG6_105576	A0A1D8PKA2
OG6_101750	A0A1D8PKB4
OG6_137796	A0A1D8PK95
OG6_101978	A0A1D8PKG7
OG6_118125	A0A1D8PK97
OG6_500218	A0A1D8PKD1
OG6_100835	A0A1D8PKA4
OG6_100372	A0A1D8PKA5
OG6_103590	Q5A4H9
OG6r21_112727	A0A1D8PKA7
OG6_102247	A0A1D8PKB0
OG6_102372	A0A1D8PKC1
OG6_111974	Q5A4H5
OG6_104688	Q5A4H4
OG6_113531	A0A1D8PKA3
OG6_105803	A0A1D8PKE1
OG6_105803	A0A1D8PKB6
OG6_100150	A0A1D8PKB7
OG6_103231	Q5A4G9
OG6_105097	A0A1D8PKB3
OG6_104100	A0A1D8PKC4
OG6_103013	A0A1D8PKD0
OG6_104709	A0A1D8PKC5
OG6_102512	A0A1D8PKJ0
OG6_153079	A0A1D8PKB5
OG6_153079	Q5A4G2
OG6_140875	A0A1D8PKC2
OG6_100753	A0A1D8PKC7
OG6r21_102268	A0A1D8PKH6
OG6_103576	A0A1D8PKC6
OG6_100772	A0A1D8PKD2
OG6_100152	A0A1D8PKD9
OG6_103495	A0A1D8PKD8
OG6_173339	Q5A4F3
OG6_101050	A0A1D8PKC3
OG6_132885	P53697
OG6_101289	A0A1D8PKD3
OG6_116570	A0A1D8PKD4
OG6_500900	A0A1D8PKI6
OG6_100741	A0A1D8PKD5
OG6_100914	A0A1D8PKE2
OG6_102751	A0A1D8PKE9
OG6_106964	Q5A4E3
OG6_100461	Q5A4E2
OG6_100357	A0A1D8PKE0
OG6_101794	Q8TGH6
OG6r21_108069	A0A1D8PKE3
OG6_124937	A0A1D8PKE5
OG6_102245	P0CU36
OG6_102673	A0A1D8PKF2
OG6_100111	Q9Y7F0
OG6_109925	Q5A2Z7
OG6_103911	A0A1D8PKF6
OG6_137830	A0A1D8PKL7
OG6_102209	A0A1D8PKE7
OG6_101809	Q5A301
OG6_103648	A0A1D8PKF3
OG6_101611	Q5A302
OG6r21_101672	A0A1D8PKK5
OG6r21_102825	A0A1D8PKG1
OG6_105174	A0A1D8PKG0
OG6_118303	A0A1D8PKG8
OG6_103524	Q5A309
OG6_100877	Q5A310
OG6_109925	Q5A312
OG6_100111	P0CU34
OG6_101676	A0A1D8PKG2
OG6_102673	Q5A2Z1
OG6_100844	A0A1D8PKL0
OG6_102932	A0A1D8PKG5
OG6_102245	Q5A2Y7
OG6_102245	A0A1D8PKH8
OG6_101690	A0A1D8PKH5
OG6_143354	A0A1D8PKN1
OG6_103193	A0A1D8PKH1
OG6_104339	A0A1D8PKJ7
OG6_101756	A0A1D8PKH4
OG6_101901	A0A1D8PKH2
OG6r21_126929	P46589
OG6_106489	A0A1D8PKH0
OG6_101136	A0A1D8PKI3
OG6_100444	A0A1D8PKJ3
OG6_100059	A0A1D8PKI5
OG6_109555	A0A1D8PKQ4
OG6_104831	A0A1D8PKI0
OG6r21_101528	A0A1D8PKK7
OG6_143879	A0A1D8PKI4
OG6_104071	A0A1D8PKI1
OG6_105799	A0A1D8PKM5
OG6_104856	A0A1D8PKH9
OG6_101775	A0A1D8PKJ4
OG6_103867	Q5A2W2
OG6_109925	A0A1D8PKJ5
OG6_104334	A0A1D8PKQ6
OG6r21_106210	A0A1D8PKJ1
OG6r21_140049	A0A1D8PKL2
OG6_103103	A0A1D8PKJ2
OG6r21_115540	A0A1D8PKI7
OG6r21_115541	A0A1D8PKN5
OG6r21_109262	A0A1D8PKI9
OG6r21_126930	A0A1D8PKK2
OG6_222549	Q5A2V2
OG6_104998	A0A1D8PKK4
OG6_102375	Q5ADL0
OG6_102762	Q5ADL1
OG6r21_101673	Q5ADL2
OG6_101625	A0A1D8PKK1
OG6_102179	A0A1D8PKJ8
OG6_101940	Q5ADL4
OG6_114121	Q5ADL6
OG6r21_110828	Q5ADL8
OG6_102228	Q5ADL9
OG6_103028	Q5ADM0
OG6_103171	Q5ADM2
OG6_100595	Q5ADM3
OG6_173339	Q5ADM4
OG6_100072	Q5ADM5
OG6_100218	Q5ADM7
OG6r21_102039	Q5ADM8
OG6_101353	Q5ADM9
OG6_101909	Q5ADN0
OG6_101100	Q5ADN1
OG6_104655	Q5ADN2
OG6_100000	Q5ADN4
OG6_124636	Q5ADN6
OG6_102026	Q5ADN7
OG6_101710	Q5ADN8
OG6_100499	Q5ADN9
OG6_100248	Q5ADP0
OG6_100357	Q5ADP1
OG6_101645	Q5ADP3
OG6r21_101251	Q5ADP4
OG6_101523	Q5ADP5
OG6_103619	Q5ADP6
OG6_100846	Q5ADP7
OG6r21_126931	Q5ADP8
OG6_101438	Q5ADP9
OG6_100119	Q5ADQ0
OG6_102296	Q5ADQ1
OG6_110145	Q5ADQ2
OG6_101849	Q5ADQ3
OG6_101313	A0A1D8PKP3
OG6r21_102269	A0A1D8PKP8
OG6_101261	Q5ADQ6
OG6_111490	Q5ADQ7
OG6_103227	Q5ADQ8
OG6_588367	Q5ADQ9
OG6_106185	A0A1D8PKQ8
OG6_106954	Q5ADR1
OG6_101419	Q5ADR2
OG6_100089	Q5ADR3
OG6_153022	Q5ADR4
OG6_101847	Q5ADR6
OG6_103321	A0A1D8PKU7
OG6_100667	Q5ADS0
OG6_103058	Q5ADS1
OG6_499877	Q5ADS3
OG6_113929	Q5ADS5
OG6_100282	Q5ADT0
OG6_171097	Q5ADT1
OG6_100072	Q5ADT3
OG6_100072	Q5ADT4
OG6_102338	Q5ADT5
OG6_100306	Q5ADT6
OG6_342529	Q5ADT7
OG6_153256	A0A1D8PKR8
OG6_100367	Q5ADT9
OG6_102125	Q5ADU0
OG6_100559	Q5ADU2
OG6_102747	Q5ADU3
OG6_106630	A0A1D8PKR9
OG6_100657	Q9P940
OG6_105671	Q5ADU7
OG6_102037	Q5ADU9
OG6_152859	A0A1D8PKU6
OG6_102145	Q5ADV1
OG6_100912	Q5ADV2
OG6_113480	A0A1D8PKT1
OG6r21_115542	Q5ADV4
OG6_102331	Q5ADV5
OG6_101645	A0A1D8PKT0
OG6_106503	A0A1D8PKU0
OG6_127924	A0A1D8PKU3
OG6r21_101252	Q5ADW0
OG6_105869	Q5ADW1
OG6_101666	Q5ADW3
OG6_108225	Q5ADW4
OG6_500198	Q5ADW5
OG6_101016	A0A1D8PKV4
OG6r21_101383	A0A1D8PKU9
OG6_102113	Q5ADX0
OG6_116883	Q5ADX1
OG6_127207	Q5ADX2
OG6_104779	A0A1D8PKZ5
OG6_151978	Q5ADX4
OG6_102244	Q5ADX5
OG6_373661	Q5ADX8
OG6_103865	Q5ADY0
OG6r21_106211	Q5ADY1
OG6_100593	Q5ADY2
OG6_137870	A0A1D8PKW0
OG6_108801	A0A1D8PKV6
OG6_222564	A0A1D8PKV5
OG6_102946	A0A1D8PL04
OG6_100672	Q9P8E3
OG6r21_102040	A0A1D8PKW1
OG6_101108	A0A1D8PKW2
OG6r21_140051	A0A1D8PKW6
OG6_103711	Q59MJ2
OG6_152831	Q59MJ1
OG6r21_106212	A0A1D8PKW9
OG6_101956	Q59MI8
OG6r21_105365	A0A1D8PKW7
OG6_103921	A0A1D8PL09
OG6_103921	A0A1D8PKZ6
OG6r21_140053	A0A1D8PKX1
OG6_111849	A0A1D8PKW5
OG6_100460	O93827
OG6_108054	A0A1D8PKY5
OG6_115022	Q59KS8
OG6_101546	A0A1D8PKX3
OG6_103936	A0A1D8PKX2
OG6_107465	A0A1D8PKY1
OG6r21_107072	A0A1D8PL18
OG6_101165	A0A1D8PL00
OG6_100685	A0A1D8PKX5
OG6_104484	A0A1D8PKX8
OG6_107446	A0A1D8PKY4
OG6r21_101529	A0A1D8PKZ2
OG6_119573	A0A1D8PKY2
OG6r21_103991	Q59UT5
OG6_152720	Q59UT4
OG6_103269	A0A1D8PKY7
OG6_101647	O74711
OG6_100416	A0A1D8PL14
OG6_500811	Q59US8
OG6_499846	Q59US7
OG6r21_126989	Q59US6
OG6_106883	Q59US5
OG6_500723	Q59US4
OG6_101150	A0A1D8PKZ3
OG6_473989	A0A1D8PKZ4
OG6_100382	A0A1D8PKZ7
OG6r21_126932	A0A1D8PL34
OG6_100617	A0A1D8PL24
OG6_100608	A0A1D8PKZ9
OG6_101632	A0A1D8PL01
OG6_109308	A0A1D8PL08
OG6_108795	Q59UR3
OG6_133176	Q59UR2
OG6_103665	A0A1D8PL05
OG6_113984	A0A1D8PL02
OG6_100742	A0A1D8PL06
OG6_105165	Q59UQ8
OG6_105690	Q59UQ7
OG6_103923	Q59UQ6
OG6_104231	A0A1D8PL15
OG6_102997	Q59UQ4
OG6_500088	Q59UQ3
OG6_102592	Q59UQ1
OG6_124880	A0A1D8PL12
OG6_100186	Q59UP8
OG6_153234	A0A1D8PL16
OG6_148071	Q59UP6
OG6_101296	A0A1D8PL46
OG6_102933	Q59UP4
OG6_105980	Q59UP3
OG6_103331	A0A1D8PL26
OG6_100865	A0A1D8PL41
OG6_101340	Q59SI1
OG6_101286	Q59SI2
OG6_152465	Q59SI3
OG6_101190	Q59SI4
OG6_110538	Q59SI5
OG6_101770	Q59SI6
OG6_106594	A0A1D8PL33
OG6_102822	A0A1D8PL36
OG6_215421	A0A1D8PL32
OG6_100599	A0A1D8PL48
OG6_103476	Q59SJ1
OG6_115523	Q59SJ2
OG6r21_110829	Q59SJ3
OG6_102457	A0A1D8PL37
OG6_100208	Q59SJ6
OG6_105970	A0A1D8PL65
OG6_100863	A0A1D8PL42
OG6_103331	Q59SJ9
OG6_100677	Q59SK0
OG6_121390	A0A1D8PL57
OG6_127524	A0A1D8PL45
OG6r21_106213	A0A1D8PL40
OG6_152915	A0A1D8PL39
OG6r21_102270	A0A1D8PL44
OG6_173339	A0A1D8PL89
OG6_102629	Q59SK8
OG6_500508	A0A1D8PL54
OG6_101011	Q59SL0
OG6_102377	A0A1D8PL51
OG6_100288	A0A1D8PL67
OG6_112766	Q59SL4
OG6_101971	Q59SL5
OG6r21_101626	A0A1D8PL49
OG6_101180	Q5AMD9
OG6r21_100792	Q5AME0
OG6_104034	A0A1D8PL79
OG6_100765	Q5AME2
OG6r21_294839	A0A1D8PL75
OG6r21_140055	A0A1D8PL59
OG6_500014	A0A1D8PL76
OG6_102894	A0A1D8PL60
OG6_119586	Q5AME8
OG6_100908	A0A1D8PL61
OG6r21_140056	A0A1D8PL62
OG6_100775	A0A1D8PLB0
OG6r21_126933	Q5AMF7
OG6_105785	Q5AMF9
OG6_222594	A0A1D8PL84
OG6_101560	A0A1D8PL68
OG6_103190	A0A1D8PL86
OG6_143748	A0A1D8PL74
OG6_100417	Q5AMG5
OG6_124534	Q5AMG6
OG6_129674	Q5AMG7
OG6_100474	A0A1D8PLB8
OG6_104246	A0A1D8PL97
OG6_104453	Q5AMH0
OG6r21_102522	Q5AMH1
OG6_166404	A0A1D8PL78
OG6r21_101253	Q5AMH3
OG6_111549	Q5AMH6
OG6_100337	A0A1D8PL85
OG6_108914	A0A1D8PL94
OG6r21_104039	Q5AMI0
OG6_100467	A0A1D8PLC8
OG6_102911	A0A1D8PLA7
OG6_113827	A0A1D8PL95
OG6_100737	A0A1D8PL99
OG6_102246	A0A1D8PL91
OG6_101709	A0A1D8PLA6
OG6_105071	A0A1D8PL92
OG6r21_101530	A0A1D8PL88
OG6_140564	A0A1D8PLA0
OG6r21_126935	A0A1D8PL90
OG6r21_126936	Q5AMJ5
OG6_104341	A0A1D8PLB7
OG6_133403	A0A1D8PLA4
OG6_101084	A0A1D8PLA9
OG6r21_140060	A0A1D8PL98
OG6_114264	A0A1D8PLB6
OG6_117982	A0A1D8PLA2
OG6r21_104040	Q5AMK4
OG6_101234	P30418
OG6_102416	A0A1D8PLA3
OG6_114106	A0A1D8PLE6
OG6_104095	A0A1D8PLC7
OG6_101999	Q5AML1
OG6_100947	Q5AML2
OG6_100320	Q5AML3
OG6_101208	A0A1D8PLC9
OG6_102540	A0A1D8PLB5
OG6_103680	Q5AML6
OG6_160270	A0A1D8PLC1
OG6_102091	A0A1D8PLB3
OG6_143633	A0A1D8PLF7
OG6_102570	A0A1D8PLD8
OG6_103706	Q5AMM1
OG6_102304	A0A1D8PLC6
OG6_100324	Q9UVL1
OG6r21_167641	A0A1D8PLD5
OG6_500974	Q5AMM4
OG6_111397	A0A1D8PLC3
OG6_103064	Q5AMM6
OG6_102020	Q9URB4
OG6_101962	Q5AMM9
OG6_100882	Q5AMN0
OG6_500066	Q5AMN1
OG6_124904	Q5AMN3
OG6_102257	Q5AMN4
OG6_100356	Q5AMN5
OG6_104171	A0A1D8PLD9
OG6_102257	A0A1D8PLD7
OG6_104452	A0A1D8PLD6
OG6_108413	A0A1D8PLE0
OG6_106644	A0A1D8PLH0
OG6_106957	Q5AMP2
OG6_103249	Q5AMP3
OG6_101212	Q5AMP4
OG6_103019	Q5AMP5
OG6_104618	A0A1D8PLF1
OG6_108985	Q5AMP6
OG6_100354	Q5AMP8
OG6_103032	Q5AMP9
OG6_500404	A0A1D8PLF9
OG6r21_101384	Q5AMQ1
OG6_103026	Q5AMQ2
OG6_106319	A0A1D8PLE7
OG6_110137	Q5AMQ3
OG6_104675	Q5AMQ4
OG6_102174	Q5AMQ5
OG6r21_104656	Q5AMQ6
OG6_132473	Q5AMQ8
OG6_103137	Q5AMR0
OG6_115055	Q5AMR1
OG6_101372	Q5AMR2
OG6_111963	Q5AMR3
OG6_101074	Q5AMR4
OG6_102429	Q5AMR5
OG6_113595	Q5AMR6
OG6_104535	Q5AMR7
OG6_101849	Q5AMR8
OG6_103064	A0A1D8PLH1
OG6r21_102003	Q5AMR9
OG6_103424	A0A1D8PLH5
OG6_109506	Q5AMS2
OG6_153271	A0A1D8PLH4
OG6_121197	Q5AMS5
OG6_152838	A0A1D8PLG7
OG6_132411	Q5AMS7
OG6_129996	A0A1D8PLI4
OG6_111226	P86029
OG6_123860	Q5AMT0
OG6_108914	Q5AMT2
OG6_102561	Q5AMT3
OG6_105795	Q5AMT7
OG6_102471	A0A1D8PLI2
OG6_100980	P0CH67
OG6_121212	A0A1D8PLH8
OG6_111846	A0A1D8PLJ2
OG6_101013	A0A1D8PLJ3
OG6r21_109263	Q5AF36
OG6_110554	Q5AF37
OG6_103853	Q5AF38
OG6_500526	Q5AF39
OG6_149176	Q5AF41
OG6r21_108070	Q5AF43
OG6_101112	Q5AF44
OG6_104722	Q5AFT2
OG6_103351	Q5AFT3
OG6r21_112728	A0A1D8PLK7
OG6_100473	A0A1D8PLK0
OG6_101087	Q5AF52
OG6_101631	A0A1D8PLK1
OG6_103836	Q5AF54
OG6_153271	Q5AF55
OG6_170170	Q5AF56
OG6_100246	A0A1D8PLJ9
OG6_129929	A0A1D8PLK4
OG6_133403	A0A1D8PLL5
OG6_137735	A0A1D8PLL4
OG6_100462	Q5AF62
OG6r21_112729	A0A1D8PLL3
OG6_100918	A0A1D8PLL0
OG6r21_102523	A0A1D8PLL7
OG6r21_103543	Q5AFV3
OG6_124945	A0A1D8PLL1
OG6_100144	A0A1D8PLL2
OG6_104010	Q5AF71
OG6_103329	A0A1D8PLM5
OG6_103858	Q5AF73
OG6_100091	A0A1D8PLM1
OG6_102610	A0A1D8PLM0
OG6r21_102523	A0A1D8PLL7
OG6_100918	A0A1D8PLN0
OG6_103195	Q5AF80
OG6_101660	Q5AF81
OG6_118309	A0A1D8PLM4
OG6r21_126937	A0A1D8PLM7
OG6_104054	A0A1D8PLM8
OG6_101744	P56553
OG6_103549	Q5AFX2
OG6_101757	A0A1D8PLN3
OG6_126521	A0A1D8PLN1
OG6_122843	A0A1D8PLP0
OG6_102961	A0A1D8PLP6
OG6_102138	Q5AF95
OG6_104763	A0A1D8PLN4
OG6_103229	A0A1D8PLN7
OG6_112910	A0A1D8PLN9
OG6_102149	Q5AF98
OG6_101125	Q5AF99
OG6_104587	A0A1D8PLP3
OG6_142788	Q5AFA2
OG6_113507	Q5AFA5
OG6r21_106214	Q5AFA6
OG6_104762	Q5AFA8
OG6_103722	Q5AFA9
OG6_101603	Q5AFB1
OG6_101603	A0A1D8PLP8
OG6_101224	Q5AFB3
OG6_100130	Q5AFB4
OG6r21_115543	A0A1D8PLQ2
OG6_114251	Q5AFB7
OG6_102924	Q5AFB9
OG6_101548	A0A1D8PLR5
OG6_104171	A0A1D8PLQ3
OG6_109925	Q5AFC2
OG6_100282	A0A1D8PLR3
OG6_120036	Q5AFC5
OG6_101324	A0A1D8PLR0
OG6_102565	A0A1D8PLQ7
OG6_103677	A0A1D8PLR1
OG6_103068	A0A1D8PLR2
OG6_137837	Q5AFD1
OG6_101702	Q5AFD2
OG6r21_112730	Q5AFD3
OG6_114002	A0A1D8PLR6
OG6_100886	A0A1D8PLR7
OG6_102044	A0A1D8PLS0
OG6_113000	A0A1D8PLR8
OG6_100069	A0A1D8PLS1
OG6r21_140065	A0A1D8PLR9
OG6_102467	Q5AFD8
OG6_103801	A0A1D8PLT4
OG6_109072	A0A1D8PLT5
OG6r21_167642	A0A1D8PLS2
OG6r21_167643	A0A1D8PLS6
OG6_143868	A0A1D8PLS7
OG6_137005	Q59KN8
OG6_102044	A0A1D8PLT2
OG6_102044	A0A1D8PLT0
OG6_106806	Q59PH5
OG6_124940	A0A1D8PLT3
OG6_100720	A0A1D8PLT7
OG6_112508	A0A1D8PLU5
OG6_119811	A0A1D8PLS9
OG6_101227	A0A1D8PLT6
OG6_100480	A0A1D8PLT8
OG6_500427	A0A1D8PLU4
OG6_102889	Q59PG6
OG6_137515	A0A1D8PLU0
OG6r21_115545	Q07730
OG6r21_126938	A0A1D8PLU2
OG6r21_140066	A0A1D8PLV2
OG6r21_119632	A0A1D8PLV4
OG6_111931	Q59PF9
OG6_500526	Q59TP1
OG6_103843	A0A1D8PLU7
OG6_103998	A0A1D8PLV5
OG6_101242	A0A1D8PLU8
OG6_101595	A0A1D8PLU9
