Accession	Group ID	Entry
C603100WA	OG7_0155931	Q5ABV6
C603110CA	OG7_0008581	Q5ABV4
C603120WA	OG7_0008086	A0A1D8PQ25
C603130WA	OG7_0008880	A0A1D8PQ38
C603140CA	OG7_0000734	A0A1D8PQ34
C603150CA	OG7_0010010	A0A1D8PQ32
C603160CA	OG7_0273756	Q5ABU8
C603170CA	OG7_0003055	Q5ABU7
C603180CA	OG7_0011635	A0A1D8PQ35
C603200WA	OGR7_0003725	A0A1D8PQ33
C603210CA	OG7_0007790	A0A1D8PQ44
C603220WA	OGR7_0012788	Q5ABU1
C603230WA	OG7_0006045	Q5ABU0
C603240WA	OG7_0002966	Q5ABT9
C603250WA	OG7_0273756	Q5ABT8
C603260WA	OG7_0005016	A0A1D8PQ43
C603270CA	OG7_0000085	A0A1D8PQ42
C603280WA	OGR7_0011391	A0A1D8PQ47
C603290WA	OG7_0004910	A0A1D8PQ51
C603300CA	OG7_0006616	A0A1D8PQ45
C603310WA	OGR7_0000448	A0A1D8PQ49
C603320WA	OG7_0005875	A0A1D8PQ54
C603330CA	OG7_0016787	A0A1D8PQ52
C603340CA	OG7_0004418	A0A1D8PQ59
C603350CA	OG7_0000774	Q5AC48
C603360CA	OGR7_0005700	A0A1D8PQ48
C603370WA	OGR7_0004037	A0A1D8PQ50
C603380WA	OG7_0001644	A0A1D8PQ55
C603390WA	OG7_0001465	A0A1D8PQ62
C603400CA	OG7_0007931	Q5ABS1
C603410CA	OG7_0014583	A0A1D8PQ57
C603420WA	OG7_0012098	A0A1D8PQ65
C603430CA	OG7_0003484	Q5A8P6
C603440WA	OG7_0035413	Q5A8W9
C603450CA	OG7_0006215	A0A1D8PQ56
C603460WA	OG7_0044706	A0A1D8PQ58
C603470WA	OG7_0001253	A0A1D8PQ60
C603480WA	OG7_0002549	A0A1D8PQ66
C603490CA	OG7_0001304	P0CY27
C603500CA	OG7_0001304	Q5A8N2
C603520CA	OG7_0007356	A0A1D8PQ64
C603530CA	OGR7_0014459	Q5A8M9
C603540WA	OG7_0001151	A0A1D8PQ72
C603550CA	OG7_0007842	A0A1D8PQ76
C603560WA	OG7_0002296	A0A1D8PQ67
C603570WA	OGR7_0003157	A0A1D8PQ71
C603580WA	OGR7_0003184	A0A1D8PQ69
C603590CA	OG7_0023026	A0A1D8PQ79
C603600CA	OG7_0000397	A0A1D8PQ77
C603610WA	OG7_0013810	A0A1D8PQ80
C603620CA	OG7_0010824	A0A1D8PQ75
C603630WA	OG7_0012859	A0A1D8PQ84
C603640WA	OG7_0001608	A0A1D8PQ82
C603650CA	OG7_0005422	Q5A8L5
C603660CA	OG7_0003685	A0A1D8PQ78
C603690WA	OGR7_0001164	Q5A8T7
C603700WA	OG7_0001578	Q5A8T4
C603710WA	OGR7_0001164	A0A1D8PQ86
C603720WA	OG7_0002494	Q5A8K2
C603730CA	OG7_0006861	A0A1D8PQ89
C603740WA	OGR7_0019453	A0A1D8PQ87
C603750CA	OG7_0005368	A0A1D8PQ94
C603760CA	OG7_0003031	O13426
C603770CA	OG7_0006503	Q5A8J7
C603780CA	OG7_0000958	A0A1D8PQ90
C603790CA	OG7_0000446	Q5A8J5
C603800CA	OG7_0002922	A0A1D8PQ93
C603810WA	OG7_0001822	A0A1D8PQ97
C603820CA	OG7_0003015	Q5A8J1
C603830WA	OG7_0000696	A0A1D8PQA0
C603840CA	OG7_0002622	A0A1D8PQ95
C603850CA	OGR7_0016652	Q5A8I8
C603860CA	OGR7_0019433	Q5A8I6
C603880WA	OG7_0000032	Q5A8I5
C603890CA	OG7_0010365	Q5A8I4
C603900WA	OG7_0012871	A0A1D8PQA2
C603910CA	OG7_0007298	A0A1D8PQA3
C603920WA	OG7_0002529	A0A1D8PQA6
C603930WA	OG7_0006877	Q5A8H9
C603940CA	OG7_0001644	Q5A8H8
C603950CA	OG7_0008715	Q5A8H7
C603960WA	OG7_0007409	A0A1D8PQB4
C603990CA	OGR7_0001619	A0A1D8PQA8
C604030WA	OG7_0007136	Q59LF2
C604040CA	OG7_0006125	Q59LF3
C604050WA	OG7_0007247	A0A1D8PQB1
C604060WA	OG7_0007247	A0A1D8PQB0
C604070CA	OGR7_0003412	Q59LF8
C604080WA	OG7_0005696	Q59LF9
C604100WA	OG7_0002921	A0A1D8PQC2
C604110WA	OG7_0001448	A0A1D8PQC0
C604120CA	OG7_0020054	A0A1D8PQB7
C604130CA	OG7_0155795	A0A1D8PQB9
C604140CA	OGR7_0007412	A0A1D8PQC6
C604150WA	OGR7_0054098	A0A1D8PQC3
C604160CA	OG7_0002819	Q59KF3
C604170CA	OG7_0006498	A0A1D8PQC5
C604180WA	OG7_0001210	A0A1D8PQC4
C604190CA	OGR7_0023477	A0A1D8PQC7
C604210CA	OG7_0000722	Q59R09
C604230WA	OGR7_0016649	A0A1D8PQC9
C604240WA	OGR7_0004936	A0A1D8PQD1
C604250WA	OG7_0006786	A0A1D8PQD5
C604260CA	OG7_0007084	A0A1D8PQD9
C604270WA	OG7_0005420	A0A1D8PQD2
C604280WA	OG7_0001016	A0A1D8PQD4
C604290WA	OG7_0005798	A0A1D8PQC8
C604300WA	OGR7_0014461	A0A1D8PQD3
C604310WA	OG7_0008183	A0A1D8PQD7
C604320CA	OGR7_0011398	Q59QW9
C604330WA	OG7_0009051	A0A1D8PQD6
C604340WA	OG7_0008238	A0A1D8PQE0
C604350CA	OG7_0003564	Q59QW5
C604360CA	OG7_0003556	A0A1D8PQE5
C604370WA	OG7_0001346	A0A1D8PQF0
C604380WA	OG7_0155795	P0CU38
C604400WA	OG7_0082399	Q59RJ5
C604410CA	OG7_0001074	A0A1D8PQE3
C604420WA	OG7_0022148	A0A1D8PQE6
C604430WA	OGR7_0004579	A0A1D8PQE8
C604440CA	OG7_0021343	A0A1D8PQE9
C604450WA	OG7_0003363	A0A1D8PQE7
C604470CA	OG7_0008899	A0A1D8PQF4
C604480CA	OGR7_0009175	Q59RI7
C604490WA	OG7_0028307	Q9P8W1
C604500CA	OG7_0006745	A0A1D8PQF6
C604510CA	OG7_0003635	A0A1D8PQF2
C604520WA	OG7_0003029	Q59RI1
C604530CA	OG7_0008748	A0A1D8PQF7
C604540CA	OG7_0004181	Q59RH5
C604550CA	OG7_0001293	Q59RH2
C604560WA	OG7_0005821	A0A1D8PQF9
C604570WA	OG7_0007373	Q9C0L9
C604580WA	OG7_0002467	Q59RW5
C604590CA	OG7_0006751	Q04802
C604600WA	OG7_0008054	A0A1D8PQG3
C604610CA	OG7_0003055	A0A1D8PQG0
C604620CA	OG7_0003055	Q59RG0
C604650WA	OG7_0005285	Q59RF7
C700010CA	OGR7_0038483	A0A1D8PQG9
C700020CA	OG7_0010709	Q5AFE4
C700030WA	OGR7_0016642	A0A1D8PQH8
C700040CA	OGR7_0019429	A0A1D8PQH3
C700050CA	OG7_0001734	A0A1D8PQH0
C700060CA	OG7_0001353	A0A1D8PQH7
C700070CA	OG7_0007994	A0A1D8PQH1
C700080CA	OG7_0001056	A0A1D8PQG5
C700090CA	OGR7_0000160	G1UB63
C700100WA	OG7_0001646	A0A1D8PQI6
C700110WA	OG7_0003185	A0A1D8PQH5
C700120WA	OG7_0008270	Q5AFF7
C700130WA	OG7_0002906	A0A1D8PQJ6
C700140CA	OG7_0010605	A0A1D8PQI0
C700150WA	OG7_0004819	A0A1D8PQI4
C700160CA	OG7_0156163	Q5AFG1
C700170WA	OG7_0003131	A0A1D8PQI1
C700180WA	OG7_0001364	A0A1D8PQH4
C700190WA	OGR7_0023461	A0A1D8PQI2
C700200WA	OG7_0020046	A0A1D8PQJ2
C700210CA	OG7_0008674	A0A1D8PQI3
C700220WA	OG7_0020046	A0A1D8PQI5
C700230WA	OG7_0001576	A0A1D8PQK4
C700240WA	OG7_0020016	A0A1D8PQI8
C700250CA	OG7_0000011	A0A1D8PQJ1
C700260CA	OG7_0002903	A0A1D8PQJ3
C700270WA	OG7_0008068	Q5AFH3
C700280WA	OG7_0000446	A0A1D8PQJ5
C700290CA	OG7_0000446	A0A1D8PQI9
C700300WA	OG7_0010937	A0A1D8PQJ9
C700310CA	OG7_0010329	A0A1D8PQJ0
C700320CA	OG7_0001066	A0A1D8PQK6
C700330CA	OG7_0004207	A0A1D8PQL4
C700340CA	OG7_0008012	A0A1D8PQJ7
C700350CA	OGR7_0003195	A0A1D8PQJ8
C700360WA	OGR7_0003769	Q5AFI4
C700370WA	OG7_0009337	A0A1D8PQK7
C700380WA	OG7_0001370	A0A1D8PQK1
C700390WA	OG7_0002726	P87185
C700400WA	OG7_0002141	A0A1D8PQK5
C700410CA	OG7_0040963	A0A1D8PQK0
C700420CA	OG7_0018423	A0A1D8PQL7
C700430WA	OG7_0001646	A0A1D8PQM2
C700440CA	OG7_0000011	A0A1D8PQM1
C700450CA	OG7_0008064	A0A1D8PQK3
C700460WA	OG7_0155595	A0A1D8PQL6
C700470CA	OG7_0008032	A0A1D8PQL5
C700480WA	OG7_0000691	A0A1D8PQL0
C700490CA	OG7_0006624	A0A1D8PQL1
C700500WA	OGR7_0029144	A0A1D8PQL2
C700510WA	OG7_0015584	Q5AFK0
C700520WA	OG7_0006737	A0A1D8PQM5
C700530CA	OG7_0008440	Q5AFK3
C700550CA	OG7_0002336	A0A1D8PQM9
C700560CA	OG7_0006844	A0A1D8PQL3
C700570WA	OG7_0001821	A0A1D8PQM4
C700580CA	OG7_0011532	A0A1D8PQM3
C700590WA	OGR7_0003744	A0A1D8PQM0
C700600CA	OG7_0009255	A0A1D8PQL9
C700610CA	OG7_0005782	A0A1D8PQM8
C700620WA	OG7_0002336	A0A1D8PQL8
C700630CA	OG7_0005294	A0A1D8PQM7
C700660WA	OG7_0004116	A0A1D8PQN2
C700670CA	OG7_0000974	A0A1D8PQN8
C700680WA	OG7_0004882	A0A1D8PQN9
C700690WA	OG7_0000011	A0A1D8PQN7
C700700WA	OG7_0002230	A0A1D8PQP7
C700710WA	OG7_0006569	A0A1D8PQN0
C700720WA	OG7_0007791	A0A1D8PQN1
C700730WA	OG7_0015337	A0A1D8PQN4
C700740WA	OG7_0000103	A0A1D8PQP3
C700750WA	OG7_0002395	A0A1D8PQN3
C700760CA	OG7_0009777	A0A1D8PQN5
C700770WA	OGR7_0003994	A0A1D8PQQ4
C700780WA	OG7_0007511	A0A1D8PQP8
C700790WA	OG7_0010028	Q3MPQ4
C700800CA	OG7_0010305	Q9P840
C700810WA	OG7_0018413	A0A1D8PQP1
C700820WA	OG7_0001167	A0A1D8PQP2
C700830CA	OGR7_0002997	A0A1D8PQN6
C700840CA	OG7_0000772	A0A1D8PQQ6
C700850WA	OG7_0033006	A0A1D8PQP0
C700860WA	OG7_0155565	Q5AFN8
C700870WA	OG7_0004147	A0A1D8PQQ8
C700880CA	OG7_0008399	A0A1D8PQQ2
C700890CA	OG7_0001527	Q5AFP3
C700910CA	OG7_0022164	A0A1D8PQR7
C700920CA	OGR7_0008953	A0A1D8PQP9
C700930WA	OG7_0003668	A0A1D8PQQ3
C700940WA	OG7_0001279	Q5AFP8
C700950WA	OG7_0006234	A0A1D8PQQ9
C700960WA	OG7_0003671	A0A1D8PQQ5
C700970CA	OG7_0001923	A0A1D8PQR5
C700980WA	OG7_0003112	A0A1D8PQR0
C700990WA	OG7_0005389	A0A1D8PQS0
C701000CA	OG7_0059221	A0A1D8PQR4
C701010WA	OGR7_0012797	A0A1D8PQS7
C701020CA	OG7_0006211	A0A1D8PQR2
C701030CA	OG7_0007061	A0A1D8PQQ7
C701040CA	OG7_0009573	A0A1D8PQR6
C701050WA	OG7_0002966	A0A1D8PQR8
C701060WA	OGR7_0038488	A0A1D8PQR3
C701070CA	OGR7_0006152	A0A1D8PQS3
C701100CA	OGR7_0001619	A0A1D8PQR9
C701130CA	OGR7_0085303	A0A1D8PQS8
C701150WA	OG7_0008904	A0A1D8PQS1
C701160CA	OG7_0009272	A0A1D8PQU3
C701170CA	OG7_0001796	A0A1D8PQS5
C701180WA	OG7_0016464	Q59S52
C701190WA	OG7_0009342	A0A1D8PQS6
C701200CA	OG7_0000111	Q59S50
C701210CA	OG7_0007799	A0A1D8PQS2
C701220WA	OG7_0001817	A0A1D8PQT4
C701230CA	OG7_0011398	A0A1D8PQT1
C701250WA	OG7_0002697	P83774
C701270CA	OG7_0006800	Q59S45
C701280CA	OG7_0004140	A0A1D8PQV5
C701290WA	OG7_0155728	Q59S43
C701300CA	OG7_0008102	Q59S42
C701320WA	OG7_0002962	A0A1D8PQT6
C701330CA	OG7_0002967	A0A1D8PQT9
C701340WA	OG7_0005149	A0A1D8PQT2
C701350CA	OG7_0008212	A0A1D8PQT7
C701360CA	OG7_0007422	A0A1D8PQU2
C701370WA	OGR7_0003417	A0A1D8PQV0
C701380WA	OGR7_0004574	A0A1D8PQU1
C701390WA	OGR7_0038516	A0A1D8PQW2
C701400CA	OGR7_0016635	A0A1D8PQT8
C701410CA	OG7_0033023	Q5AGV0
C701420WA	OG7_0007452	Q5AGV1
C701430CA	OG7_0036294	Q5AGV2
C701440WA	OG7_0003123	Q5AGV3
C701450CA	OG7_0007600	Q5AGV4
C701460CA	OG7_0132754	Q5AGV5
C701470CA	OG7_0001215	A0A1D8PQW1
C701480WA	OG7_0000782	Q5AGV7
C701490WA	OGR7_0003424	Q5AGV8
C701500WA	OGR7_0003453	Q5AGV9
C701510WA	OG7_0000691	Q5AGW0
C701520WA	OG7_0003055	G1UB37
C701540WA	OG7_0000397	Q5AGW4
C701550WA	OG7_0001056	Q5AGW7
C701560CA	OG7_0036274	Q5AGW8
C701570CA	OG7_0036274	Q5AGW9
C701580WA	OG7_0006113	Q5AGX1
C701590CA	OGR7_0003726	Q5AGX2
C701600WA	OG7_0003303	Q5AGX4
C701610WA	OG7_0017906	A0A1D8PQV7
C701620CA	OG7_0019446	Q5AGX5
C701630WA	OG7_0004393	Q5AGX6
C701640WA	OG7_0001833	Q5AGX8
C701650WA	OG7_0005529	A0A1D8PQW6
C701660CA	OG7_0004996	Q5AGY0
C701670WA	OG7_0001379	Q5AGY1
C701680CA	OGR7_0014470	A0A1D8PQY1
C701690WA	OG7_0015295	A0A1D8PQX5
C701700WA	OG7_0156066	Q5AGY4
C701710WA	OG7_0021372	A0A1D8PQW4
C701720WA	OG7_0006105	Q5AGY6
C701730CA	OG7_0014816	A0A1D8PQX7
C701740CA	OG7_0007088	Q5AGY7
C701750WA	OG7_0021359	Q5AGY8
C701760CA	OG7_0005712	Q5AGZ0
C701780WA	OG7_0018912	A0A1D8PQX8
C701790CA	OG7_0005091	Q5AGZ7
C701800CA	OG7_0002780	Q5AGZ8
C701810WA	OG7_0003574	Q5AGZ9
C701820CA	OG7_0003059	Q5AH00
C701830WA	OG7_0028337	Q5AH01
C701840WA	OG7_0004806	Q5AH02
C701850CA	OG7_0002695	A0A1D8PQZ0
C701870WA	OG7_0003861	A0A1D8PQY7
C701880CA	OG7_0001013	Q5AH06
C701890CA	OG7_0010301	A0A1D8PQY9
C701900WA	OG7_0005055	Q5AH07
C701910CA	OG7_0000406	A0A1D8PQZ4
C701920WA	OG7_0003023	Q5AH09
C701930CA	OGR7_0004001	Q5AH10
C701940CA	OG7_0010336	Q5AH11
C701950WA	OG7_0007143	Q5AH12
C701960WA	OGR7_0002813	Q5AH13
C701970CA	OG7_0005510	Q5AH14
C701990CA	OG7_0002542	A0A1D8PQZ8
C702000CA	OG7_0002542	A0A1D8PQZ7
C702010CA	OG7_0000709	Q5AH20
C702020WA	OG7_0009551	P53709
C702030WA	OG7_0001978	P46598
C702040CA	OG7_0001289	Q5AH24
C702050CA	OG7_0003688	Q5AH25
C702060WA	OG7_0018415	P43075
C702070WA	OG7_0002700	A0A1D8PR08
C702080WA	OG7_0002700	Q5AH29
C702090CA	OG7_0009617	A0A1D8PR13
C702100WA	OG7_0006554	A0A1D8PR11
C702110WA	OG7_0006316	A0A1D8PR21
C702120CA	OGR7_0011392	Q5AH35
C702130WA	OG7_0000084	A0A1D8PR28
C702140WA	OG7_0002414	A0A1D8PR14
C702150CA	OG7_0010227	Q5AH38
C702160WA	OG7_0006314	A0A1D8PR19
C702170CA	OG7_0082281	Q5AH41
C702180CA	OG7_0006770	Q5AH42
C702200WA	OG7_0004810	A0A1D8PR24
C702210WA	OGR7_0038543	A0A1D8PR16
C702220CA	OG7_0010344	A0A1D8PR30
C702240WA	OG7_0036329	A0A1D8PR25
C702250WA	OGR7_0002994	A0A1D8PR37
C702260WA	OGR7_0000189	Q5AH51
C702270WA	OGR7_0000189	A0A1D8PR06
C702280WA	OGR7_0000189	Q5AH54
C702290WA	OGR7_0012794	Q5AH55
C702300WA	OG7_0001304	Q5AH56
C702310CA	OG7_0004070	A0A1D8PR34
C702320WA	OG7_0003701	Q5AH58
C702330WA	OG7_0000689	A0A1D8PR42
C702340CA	OG7_0008274	Q5AH60
C702350CA	OG7_0008592	A0A1D8PR47
C702360WA	OG7_0054313	A0A1D8PR33
C702370WA	OGR7_0002415	Q5AH63
C702380CA	OG7_0000556	P22011
C702390WA	OG7_0006109	A0A1D8PR39
C702420CA	OG7_0000132	A0A1D8PR32
C702430CA	OGR7_0023454	A0A1D8PR40
C702450WA	OG7_0015027	A0A1D8PR36
C702460CA	OG7_0006819	A0A1D8PR52
C702470CA	OG7_0007496	A0A1D8PR41
C702480WA	OG7_0010479	Q5AH72
C702490WA	OG7_0001162	A0A1D8PR43
C702500CA	OG7_0002355	Q5AH74
C702510WA	OG7_0003694	A0A1D8PR50
C702520WA	OGR7_0009166	A0A1D8PR48
C702530CA	OG7_0007138	Q5AH76
C702540WA	OGR7_0000013	Q5AH77
C702550CA	OG7_0005537	Q5AH78
C702560WA	OG7_0008116	A0A1D8PR61
C702570CA	OG7_0001020	P28870
C702600CA	OG7_0001280	A0A1D8PR73
C702610CA	OGR7_0210937	A0A1D8PR55
C702630WA	OG7_0048711	Q59LZ4
C702640WA	OG7_0009743	Q59LZ5
C702650WA	OG7_0001823	Q59LZ6
C702660CA	OG7_0008653	Q59LZ7
C702670WA	OG7_0007357	Q59LZ8
C702680WA	OG7_0009383	Q59LZ9
C702690CA	OG7_0002986	Q59M00
C702770WA	OG7_0008184	Q5A594
C702780WA	OG7_0000956	A0A1D8PR80
C702790CA	OG7_0002028	A0A1D8PR64
C702800WA	OG7_0000615	Q5A599
C702810WA	OG7_0001521	Q5A5A0
C702830CA	OG7_0028307	Q9P8W0
C702840CA	OG7_0000397	G1UB11
C702850WA	OGR7_0000448	A0A1D8PR68
C702860CA	OG7_0001581	A0A1D8PR66
C702870CA	OG7_0005531	A0A1D8PR78
C702880CA	OG7_0028307	Q9P4E6
C702890CA	OG7_0004620	O74189
C702910WA	OG7_0001061	Q5A5B0
C702920WA	OG7_0001379	A0A1D8PR62
C702930CA	OG7_0004545	Q5A5B2
C702940CA	OG7_0005015	Q5A5B3
C702950CA	OG7_0018420	Q5A5B4
C702960CA	OG7_0003341	A0A1D8PR82
C702970WA	OG7_0008920	Q5A5B6
C702980CA	OG7_0021772	A0A1D8PR88
C702990WA	OG7_0000432	A0A1D8PR87
C703000CA	OG7_0005826	A0A1D8PRA1
C703010WA	OG7_0003009	A0A1D8PR81
C703020CA	OG7_0013967	Q5A5C1
C703030WA	OGR7_0001022	G1UAZ9
C703040WA	OG7_0004240	G1UB62
C703050WA	OG7_0004240	G1UB68
C703060CA	OG7_0014007	A0A1D8PR92
C703070CA	OG7_0000783	A0A1D8PR83
C703080WA	OG7_0155444	A0A1D8PR98
C703090CA	OG7_0001362	A0A1D8PR96
C703110WA	OGR7_0004941	Q5A5K7
C703120WA	OG7_0018911	P48990
C703130CA	OG7_0003559	Q5A5E0
C703140WA	OGR7_0000448	A0A1D8PR91
C703150WA	OGR7_0000448	A0A1D8PRA2
C703160WA	OGR7_0000448	A0A1D8PR90
C703170WA	OGR7_0008199	A0A1D8PRA5
C703180CA	OG7_0001912	A0A1D8PR93
C703200CA	OG7_0013308	A0A1D8PRA8
C703210WA	OGR7_0010195	A0A1D8PRA4
C703220CA	OG7_0101631	A0A1D8PRB7
C703230CA	OGR7_0054077	Q5A5F0
C703240WA	OG7_0006924	A0A1D8PR97
C703250CA	OG7_0000478	A0A1D8PR99
C703260CA	OG7_0010694	Q5A5F3
C703270WA	OGR7_0054146	A0A1D8PRA6
C703280CA	OG7_0007424	A0A1D8PRB2
C703290CA	OGR7_0000058	Q5A5M7
C703300CA	OG7_0028307	Q9P8V9
C703310WA	OGR7_0001022	A0A1D8PRB5
C703320CA	OG7_0155880	Q59PP6
C703330CA	OG7_0003031	A0A1D8PRB3
C703340CA	OG7_0010344	A0A1D8PRA7
C703350CA	OG7_0001209	A0A1D8PRB0
C703360WA	OG7_0001279	A0A1D8PRC2
C703370CA	OG7_0021371	A0A1D8PRB4
C703380WA	OG7_0009323	A0A1D8PRB8
C703390CA	OG7_0007205	A0A1D8PRB6
C703400CA	OG7_0002665	A0A1D8PRD5
C703410CA	OGR7_0004005	A0A1D8PRC7
C703420CA	OG7_0022170	A0A1D8PRD3
C703440WA	OG7_0022170	A0A1D8PRC1
C703450CA	OG7_0156164	Q59PP0
C703460WA	OGR7_0000448	Q59PP1
C703470WA	OGR7_0014281	A0A1D8PRE6
C703480WA	OG7_0001170	A0A1D8PRB9
C703490WA	OG7_0003032	A0A1D8PRC8
C703500WA	OG7_0008422	Q59R13
C703520WA	OG7_0003824	A0A1D8PRE2
C703530CA	OG7_0007461	Q59R35
C703540CA	OG7_0007082	A0A1D8PRE8
C703550CA	OGR7_0009172	A0A1D8PRE1
C703560WA	OGR7_0038549	Q59R32
C703570WA	OG7_0006411	Q59R31
C703580CA	OGR7_0000448	Q59R30
C703590CA	OG7_0001708	Q59R29
C703600WA	OG7_0009716	Q59R28
C703610CA	OG7_0004979	Q59R27
C703620CA	OG7_0008333	Q59R26
C703630CA	OG7_0006816	Q59R24
C703640CA	OG7_0002299	Q59R23
C703650WA	OG7_0014011	Q59R21
C703660CA	OG7_0002334	Q59R20
C703670WA	OG7_0002299	Q59R18
C703680WA	OGR7_0000448	A0A1D8PRF9
C703690WA	OGR7_0000448	A0A1D8PRD8
C703700CA	OG7_0007469	A0A1D8PRE0
C703710CA	OG7_0001334	A0A1D8PRE4
C703720CA	OG7_0004919	A0A1D8PRE9
C703730CA	OGR7_0004572	A0A1D8PRF1
C703760WA	OGR7_0005702	A0A1D8PRF6
C703770CA	OG7_0003156	Q59LC9
C703780CA	OG7_0007536	A0A1D8PRG2
C703790WA	OG7_0006192	A0A1D8PRG0
C703800WA	OG7_0006706	A0A1D8PRG8
C703810WA	OG7_0006552	A0A1D8PRF5
C703820CA	OGR7_0019443	A0A1D8PRF8
C703830CA	OG7_0021306	A0A1D8PRF3
C703840WA	OG7_0006936	A0A1D8PRG1
C703850WA	OG7_0007726	A0A1D8PRF4
C703860WA	OG7_0001376	A0A1D8PRH0
C703870WA	OG7_0001016	O74201
C703880CA	OGR7_0001740	A0A1D8PRH4
C703890CA	OG7_0003120	A0A1D8PRG7
C703910WA	OG7_0007075	A0A1D8PRH2
C703920CA	OG7_0004828	A0A1D8PRG5
C703930CA	OG7_0008851	A0A1D8PRG4
C703940CA	OG7_0001168	Q5A0A9
C703960CA	OG7_0004181	A0A1D8PRH3
C703970CA	OG7_0007293	A0A1D8PRG6
C703980WA	OG7_0007859	A0A1D8PRI7
C703990CA	OG7_0008444	A0A1D8PRG9
C704000WA	OGR7_0010202	A0A1D8PRH7
C704010WA	OG7_0000776	A0A1D8PRH1
C704020CA	OG7_0001215	A0A1D8PRH6
C704030CA	OG7_0006775	A0A1D8PRI4
C704040CA	OG7_0015320	A0A1D8PRI0
C704050WA	OG7_0000411	A0A1D8PRI1
C704060WA	OGR7_0008197	A0A1D8PRI3
C704070CA	OGR7_0038521	A0A1D8PRI8
C704080CA	OGR7_0038530	A0A1D8PRJ4
C704090CA	OG7_0003255	A0A1D8PRJ0
C704100CA	OGR7_0003203	A0A1D8PRH8
C704110WA	OG7_0002079	A0A1D8PRI2
C704120WA	OGR7_0003395	A0A1D8PRH9
C704130CA	OG7_0006235	A0A1D8PRJ6
C704140CA	OG7_0015934	A0A1D8PRI6
C704150WA	OG7_0009184	A0A1D8PRI9
C704160WA	OG7_0002542	A0A1D8PRJ3
C704170WA	OG7_0005438	A0A1D8PRJ7
C704180WA	OG7_0001203	A0A1D8PRJ9
C704190CA	OG7_0007823	A0A1D8PRJ5
C704200CA	OG7_0007899	Q5A0E2
C704210CA	OG7_0002172	A0A1D8PRJ1
C704230WA	OG7_0000135	Q5A0E5
C704240CA	OG7_0155539	A0A1D8PRJ8
C704250WA	OG7_0003055	A0A1D8PRK9
C704260WA	OG7_0001444	A0A1D8PRL2
C704270CA	OG7_0008159	A0A1D8PRK4
C704280CA	OG7_0003543	A0A1D8PRK7
C704290WA	OGR7_0054105	A0A1D8PRK3
C704300WA	OG7_0006017	Q3MNT0
C704310CA	OG7_0004863	A0A1D8PRK5
C704320WA	OGR7_0016630	A0A1D8PRK0
C704330CA	OG7_0008327	A0A1D8PRK2
C704340CA	OGR7_0000847	A0A1D8PRL1
C704360CA	OGR7_0000847	A0A1D8PRM3
CR00010CA	OG7_0013108	A0A1D8PRL7
CR00020WA	OGR7_0000847	A0A1D8PRK6
CR00040CA	OGR7_0008191	A0A1D8PRM2
CR00050WA	OGR7_0004023	A0A1D8PRK8
CR00060CA	OG7_0001450	A0A1D8PRM6
CR00070WA	OG7_0001055	Q5AAF4
CR00080WA	OG7_0002735	A0A1D8PRL4
CR00090CA	OG7_0004199	A0A1D8PRL3
CR00100CA	OG7_0005415	Q5AAG1
CR00110WA	OG7_0006308	A0A1D8PRN0
CR00120CA	OG7_0000396	Q5AAG6
CR00130CA	OG7_0001321	A0A1D8PRL8
CR00140WA	OGR7_0010213	A0A1D8PRN4
CR00150CA	OG7_0001842	A0A1D8PRL6
CR00160CA	OGR7_0003002	A0A1D8PRN5
CR00170WA	OG7_0030377	A0A1D8PRL9
CR00180CA	OG7_0009418	Q5AAH2
CR00190WA	OG7_0002063	A0A1D8PRM0
CR00200WA	OG7_0007104	A0A1D8PRM7
CR00210WA	OG7_0000397	A0A1D8PRN7
CR00220WA	OG7_0000397	A0A1D8PRP5
CR00230WA	OG7_0006815	A0A1D8PRM4
CR00240WA	OG7_0001217	A0A1D8PRP0
CR00250WA	OG7_0019404	A0A1D8PRM5
CR00260WA	OG7_0000009	A0A1D8PRN8
CR00270CA	OG7_0030197	A0A1D8PRM8
CR00280CA	OGR7_0004571	A0A1D8PRM9
CR00290WA	OGR7_0011324	A0A1D8PRN1
CR00300WA	OG7_0003271	A0A1D8PRN6
CR00310CA	OGR7_0003997	A0A1D8PRQ2
CR00320CA	OG7_0003402	Q5AAI8
CR00330CA	OG7_0002777	A0A1D8PRN3
CR00340CA	OG7_0013924	A0A1D8PRP7
CR00350WA	OG7_0004197	A0A1D8PRN2
CR00360CA	OG7_0001900	A0A1D8PRP8
CR00370WA	OG7_0001577	A0A1D8PRP1
CR00380WA	OG7_0002671	A0A1D8PRP2
CR00390WA	OGR7_0002666	A0A1D8PRP3
CR00400CA	OG7_0007718	Q5AAJ7
CR00410WA	OG7_0018907	Q5AAJ8
CR00420WA	OG7_0013335	A0A1D8PRS0
CR00430CA	OG7_0003123	A0A1D8PRQ4
CR00440CA	OG7_0001281	A0A1D8PRQ6
CR00460CA	OG7_0007798	A0A1D8PRP4
CR00470WA	OG7_0000134	A0A1D8PRQ0
CR00480WA	OG7_0009214	A0A1D8PRP9
CR00490WA	OG7_0005371	A0A1D8PRP6
CR00510CA	OG7_0005817	A0A1D8PRQ1
CR00520CA	OG7_0006022	A0A1D8PRR9
CR00530WA	OGR7_0005313	A0A1D8PRR6
CR00540CA	OG7_0004751	P83778
